W0_byte_restored_exact,W0_pointer_restored_exact,action_freeze_sha256,actions_frozen_before_evaluator,alias,arm,case_index,case_manifest_sha256,compute,delta_capacity_vs_p2r4,delta_w_eff_correct_vs_official,delta_w_eff_correct_vs_p2r4,delta_w_gen_correct_vs_official,delta_w_gen_correct_vs_p2r4,delta_w_loc_correct_vs_official,delta_w_loc_correct_vs_p2r4,forbidden_influence,heldout_controller_access_count,job_manifest_sha256,job_root,job_terminal_sha256,negative_actual_count,official_eff_correct,official_eff_nll_mean,official_gen_correct,official_loc_correct,official_matched,p2r4_clamp_on_reference_arm,p2r4_reference_capacity,p2r4_reference_terminal_sha256,request_count,source_head,target_microstep_count,target_wall_seconds,terminal_actual_bf16_capacity,terminal_cumulative_structural_p,terminal_path,terminal_predicted_capacity,terminal_sha256,terminal_w_evaluator_wall_seconds,terminal_w_full_six_target_new_nll,terminal_z_evaluator_wall_seconds,terminal_z_full_six_target_new_nll,terminal_z_minus_w_full_six_gap,total_wall_seconds,w_eff_minus_z_eff_correct,w_efficacy_correct,w_efficacy_denominator,w_efficacy_margin_mean,w_efficacy_new_nll_mean,w_efficacy_old_nll_mean,w_gen_minus_z_gen_correct,w_generalization_correct,w_generalization_denominator,w_generalization_margin_mean,w_generalization_new_nll_mean,w_generalization_old_nll_mean,w_locality-preservation_correct,w_locality-preservation_denominator,w_locality-preservation_margin_mean,w_locality-preservation_new_nll_mean,w_locality-preservation_old_nll_mean,writer_materialization_count,writer_realization_mean,writer_realization_median,writer_realization_p90,writer_transition_count,writer_wall_seconds,z_efficacy_correct,z_efficacy_denominator,z_efficacy_margin_mean,z_efficacy_new_nll_mean,z_efficacy_old_nll_mean,z_generalization_correct,z_generalization_denominator,z_generalization_margin_mean,z_generalization_new_nll_mean,z_generalization_old_nll_mean,z_locality-preservation_correct,z_locality-preservation_denominator,z_locality-preservation_margin_mean,z_locality-preservation_new_nll_mean,z_locality-preservation_old_nll_mean
True,True,1738a3f07ba22941e52954d6989b5fa9b5fa7ae9fe121b93e5d6b0c8a9130d31,True,llama3-8b-inst,SDRT-CAP,3,ee23018d05bf82cdff1c77099e2073af7c91063c979d7c2c026ecab05e1152fa,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",-1.4881251704335767,0,0,1,-1,0,5,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,c11428ade2d3417b2237e09a43799fa2ecc6f95d6c263b76e6021edf7fa78e0f,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-03-paired-tech-r2-v1,ebb6830273851151b808d71ac9ef24666298436b02eb78214e69000859f7c129,2,10,0.0006016731262207031,18,87,True,NEUTRAL,39.88941463720792,b19502bdb7bd8712ac55ec1cb3b0fc22ce450dae58fedc55c33148899ae91d7d,10,c4632bc2232f1ad0750f2f2b071e6281f6068dd2,24,24.764870264567435,38.401289466774344,0.0569998517599272,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-03-paired-tech-r2-v1/raw/cases/case-03/sdrt-cap/terminal.json,38.31910202347805,2e1c3e588c93347c62bd060fd2c332241adb8888dd8d701e7f2e139d7cee8f56,1.1345956539735198,0.00027520000976437585,1.1435276800766587,0.0002639015193381056,1.1298490426270259e-05,153.50422851741314,0,10,10,18.08733049631119,0.00016950368881225587,18.0875,0,19,20,8.03008966445923,2.4503790855407717,10.48046875,87,100,4.727943725585937,9.264541931152344,4.536598205566406,8,-6328763066.479017,1.317143614300473,2.0670017083717873,8,113.05433598905802,10,10,18.106096160411834,0.0001538395881652832,18.10625,19,20,8.077385711669923,2.435895538330078,10.51328125,87,100,4.727943725585938,9.264541931152344,4.536598205566406
True,True,4d2109c6794269f052b3f5c8e899c23ac5b4ea068659f8051988970431f115e3,True,llama3-8b-inst,SDRT-STRUCTP,3,879be5e48877f76936081081a567322666a64f3c13c49833e19ab9a406b7a699,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",-0.34661917473519566,0,0,2,0,0,5,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,f805c110f7a8023b362f4b1750d901a4a4f660ad1549e4ff2bf33b5714f13d9b,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-03-paired-tech-r6-v1,38366d4b005e1d909c22ba80b4df292dbaff1dfa027b00f85a8c33e450e436e2,4,10,0.0006016731262207031,18,87,True,SOFTP,39.88941463720792,88101412f9c67e0fde6a0a5eddafc11f73e9faec34127e32089de2d92caa112f,10,ff032a10eac257d23c691896458159d2f4eff23b,24,31.773820189759135,39.542795462472725,0.05975884646042538,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-03-paired-tech-r6-v1/raw/cases/case-03/sdrt-structp/terminal.json,39.461111109262646,5b11c08efaea55fad8b4649308551d25d17a219136f5fc3462d5dd99135eb2ea,1.138072045519948,0.8823055056840531,1.1400572434067726,0.8992216139871744,-0.01691610830312129,164.0388956926763,0,10,10,15.974856758117676,0.8313932418823242,16.80625,1,20,20,8.122980213165283,2.6949885368347166,10.81796875,87,100,4.705540924072265,9.241927032470702,4.536386108398437,8,-6641589104.467321,1.4221327366107674,1.9523037972729083,8,115.76988547574729,10,10,16.006111907958985,0.8501380920410156,16.85625,19,20,8.086856079101562,2.6983001708984373,10.78515625,87,100,4.705540924072266,9.241927032470704,4.536386108398437
True,True,acf74a07cc35cf919459b8f587d7a15301a87d87ae28a95d7c3a0e4e3efc8786,True,llama3-8b-inst,SDRT-CAP,5,e770da2780af9570e75930b7feff9cb3298b1440eb9ed8423b1eb6f408266222,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",-6.8610660876694,-1,-1,2,1,-4,8,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,6a8b688d44335a31a90fc1c52186130b49614de0ffaa7980dcdd5b77a07ebffe,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-05-paired-tech-r5-v1,10aeb2990224a5548d8694d49dcef975de74ef3ab1d0fcb992803f0a956298f7,4,10,0.0006321907043457031,17,84,True,NEUTRAL,69.18622582744291,203e061f092ce617df6ef1b3421a684461c645b89ac90bbec2239dac6534985d,10,57d726c288839b3d99e342dbcd5ceb571549a830,24,29.140083914622664,62.32515973977351,0.07951640018831756,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-05-paired-tech-r5-v1/raw/cases/case-05/sdrt-cap/terminal.json,62.24185644868111,c37c9b414d794fdd89bf9463371f79ff1ece1db3ab2af749fbd05cda2f4b001b,1.2272528167814016,1.1113469866737433,1.2280395971611142,1.1619288912566845,-0.050581904582941206,163.555515316315,0,9,10,13.274844002723693,1.2126559972763062,14.4875,0,19,20,8.839952456951142,1.3358287930488586,10.17578125,80,100,3.614892578125,9.1743359375,5.559443359375,8,930702688.2914504,2.203961503868853,4.206988347530763,8,117.0822490202263,9,10,13.15609804391861,1.3001519560813903,14.45625,19,20,8.559039318561554,1.482366931438446,10.04140625,80,100,3.614892578125,9.1743359375,5.559443359375
True,True,3f9a9f6334654e96d5d5d1918ad82130873ec5907c94d3647f5f28bd3e8c0f5f,True,llama3-8b-inst,SDRT-STRUCTP,5,967a95b92e923a520aae7b57c5fc9a4f597d9900479606c62d57b90e52f5b0ed,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",6.40435469675289,0,0,2,1,-5,8,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,35f07bb55aaddda5a49f77c92aaadd14efe278ab6af90e5c8ab1df648b596577,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-05-paired-tech-r4-v1,d71b3dd39ca717bd1a022b7f5be3a2dc904a49d94f41f5cf5a6f98a6a38e37b4,7,10,0.0006321907043457031,17,84,True,SOFTP,64.26229585347414,75f5150999241bc0a05ac813501d0daa97801f8486908a30431ed895d987cb66,10,bcb754f3da030567eab7fe7ce3f803f4fd978a27,24,24.94115684647113,70.66665055022703,0.08785692751805887,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-llama3-8b-inst-case-05-paired-tech-r4-v1/raw/cases/case-05/sdrt-structp/terminal.json,70.58397141436059,989437712571b07e28b15de0440cf1f5206fb2a54e1aa338d5e289a74a00a196,1.212565285153687,0.6001932252125698,1.2285359082743526,0.45310596681010795,0.14708725840246184,230.65109697636217,0,10,10,13.99670181274414,0.6032981872558594,14.6,0,19,20,8.923973643779755,1.1166513562202454,10.040625,79,100,3.562802734375,9.123818359374999,5.5610156250000005,8,1.6099896483359255,1.7729586385444902,3.854175522657489,8,188.31293389759958,10,10,14.67015620470047,0.36734379529953004,15.0375,19,20,9.07165755033493,1.0306861996650696,10.10234375,79,100,3.562802734375,9.123818359375,5.561015625
True,True,8c7889141291d64ff81fbc7fa4a3bcf6c79448c3bb15590d76e203cb804f2c67,True,qwen2.5-7b-inst,SDRT-CAP,1,3eef273d3afb08a898d8aeb18e216fbe844933fdd9f865a9393ab661b280ba8f,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",292.8362506883661,0,0,-1,2,0,-1,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,480183f23476f88b55ac8583e3a860b1304492aabc0520e5870d826732286fd9,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-01-paired-tech-r5-v1,1c3a0c43a91b732c25d3548907501b258047d7602863d5c51bf788777837da0e,10,10,0.00735931396484375,20,92,True,NEUTRAL,140.26620832333543,5c710ea1b3c0eba987bc0e857f49bc15aa498760e0f82bb8ae29c340a2378f5a,10,57d726c288839b3d99e342dbcd5ceb571549a830,24,32.045490792021155,433.1024590117015,4.021853828104546,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-01-paired-tech-r5-v1/raw/cases/case-01/sdrt-cap/terminal.json,432.86916909830387,51a83573ce031de6a390d35627aa3aadcaab7f857a582419b90c6778cd7f8366,1.1125960517674685,0.0007309559659915976,1.1297321878373623,0.0006918833503732457,3.907261561835189e-05,217.3493657456711,0,10,10,18.229997634887695,0.0012523651123046875,18.23125,0,19,20,9.495558929443359,2.5052223205566406,12.00078125,92,100,7.02771484375,12.5178125,5.49009765625,8,-2.1237136193390658,1.2152668919707141,2.5906133457141074,8,166.70962025411427,10,10,18.292597007751464,0.0011529922485351562,18.29375,19,20,9.495600509643555,2.5465869903564453,12.0421875,92,100,7.02771484375,12.5178125,5.49009765625
True,True,afd0538ac26ebe613b20a4dcc9cfe14a0a9b6c9ecc59123214be42ee50ad74e3,True,qwen2.5-7b-inst,SDRT-STRUCTP,1,dec3d1a6f5c2bb185f404e62f972550b9129e1316ac52714de8150eaa88000f7,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",338.509431609449,0,0,-1,2,0,-1,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,480183f23476f88b55ac8583e3a860b1304492aabc0520e5870d826732286fd9,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-01-paired-tech-r5-v1,1c3a0c43a91b732c25d3548907501b258047d7602863d5c51bf788777837da0e,12,10,0.00735931396484375,20,92,True,SOFTP,140.26620832333543,488e665fc15483861f509dfd060098bfd8ca3877ae6e7a8288f4a9311e3091e0,10,57d726c288839b3d99e342dbcd5ceb571549a830,24,22.27889935579151,478.77563993278443,4.458373731581425,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-01-paired-tech-r5-v1/raw/cases/case-01/sdrt-structp/terminal.json,478.5444570755221,1fefc029cfe8bbae5129ad7bc0e3a5988bb5a7f710140203749cc324fd42af50,1.1131740882992744,0.0006417893135221675,1.1251315604895353,0.0006528163867187686,-1.1027073196601166e-05,192.19834655802697,0,10,10,18.323938179016114,0.0010618209838867188,18.325,0,19,20,9.459889984130859,2.519797515869141,11.9796875,92,100,7.0253320312500005,12.514375000000001,5.489042968750001,8,-3.257273417304561,1.1562753882284937,2.4636510211459637,8,151.81410830002278,10,10,18.317665767669677,0.0010842323303222657,18.31875,19,20,9.35818862915039,2.6050926208496095,11.96328125,92,100,7.02533203125,12.514375,5.48904296875
True,True,26ad66fa0096943892244b3252b65392fc7c1e16809b6435cd631cd6fb3210ea,True,qwen2.5-7b-inst,SDRT-CAP,4,ef7d4808d7643bfa4f11fe64dfe849fd7abb61bee94333cbe04a67c5bdb94748,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",89.58805311948794,0,0,0,0,6,0,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,059496888134e09456ab8873d3388eed11103ba89d7e5b597053bd0a8076a6fb,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-04-paired-tech-r4-v1,01832f056563c82c0d03322706a6c7f35ca83b539a7b176e03e2b869264fe60b,8,10,0.01768341064453125,18,90,True,NEUTRAL,262.480984769661,302f8091f486a8a95ae6ec5e39ca5b560ebb6bc63a73fc6ecbe8d714618429de,10,bcb754f3da030567eab7fe7ce3f803f4fd978a27,24,20.649015489034355,352.06903788914894,3.3954437620776194,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-04-paired-tech-r4-v1/raw/cases/case-04/sdrt-cap/terminal.json,351.83894106898134,e5b2fda67953aa358a11311bbcc39a1a2e17cc93089f4aa226bcc6f9cd064437,1.161822902970016,0.0008255946944700554,1.169156825169921,0.0007996634230948985,2.5931271375156917e-05,167.23141541238874,0,10,10,15.579778480529786,0.0014715194702148438,15.58125,0,18,20,7.518980646133423,2.107581853866577,9.6265625,96,100,5.46635986328125,10.270451660156251,4.804091796875,8,0.9640175206076611,0.9514323018009312,2.149030760413179,8,129.58261973690242,10,10,15.58618323802948,0.0013167619705200194,15.5875,18,20,7.681197595596314,2.0156774044036867,9.696875,96,100,5.46635986328125,10.27045166015625,4.804091796875
True,True,574f9151f1c75a3a13261131979a1aefd5f55f05ba42e35c381e7059f837754d,True,qwen2.5-7b-inst,SDRT-STRUCTP,4,21e517d1c98bdef547585d62dada9ca688683218e977cd6173d2020f591b7fb7,"{""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamped_z_deficit_backward_count"":0,""clamped_z_deficit_forward_count"":40,""kl_backward_count"":120,""kl_forward_count"":125,""nnls_model_pass_count"":0,""physical_capture_forward_count"":45,""physical_response_batched_vjp_count"":40,""physical_response_forward_count"":40,""post_write_objective_forward_count"":40,""routing_model_pass_count"":0,""target_backward_count"":120,""target_forward_count"":125,""writer_materialization_count"":8}",93.83178180612771,0,0,0,0,5,-1,"{""backtracking_count"":0,""candidate_forward_count"":0,""candidate_materialization_count"":0,""clamp_off_access_count"":0,""clamp_off_decision_influence_count"":0,""clamp_on_decision_influence_count_per_target_microstep"":1,""explicit_lag_input_count"":0,""functional_p_veto_count"":0,""hard_p_budget_influence_count"":0,""historical_h_influence_count"":0,""identity_sha256"":""5a13b4d0df551673549b4fa88a241b33ec99c080595f5cc88aedf00f1bfb82bf"",""neutral_fallback_count"":0,""outer_joint_materialization_count_per_step"":1,""remaining_horizon_division_count"":0,""retry_count"":0,""rho_trust_strength_decision_count"":0,""schema"":""ode-edit-s05-p2r5-forbidden-influence/v1"",""semantic_debt_input_count"":0,""sequential_state_count"":0}",0,af74435f9ced9bc0f1bb731cc3921de718085e0c99719b980332077b3af02e1a,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-04-paired-tech-r2-v1,9160c7d4876529d8093a0be1a4e6dc010728dd56d481ecae1b025ebecf5c8d6c,8,10,0.01768341064453125,18,90,True,SOFTP,262.480984769661,dee47ac6c615452b072b7ba3517e4b4b77468000e9724f401e1abc8ea7617bd8,10,c4632bc2232f1ad0750f2f2b071e6281f6068dd2,24,24.84832424391061,356.3127665757887,3.4658728637714526,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s05-p2r5-sdrt-stage-a-v1/local/odebf/results/s05-p2r5-sdrt-stage-a-qwen2.5-7b-inst-case-04-paired-tech-r2-v1/raw/cases/case-04/sdrt-structp/terminal.json,356.07800172373624,baa9c0594e47d0aed36ca27b8aa2ce53c663fbf940fcbf10f89af2d75e2bc7fd,1.157464224845171,0.0008439484750851989,1.178527470678091,0.0008200099677196704,2.3938507365528537e-05,183.45990335009992,0,10,10,15.586049699783326,0.0014503002166748047,15.5875,0,18,20,7.339996719360352,2.1963314056396483,9.536328125,95,100,5.411385498046875,10.243582763671876,4.832197265625,8,0.9641631582582094,0.9449373759382604,2.2241392463795675,8,137.872550024651,10,10,15.592442154884338,0.001307845115661621,15.59375,18,20,7.5478910446167,2.0974214553833006,9.6453125,95,100,5.411385498046875,10.243582763671874,4.832197265625
