candidate_count,case_count,direct_z_compute_count,method,model,peak_gpu_allocated_bytes,source_path,source_sha256,stage,wall_seconds
64,8,8,alphaedit,llama3-8b-inst,40359264768,/data/janghj/ODE-edit/local/results/barrier-usefulness-f2-v1/phase-a-screen-5cdc58b/llama3-8b-inst-alphaedit-screen/result.json,76557de4d64cb1872206449f0cf42ee333734b1d79af4f3013adbff6f91ab659,PHASE_A_CORRECTED_F1B,719.6705453004688
64,8,8,memit,llama3-8b-inst,40829116928,/data/janghj/ODE-edit/local/results/barrier-usefulness-f2-v1/phase-a-screen-5cdc58b/llama3-8b-inst-memit-screen/result.json,41a33b96b75d7e982457489f3f020cb3657374fa4250bbf54216bdea1cf145b5,PHASE_A_CORRECTED_F1B,936.5816855020821
64,8,8,alphaedit,qwen2.5-7b-inst,43866030592,/data/janghj/ODE-edit/local/results/barrier-usefulness-f2-v1/phase-a-screen-5cdc58b/qwen2.5-7b-inst-alphaedit-screen/result.json,13aa1ada9e5cc03606a85040b593cd7818faa15c66b4ee0ff78bccbcfff0809e,PHASE_A_CORRECTED_F1B,851.1555189834908
64,8,8,memit,qwen2.5-7b-inst,44409297408,/data/janghj/ODE-edit/local/results/barrier-usefulness-f2-v1/phase-a-screen-5cdc58b/qwen2.5-7b-inst-memit-screen/result.json,f1e31c93eeed6e1ec528f866543371c2acfa3bf298d16bd2d730416734e1b907,PHASE_A_CORRECTED_F1B,1099.743750711903
