server,hostname,path,realpath,is_symlink,link_target,observed_at,availability,bytes,allocated_bytes,mtime_ns,ctime_ns,device,inode,nlink,schema_status,schema_keys,zip_tensor_members,header_bytes_read,category,classification_basis,stable_during_inspection,role,experiment_family,lifelong_or_sequential_path_hint,last_stat_at,last_stat_status,last_stat_bytes,last_stat_device,last_stat_inode,changed_since_scan,payload_sha256_status,restore_validation,storage_location_kind,recorded_arm,recorded_batch,recorded_payload_sha256,recorded_hash_provenance,batch_step_path_hint
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0005.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0005.pt,False,,2026-09-18T04:01:33.626747+00:00,PRESENT,9013221,9015296,1788754676481194598,1788754676481194598,2304,245238309,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238309,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0009.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0009.pt,False,,2026-09-18T04:01:33.627063+00:00,PRESENT,9013221,9015296,1788755020253549527,1788755020253549527,2304,245238350,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238350,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0010.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0010.pt,False,,2026-09-18T04:01:33.627352+00:00,PRESENT,9013221,9015296,1788755020337549620,1788755020337549620,2304,245238351,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238351,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0008.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0008.pt,False,,2026-09-18T04:01:33.627646+00:00,PRESENT,9013221,9015296,1788754847025364331,1788754847025364331,2304,245238335,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238335,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0002.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0002.pt,False,,2026-09-18T04:01:33.627931+00:00,PRESENT,9013221,9015296,1788754676237194367,1788754676237194367,2304,245238306,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238306,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0007.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0007.pt,False,,2026-09-18T04:01:33.628215+00:00,PRESENT,9013221,9015296,1788754846905364207,1788754846905364207,2304,245238334,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238334,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0004.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0004.pt,False,,2026-09-18T04:01:33.628496+00:00,PRESENT,9013221,9015296,1788754676401194522,1788754676401194522,2304,245238308,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238308,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0011.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-001/journal/increment-0011.pt,False,,2026-09-18T04:01:33.628781+00:00,PRESENT,9013221,9015296,1788755020409549699,1788755020409549699,2304,245238352,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238352,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0000.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0000.pt,False,,2026-09-18T04:01:33.633503+00:00,PRESENT,9013221,9015296,1788755821290491182,1788755821290491182,2304,245238393,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238393,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0003.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0003.pt,False,,2026-09-18T04:01:33.634044+00:00,PRESENT,9013221,9015296,1788755821538491485,1788755821538491485,2304,245238396,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238396,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0006.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0006.pt,False,,2026-09-18T04:01:33.634565+00:00,PRESENT,9013221,9015296,1788755992327193254,1788755992327193254,2304,245238415,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238415,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0015.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0015.pt,False,,2026-09-18T04:01:33.635058+00:00,PRESENT,9013221,9015296,1788756347428910687,1788756347428910687,2304,245238450,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238450,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0001.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0001.pt,False,,2026-09-18T04:01:33.635473+00:00,PRESENT,9013221,9015296,1788755821382491294,1788755821382491294,2304,245238394,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238394,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0005.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0005.pt,False,,2026-09-18T04:01:33.636026+00:00,PRESENT,9013221,9015296,1788755992251192799,1788755992251192799,2304,245238414,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238414,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0012.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0012.pt,False,,2026-09-18T04:01:33.636478+00:00,PRESENT,9013221,9015296,1788756171172148578,1788756171172148578,2304,245238435,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238435,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
server1,devbox,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0009.pt,/mnt/raid5/janghj/.codex/worktrees/odeeditsh1-s06-alpha-jv-ds-exec-r1/local/alpha-jv-llama-diagnosis-sweep/run-20260907-sweep-r1/cell-1/local-raw/S-PATH-LAM-1/journal/increment-0009.pt,False,,2026-09-18T04:01:33.637001+00:00,PRESENT,9013221,9015296,1788756170916147356,1788756170916147356,2304,245238432,1,ZIP_PICKLE_OPCODES_ONLY_NOT_DESERIALIZED,,2,468,UNCLASSIFIED_TENSOR,requires_owner_schema_confirmation,True,DELTA_OR_RECONSTRUCTION_COMPONENT,alpha-jv-llama-diagnosis-sweep,False,2026-09-18T04:09:03.953712+00:00,PRESENT,9013221,2304,245238432,False,NOT_RECOMPUTED,NOT_PERFORMED,WORKTREE_LOCAL,,,,,
