migration,arm,batch,source,destination,incoming,expected_bytes,recorded_sha256,source_status,source_bytes_now,source_size_matches_record,destination_status,destination_bytes_now,destination_size_matches_record,verification_scope,incoming_status,incoming_bytes_now,incoming_size_matches_record
2026-09-11,AlphaEdit_L4_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B050/W-method-state.pt,,1057000869,0ecc3a4b790ca7ab4d837cab785adc329f47c9b33c5b7092827c6ddac0571704,ABSENT,,False,PRESENT,1057000869,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L4_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B060/W-method-state.pt,,1057003813,5a47c2f1848f2aba7dccf97cc7ecc3b6ba7a2bbb514eda01de294d1a89cd24d7,ABSENT,,False,PRESENT,1057003813,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L4_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B070/W-method-state.pt,,1057006821,6100b3e4199410472e698594b6e93f3102992dd96bc2b7c8f715bfa4bb84866a,ABSENT,,False,PRESENT,1057006821,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L4_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B080/W-method-state.pt,,1057009829,aaab3177a0ec402286d2f13d5b082975da126b5de61a2efeb1515f8cd4bd2609,ABSENT,,False,PRESENT,1057009829,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L4_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B090/W-method-state.pt,,1057012837,836b48df7ad6b28568108c5029b6200bf729365ea20aad5fd0f70fda08927793,ABSENT,,False,PRESENT,1057012837,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L4_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-3/B100/W-method-state.pt,,1057015781,8ace335a744bfe11d8ecf587e78d7752208b98f80be760a6a6ccd10043823ee7,ABSENT,,False,PRESENT,1057015781,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B001/W-method-state.pt,,234902885,296f7aab9d745c1ca520f740b119b4b935821e151763d8331592e0ff9739a240,ABSENT,,False,PRESENT,234902885,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B005/W-method-state.pt,,234904101,65fdff8ad242f6a8b9c15ce80dba71ec787a186d72c8df69a13f4aa842791f84,ABSENT,,False,PRESENT,234904101,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B010/W-method-state.pt,,234905573,88484ea2d5a805e39507fc0303777f56681052a2b14931c795ae7b8de22780f4,ABSENT,,False,PRESENT,234905573,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B020/W-method-state.pt,,234908581,c7b1f81d4a51faf9d5eb69f3d607b4755a9a75305a8f1b229387509148701090,ABSENT,,False,PRESENT,234908581,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B030/W-method-state.pt,,234911589,3117ea45f962c537ba2eb31cd245ddf29b7a137efddc0fc7f16e971f7763c285,ABSENT,,False,PRESENT,234911589,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B040/W-method-state.pt,,234914533,b8fcd069abdc88c983191f90a12cbea923c2d64f1daa2f4cec5e753ff28b8066,ABSENT,,False,PRESENT,234914533,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B050/W-method-state.pt,,234917541,31e83bee5ac4d1448b1851ff26925f424486ba2337ad5ae6ce675ee9eb1828a5,ABSENT,,False,PRESENT,234917541,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B060/W-method-state.pt,,234920549,b3a70e9b691bad740b2760e6375a0a7c0f2935f95ac30847f6b534afdbc8d9bf,ABSENT,,False,PRESENT,234920549,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B070/W-method-state.pt,,234923493,3f273c5b4db43f8d29d7603e2c9940009ba8450a5b399fb31f454992f339e248,ABSENT,,False,PRESENT,234923493,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B080/W-method-state.pt,,234926501,a7a530e2b4a5d401947ccbcf08107e9b90eb6e0bf32fc4bcc75ddd7c24a9ec3f,ABSENT,,False,PRESENT,234926501,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B090/W-method-state.pt,,234929509,1a42c7acc91b5fd9b57ffd2bb28f9d160ba7a84e8b95712e23dcad755188100c,ABSENT,,False,PRESENT,234929509,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L8_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-4/B100/W-method-state.pt,,234932517,e387c7674771ca3663af91b5f1076f38fa6f047feebf2b0caf28ea2b9822a43e,ABSENT,,False,PRESENT,234932517,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B001/W-method-state.pt,,1056986213,1389082f323204e9d074056cbf6cab598b3a54ca504f1211fb9d6a900c7ece6a,ABSENT,,False,PRESENT,1056986213,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B005/W-method-state.pt,,1056987429,b66fbc1808ef4a374dfc16842e5bd68a6c44877b7a296dc918672997018ee907,ABSENT,,False,PRESENT,1056987429,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B010/W-method-state.pt,,1056988901,bdbd8a0c642df12ca92ed85b3cba1255760935544dd9d47ddcbd648d5c9926e7,ABSENT,,False,PRESENT,1056988901,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B020/W-method-state.pt,,1056991909,e00e0b8af6f0a0974cf7e3b6cbeb5e67d690df5b59871cdc0663b4da78c90467,ABSENT,,False,PRESENT,1056991909,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B030/W-method-state.pt,,1056994853,ce3f4771dc4d68b18488085b3a58330d71a6a5e086b6409030e7584b74373d35,ABSENT,,False,PRESENT,1056994853,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B040/W-method-state.pt,,1056997861,b8d33ce565baafe948c7ba31df179c20789bc0e228c52ff47ce831d08f33954b,ABSENT,,False,PRESENT,1056997861,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B050/W-method-state.pt,,1057000869,ceaa0249fc62a59dd9cd0d32188d40a6fdbf8a5e1d1d379e61eb7e5786b70465,ABSENT,,False,PRESENT,1057000869,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B060/W-method-state.pt,,1057003813,25fd926f635f2133cd5ab0c653c686a2705bd4c992cc460c391ef376a63f0bdc,ABSENT,,False,PRESENT,1057003813,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B070/W-method-state.pt,,1057006821,d02e2e2aaeae2084c4c9fe6fd1faae485618e65790cad8a06cb652914933a62c,ABSENT,,False,PRESENT,1057006821,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B080/W-method-state.pt,,1057009829,22e7906b7cb87d454202af815045f797dcd842c6831f224f6fcebbff589c158e,ABSENT,,False,PRESENT,1057009829,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B090/W-method-state.pt,,1057012837,a747c9021f8cc037b1429e69e844f5d5c0b6a4a5b976f3e805c477f10603d237,ABSENT,,False,PRESENT,1057012837,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L8_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/blue-checkpoint-downstream/20260909-v1/imports/initial6-v1/payload/local/blue-lifelong-b100x100/attempt-checkpoint-r2/output/main-cell-5/B100/W-method-state.pt,,1057015781,ffd4ab771c594e8a477d7556950cdd3ed10def1563d25cbb5bad61f6c8233602,ABSENT,,False,PRESENT,1057015781,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B001/W-method-state.pt,,234903141,3d6449ebcd30f0bab31edc6be5353872295704bcf05f2e1016ec5f5b0f446c28,ABSENT,,False,PRESENT,234903141,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,5,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B005/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B005/W-method-state.pt,,234904293,ef3bcd4e9877d07702b866be22a30e04d529ff7bb42767925d0188c9767f5841,ABSENT,,False,PRESENT,234904293,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,10,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B010/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B010/W-method-state.pt,,234905829,e5115cfba006b47a62327478e8361bf95765e4776e4966c628c87facfea4970e,ABSENT,,False,PRESENT,234905829,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,20,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B020/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B020/W-method-state.pt,,234908837,1cc3f8b4cad2ec0c2ae64602d8aa2e7c204bc0c3f93062e42e06224a4b56b3f5,ABSENT,,False,PRESENT,234908837,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,30,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B030/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B030/W-method-state.pt,,234911781,edfb6933d2f3d5904debf89aa6bc1999f4f02307808a410dc2c0177aaac5cb6c,ABSENT,,False,PRESENT,234911781,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,40,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B040/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B040/W-method-state.pt,,234914789,131ec854a16bcf246c5dff76895c29bc8d566700a7d56e510f260520cadf8e3e,ABSENT,,False,PRESENT,234914789,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,50,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B050/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B050/W-method-state.pt,,234917797,5ad6cd794094b2720770715b1e5049e8428b5028b573b5017a0a071ff03d392c,ABSENT,,False,PRESENT,234917797,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,60,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B060/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B060/W-method-state.pt,,234920741,6eaa25ceca81347c5bc0373850d87b7327abfec11adcee7aedf08e69fc0e1773,ABSENT,,False,PRESENT,234920741,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,70,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B070/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B070/W-method-state.pt,,234923749,fd8186340b59c00b669c8615dd648b61737bedaeb0b241f9bf5c54aadf067755,ABSENT,,False,PRESENT,234923749,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,80,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B080/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B080/W-method-state.pt,,234926757,3c5b5ce31ff22f05a9481b7e8c344c63268d6432239a3dc343cb891998888c38,ABSENT,,False,PRESENT,234926757,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,90,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B090/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B090/W-method-state.pt,,234929701,d6fa6327c9cbdc5d78654f4b4584b50a5247fa4dedea3cd6ffe831c35c337be0,ABSENT,,False,PRESENT,234929701,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,MEMIT_L5_ONLY,100,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B100/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-0/B100/W-method-state.pt,,234932709,72020a708186c542f5806a51a3711a3378426af0d9e385745668c79fe0f673af,ABSENT,,False,PRESENT,234932709,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
2026-09-11,AlphaEdit_L5_ONLY,1,/data/janghj/ODE-edit/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B001/W-method-state.pt,/mnt/raid5/janghj/ODE-edit/local/checkpoint-archives/server4-migration-20260911-v1/new177-v1/payload/local/blue-lifelong-b100x100-l567/attempt-v1/output/main-cell-1/B001/W-method-state.pt,,1056986469,1cc6eea1e7aa2f321494f031d964105538cddbc47376b8d285c6fa397bd51684,ABSENT,,False,PRESENT,1056986469,True,CURRENT_STAT_SIZE_ONLY; SHA_IS_HISTORICAL_MANIFEST_NOT_CURRENT_REHASH,,,
