arm,arm_display_label,method,variant,job,status,batches,requests,RS_numerator,RS_denominator,RS_rate,PS_numerator,PS_denominator,PS_rate,NS_numerator,NS_denominator,NS_rate,RS_delta_W0_pp,PS_delta_W0_pp,NS_delta_W0_pp,scope,scheduler_seconds,gpu_hours,wall_seconds,raw_bytes,verification,RS_new_strict_num,RS_new_strict_den,RS_new_token_correct,RS_new_token_den,PS_new_strict_num,PS_new_strict_den,PS_new_token_correct,PS_new_token_den,NS_new_strict_num,NS_new_strict_den,NS_new_token_correct,NS_new_token_den
PRE_EDIT_W0,PRE_EDIT (W0),SHARED_W0,PRE_EDIT,42673,TERMINAL_VALID,0,10000,791,10000,0.0791,1997,20000,0.09985,89212,100000,0.89212,0.0,0.0,0.0,PRE_EDIT_W0_FULL10000,,,,,,,,,,,,,,,,,
MEMIT_ORIGINAL,MEMIT_BLUE (L4+L8),MEMIT,ORIGINAL,39307,TERMINAL_VALID,100,10000,7183,10000,0.7183,13530,20000,0.6765,53287,100000,0.53287,63.92,57.665,-35.925,FINAL_W100_FULL10000,41835,11.620833333333334,41823.8216483295,6415053320,FINAL_MEMBER_SHA_NLL_PAIR_ORDER_STATE_PASS; whole-chain audit pending,3603,10000,3702,10163,4817,20000,4986,20326,7442,100000,7787,101630
AlphaEdit_ORIGINAL,AlphaEdit_BLUE (L4+L8),AlphaEdit,ORIGINAL,39283_1,TERMINAL_VALID,100,10000,9888,10000,0.9888,19155,20000,0.95775,63726,100000,0.63726,90.97,85.79,-25.486,FINAL_W100_FULL10000,43362,12.045,43328.885328164324,26144966333,FINAL_MEMBER_SHA_NLL_PAIR_ORDER_STATE_PASS; whole-chain audit pending,9465,10000,9626,10163,13229,20000,13540,20326,4992,100000,6419,101630
MEMIT_L4_ONLY,MEMIT_BLUE_L4_ONLY,MEMIT,L4_ONLY,39283_2,TERMINAL_VALID,100,10000,7722,10000,0.7722,14966,20000,0.7483,57848,100000,0.57848,69.31,64.845,-31.364,FINAL_W100_FULL10000,38264,10.62888888888889,38256.48929666635,3426800674,FINAL_MEMBER_SHA_NLL_PAIR_ORDER_STATE_PASS; whole-chain audit pending,4265,10000,4389,10163,7129,20000,7406,20326,8447,100000,9412,101630
AlphaEdit_L4_ONLY,AlphaEdit_BLUE_L4_ONLY,AlphaEdit,L4_ONLY,39283_3,TERMINAL_VALID,100,10000,9939,10000,0.9939,19136,20000,0.9568,65348,100000,0.65348,91.48,85.695,-23.864,FINAL_W100_FULL10000,39361,10.93361111111111,39345.71154167317,13291871756,FINAL_MEMBER_SHA_NLL_PAIR_ORDER_STATE_PASS; whole-chain audit pending,9529,10000,9688,10163,13362,20000,13658,20326,5116,100000,6448,101630
MEMIT_L8_ONLY,MEMIT_BLUE_L8_ONLY,MEMIT,L8_ONLY,39283_4,TERMINAL_VALID,100,10000,8177,10000,0.8177,14460,20000,0.723,48425,100000,0.48425,73.86,62.315,-40.787,FINAL_W100_FULL10000,25284,7.023333333333333,25278.599078647792,3426748965,FINAL_MEMBER_SHA_NLL_PAIR_ORDER_STATE_PASS; whole-chain audit pending,4448,10000,4540,10163,4859,20000,4948,20326,8914,100000,9337,101630
AlphaEdit_L8_ONLY,AlphaEdit_BLUE_L8_ONLY,AlphaEdit,L8_ONLY,39283_5,TERMINAL_VALID,100,10000,9396,10000,0.9396,15556,20000,0.7778,54703,100000,0.54703,86.05,67.795,-34.509,FINAL_W100_FULL10000,30935,8.593055555555555,30920.40650258027,13291893404,FINAL_MEMBER_SHA_NLL_PAIR_ORDER_STATE_PASS; whole-chain audit pending,7694,10000,7830,10163,6822,20000,6970,20326,6949,100000,7505,101630
