source_table,model,method,layer,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min
production_weight_batch_unit,llama3-8b-inst,alphaedit,4,frobenius_magnitude,RECORDED,100,1023.5798139333658,10.235798139333658,8.47077301340973,5.894435967009121,14.227508758967215,8.333072791958093,18.326322051155824,21.789777478374813,2.8982173337976964
production_weight_batch_unit,llama3-8b-inst,alphaedit,4,frobenius_squared_telemetry,RECORDED,100,13135.636797368079,131.3563679736808,71.77115049726513,34.74456189387785,202.42230745880747,167.6777455649296,335.8540804203036,474.7944025570902,8.39966371392543
production_weight_batch_unit,llama3-8b-inst,alphaedit,4,relative_update_magnitude,RECORDED,100,10.273182876901027,0.10273182876901027,0.09595897850991386,0.07301348889545882,0.13369597701071648,0.06068248811525766,0.15017246786599436,0.1630826387470235,0.03743396295904454
production_weight_batch_unit,llama3-8b-inst,alphaedit,4,update_magnitude_share,RECORDED,100,14.628087666850165,0.14628087666850165,0.1474920007835399,0.14108259607843832,0.15140929487314247,0.010326698794704159,0.15305721442561077,0.15973420075720862,0.13462399472182815
production_weight_batch_unit,llama3-8b-inst,alphaedit,5,frobenius_magnitude,RECORDED,100,1259.0463378026377,12.590463378026378,10.28809050380617,6.120736884909522,18.659780714464297,12.539043829554775,23.125985134479738,28.111521557150088,3.027426025295274
production_weight_batch_unit,llama3-8b-inst,alphaedit,5,frobenius_squared_telemetry,RECORDED,100,21057.799460278726,210.57799460278727,105.84815522629438,37.46433502421369,348.1895288180641,310.7251937938504,534.9725124523117,790.257644258114,9.16530833863514
production_weight_batch_unit,llama3-8b-inst,alphaedit,5,relative_update_magnitude,RECORDED,100,11.909989628973646,0.11909989628973645,0.11766796462874336,0.0763076067397905,0.1631563913947593,0.08684878465496879,0.17149357929148876,0.18618287744123552,0.038929491153538165
production_weight_batch_unit,llama3-8b-inst,alphaedit,5,update_magnitude_share,RECORDED,100,17.212315122623455,0.17212315122623456,0.16888259890749835,0.15934093587918108,0.18527792804593346,0.02593699216675238,0.19616387540134392,0.2043506980000242,0.14449081876782038
production_weight_batch_unit,llama3-8b-inst,alphaedit,6,frobenius_magnitude,RECORDED,100,1250.393840879836,12.50393840879836,11.241571522654198,6.929817990421946,18.158881220460515,11.22906323003857,20.660820637610637,24.018698315045327,3.5641193735024594
production_weight_batch_unit,llama3-8b-inst,alphaedit,6,frobenius_squared_telemetry,RECORDED,100,19183.41325878933,191.8341325878933,126.38530352639633,48.022481225834724,329.7452412502106,281.7227600243759,426.92734395206554,576.8978687491613,12.702946908575564
production_weight_batch_unit,llama3-8b-inst,alphaedit,6,relative_update_magnitude,RECORDED,100,12.094593620034287,0.12094593620034287,0.12836699411226493,0.0865757710841813,0.15382903893731942,0.06725326785313812,0.16230894400959658,0.17503457491539762,0.04585284400207851
production_weight_batch_unit,llama3-8b-inst,alphaedit,6,update_magnitude_share,RECORDED,100,17.92591697929249,0.17925916979292492,0.1807004342616242,0.1768531414691255,0.18236871353066236,0.005515572061536855,0.18412384207450255,0.18700117512647685,0.15877840762633028
production_weight_batch_unit,llama3-8b-inst,alphaedit,7,frobenius_magnitude,RECORDED,100,1404.2975063530819,14.042975063530818,13.492114673191992,8.55692312670637,19.006669463248127,10.449746336541757,21.754562246077203,25.04092213973976,4.707948101732552
production_weight_batch_unit,llama3-8b-inst,alphaedit,7,frobenius_squared_telemetry,RECORDED,100,23065.071771547275,230.65071771547275,182.09151147579627,73.22201577226711,361.2543408855111,288.032325113244,473.29671921362217,627.0477816085088,22.164775328607142
production_weight_batch_unit,llama3-8b-inst,alphaedit,7,relative_update_magnitude,RECORDED,100,12.83049563366344,0.1283049563366344,0.1411368206612328,0.10396651705503736,0.15067467659714162,0.04670815954210426,0.15947316009553583,0.16570895914961845,0.0597090380997041
production_weight_batch_unit,llama3-8b-inst,alphaedit,7,update_magnitude_share,RECORDED,100,20.85092216440964,0.20850922164409638,0.22007029579008225,0.19238846479026192,0.22220390905412563,0.029815444263863705,0.2243712355829195,0.22725858182303613,0.1720104912902758
production_weight_batch_unit,llama3-8b-inst,alphaedit,8,frobenius_magnitude,RECORDED,100,2075.308142480279,20.75308142480279,17.393480968417215,11.030602643490028,30.30435571082814,19.273753067338113,36.833790610449086,43.61706890977281,6.598642857336363
production_weight_batch_unit,llama3-8b-inst,alphaedit,8,frobenius_squared_telemetry,RECORDED,100,54385.321742629254,543.8532174262925,302.64633580694624,121.67484635387325,918.3622840066455,796.6874376527722,1356.7299378421992,1902.44870027987,43.5420875586762
production_weight_batch_unit,llama3-8b-inst,alphaedit,8,relative_update_magnitude,RECORDED,100,15.61362387509872,0.1561362387509872,0.16463972124142912,0.13003356939147453,0.18085440793601393,0.05082083854453939,0.19042256850058528,0.20160777486540496,0.08395879523238885
production_weight_batch_unit,llama3-8b-inst,alphaedit,8,update_magnitude_share,RECORDED,100,29.382758066824238,0.2938275806682424,0.2943005769549932,0.2858399076039515,0.3003630402093572,0.01452313260540572,0.3026308290115843,0.3172980684580899,0.2800242063760285
production_weight_batch_unit,llama3-8b-inst,memit,4,frobenius_magnitude,RECORDED,100,1882.6085344355731,18.826085344355732,20.600411422019057,15.144855406792505,24.618897989816112,9.474042583023607,25.759870705992384,27.75226021115081,2.6214237505893827
production_weight_batch_unit,llama3-8b-inst,memit,4,frobenius_squared_telemetry,RECORDED,100,40374.95851791146,403.7495851791146,424.4244541625927,229.41463315783605,606.0901382782595,376.6755051204234,663.5709422474106,770.1879468274244,6.871862480154106
production_weight_batch_unit,llama3-8b-inst,memit,4,relative_update_magnitude,RECORDED,100,13.223565606076212,0.13223565606076212,0.12486889097486842,0.11204579998046066,0.15245278761067876,0.040406987630218105,0.1948564414232611,0.3011583436557965,0.033858840893390474
production_weight_batch_unit,llama3-8b-inst,memit,4,update_magnitude_share,RECORDED,100,18.134277010449644,0.18134277010449643,0.18588916130569752,0.1749975282192665,0.19289989812700703,0.017902369907740523,0.20015944644617087,0.2092165121730567,0.14343760988047324
production_weight_batch_unit,llama3-8b-inst,memit,5,frobenius_magnitude,RECORDED,100,1630.452805943351,16.30452805943351,17.353774549420162,14.735761696665968,19.879164033734693,5.143402337068725,21.663836177905967,26.23845016458138,2.6133853279512453
production_weight_batch_unit,llama3-8b-inst,memit,5,frobenius_squared_telemetry,RECORDED,100,29659.860961236835,296.59860961236836,301.17290735977184,217.14268643087337,395.1812855075956,178.03859907672222,469.3218018477438,688.4562670392207,6.8297828723508385
production_weight_batch_unit,llama3-8b-inst,memit,5,relative_update_magnitude,RECORDED,100,11.49715166639391,0.1149715166639391,0.10530570077811285,0.09152087089495484,0.13609713243686947,0.04457626154191463,0.15337112855184445,0.2927708727814401,0.033605366458241255
production_weight_batch_unit,llama3-8b-inst,memit,5,update_magnitude_share,RECORDED,100,16.036029967543193,0.16036029967543194,0.15591320485208063,0.152638153777442,0.16424170669759414,0.011603552920152138,0.18135000627333867,0.20912384669647424,0.14299776793192742
production_weight_batch_unit,llama3-8b-inst,memit,6,frobenius_magnitude,RECORDED,100,1343.4280337168009,13.434280337168008,14.062774021954642,10.057082612756597,16.18918321315007,6.132100600393473,20.021387856909634,25.2477167163642,3.002192851901791
production_weight_batch_unit,llama3-8b-inst,memit,6,frobenius_squared_telemetry,RECORDED,100,20608.472235628946,206.08472235628946,197.76313273231693,101.14592701422218,262.127725814562,160.9817988003398,400.91182967187945,637.4471993897762,9.013161920010209
production_weight_batch_unit,llama3-8b-inst,memit,6,relative_update_magnitude,RECORDED,100,9.64291897505309,0.0964291897505309,0.07880838585907089,0.06836092063122849,0.10638873756776004,0.03802781693653155,0.1604227066991814,0.26995198614071797,0.038623588627765416
production_weight_batch_unit,llama3-8b-inst,memit,6,update_magnitude_share,RECORDED,100,13.524409699615475,0.13524409699615475,0.1286559355135026,0.11596548509230833,0.15420796040323415,0.03824247531092581,0.16844509077760414,0.1950706791319471,0.09222591926789339
production_weight_batch_unit,llama3-8b-inst,memit,7,frobenius_magnitude,RECORDED,100,2022.7016300395978,20.227016300395977,22.072702367535598,17.320328308149243,25.09580338123628,7.775475073087037,26.771462848964468,29.823339738761494,3.9127486800955307
production_weight_batch_unit,llama3-8b-inst,memit,7,frobenius_squared_telemetry,RECORDED,100,45410.938450843336,454.1093845084334,487.21623845799957,299.99634600954164,629.8014418668017,329.8050958572601,716.7116563103777,889.4315931735904,15.309602233589317
production_weight_batch_unit,llama3-8b-inst,memit,7,relative_update_magnitude,RECORDED,100,12.550263876319208,0.1255026387631921,0.11241763492817683,0.10020883359703942,0.14670523557442414,0.04649640197738472,0.17127905122129314,0.3000331044237011,0.049623839296022626
production_weight_batch_unit,llama3-8b-inst,memit,7,update_magnitude_share,RECORDED,100,20.1092330884989,0.201092330884989,0.20023592011056496,0.19707945761609322,0.20410962286292145,0.007030165246828229,0.2133367193533529,0.214749924137963,0.18836891650749735
production_weight_batch_unit,llama3-8b-inst,memit,8,frobenius_magnitude,RECORDED,100,3273.912863258263,32.73912863258263,36.105258098808555,26.72556143074301,40.799094707212305,14.073533276469295,44.88584257993773,47.255901008725765,6.125956526340717
production_weight_batch_unit,llama3-8b-inst,memit,8,frobenius_squared_telemetry,RECORDED,100,120485.40690369727,1204.8540690369728,1303.5912437396005,714.2608722544434,1664.581244701682,950.3203724472386,2014.7607949691753,2233.1201801464886,37.52734336261643
production_weight_batch_unit,llama3-8b-inst,memit,8,relative_update_magnitude,RECORDED,100,14.581398475918839,0.1458139847591884,0.12511216587868954,0.1134784610572565,0.16465725378054824,0.05117879272329175,0.1871194529562772,0.36339073726486815,0.07794450172821935
production_weight_batch_unit,llama3-8b-inst,memit,8,update_magnitude_share,RECORDED,100,32.19605023389279,0.3219605023389279,0.32482278052073243,0.3107505098227914,0.3374842749821921,0.02673376515940068,0.3467155265084582,0.35440734806469737,0.27670671280410863
