source_table,model,method,accepted_edit_count,fork,layer,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min
checkpoint_weight,llama3-8b-inst,alphaedit,3000,ACCUMULATED_OR_STATIC,8,relative_update_magnitude,RECORDED,1,0.1326248626972973,0.1326248626972973,0.1326248626972973,0.1326248626972973,0.1326248626972973,0.0,0.1326248626972973,0.1326248626972973,0.1326248626972973
checkpoint_weight,llama3-8b-inst,alphaedit,3000,ACCUMULATED_OR_STATIC,8,update_magnitude_share,RECORDED,1,0.2830291824008628,0.2830291824008628,0.2830291824008628,0.2830291824008628,0.2830291824008628,0.0,0.2830291824008628,0.2830291824008628,0.2830291824008628
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,4,frobenius_magnitude,RECORDED,1,5.685608012628356,5.685608012628356,5.685608012628356,5.685608012628356,5.685608012628356,0.0,5.685608012628356,5.685608012628356,5.685608012628356
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,4,frobenius_squared_telemetry,RECORDED,1,32.32613847326377,32.32613847326377,32.32613847326377,32.32613847326377,32.32613847326377,0.0,32.32613847326377,32.32613847326377,32.32613847326377
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,4,relative_update_magnitude,RECORDED,1,0.06916160144890093,0.06916160144890093,0.06916160144890093,0.06916160144890093,0.06916160144890093,0.0,0.06916160144890093,0.06916160144890093,0.06916160144890093
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,4,update_magnitude_share,RECORDED,1,0.16885620463648907,0.16885620463648907,0.16885620463648907,0.16885620463648907,0.16885620463648907,0.0,0.16885620463648907,0.16885620463648907,0.16885620463648907
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,5,frobenius_magnitude,RECORDED,1,5.752872869712012,5.752872869712012,5.752872869712012,5.752872869712012,5.752872869712012,0.0,5.752872869712012,5.752872869712012,5.752872869712012
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,5,frobenius_squared_telemetry,RECORDED,1,33.09554625506852,33.09554625506852,33.09554625506852,33.09554625506852,33.09554625506852,0.0,33.09554625506852,33.09554625506852,33.09554625506852
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,5,relative_update_magnitude,RECORDED,1,0.07061695126338983,0.07061695126338983,0.07061695126338983,0.07061695126338983,0.07061695126338983,0.0,0.07061695126338983,0.07061695126338983,0.07061695126338983
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,5,update_magnitude_share,RECORDED,1,0.17085389572728082,0.17085389572728082,0.17085389572728082,0.17085389572728082,0.17085389572728082,0.0,0.17085389572728082,0.17085389572728082,0.17085389572728082
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,6,frobenius_magnitude,RECORDED,1,6.24777917171607,6.24777917171607,6.24777917171607,6.24777917171607,6.24777917171607,0.0,6.24777917171607,6.24777917171607,6.24777917171607
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,6,frobenius_squared_telemetry,RECORDED,1,39.03474457852915,39.03474457852915,39.03474457852915,39.03474457852915,39.03474457852915,0.0,39.03474457852915,39.03474457852915,39.03474457852915
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,6,relative_update_magnitude,RECORDED,1,0.07685958885480977,0.07685958885480977,0.07685958885480977,0.07685958885480977,0.07685958885480977,0.0,0.07685958885480977,0.07685958885480977,0.07685958885480977
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,6,update_magnitude_share,RECORDED,1,0.18555205986759293,0.18555205986759293,0.18555205986759293,0.18555205986759293,0.18555205986759293,0.0,0.18555205986759293,0.18555205986759293,0.18555205986759293
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,7,frobenius_magnitude,RECORDED,1,7.343589307766544,7.343589307766544,7.343589307766544,7.343589307766544,7.343589307766544,0.0,7.343589307766544,7.343589307766544,7.343589307766544
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,7,frobenius_squared_telemetry,RECORDED,1,53.92830392114311,53.92830392114311,53.92830392114311,53.92830392114311,53.92830392114311,0.0,53.92830392114311,53.92830392114311,53.92830392114311
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,7,relative_update_magnitude,RECORDED,1,0.08725138414723593,0.08725138414723593,0.08725138414723593,0.08725138414723593,0.08725138414723593,0.0,0.08725138414723593,0.08725138414723593,0.08725138414723593
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,7,update_magnitude_share,RECORDED,1,0.21809639640375517,0.21809639640375517,0.21809639640375517,0.21809639640375517,0.21809639640375517,0.0,0.21809639640375517,0.21809639640375517,0.21809639640375517
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,8,frobenius_magnitude,RECORDED,1,8.641451167928007,8.641451167928007,8.641451167928007,8.641451167928007,8.641451167928007,0.0,8.641451167928007,8.641451167928007,8.641451167928007
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,8,frobenius_squared_telemetry,RECORDED,1,74.67467828768433,74.67467828768433,74.67467828768433,74.67467828768433,74.67467828768433,0.0,74.67467828768433,74.67467828768433,74.67467828768433
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,8,relative_update_magnitude,RECORDED,1,0.09761993602360677,0.09761993602360677,0.09761993602360677,0.09761993602360677,0.09761993602360677,0.0,0.09761993602360677,0.09761993602360677,0.09761993602360677
checkpoint_weight,llama3-8b-inst,alphaedit,3000,RESET_CACHE,8,update_magnitude_share,RECORDED,1,0.25664144336488187,0.25664144336488187,0.25664144336488187,0.25664144336488187,0.25664144336488187,0.0,0.25664144336488187,0.25664144336488187,0.25664144336488187
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,4,frobenius_magnitude,RECORDED,1,8.462404744355297,8.462404744355297,8.462404744355297,8.462404744355297,8.462404744355297,0.0,8.462404744355297,8.462404744355297,8.462404744355297
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,4,frobenius_squared_telemetry,RECORDED,1,71.61229405728704,71.61229405728704,71.61229405728704,71.61229405728704,71.61229405728704,0.0,71.61229405728704,71.61229405728704,71.61229405728704
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,4,relative_update_magnitude,RECORDED,1,0.09542364320411047,0.09542364320411047,0.09542364320411047,0.09542364320411047,0.09542364320411047,0.0,0.09542364320411047,0.09542364320411047,0.09542364320411047
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,4,update_magnitude_share,RECORDED,1,0.13930992042816742,0.13930992042816742,0.13930992042816742,0.13930992042816742,0.13930992042816742,0.0,0.13930992042816742,0.13930992042816742,0.13930992042816742
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,5,frobenius_magnitude,RECORDED,1,10.334046493068193,10.334046493068193,10.334046493068193,10.334046493068193,10.334046493068193,0.0,10.334046493068193,10.334046493068193,10.334046493068193
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,5,frobenius_squared_telemetry,RECORDED,1,106.79251692089503,106.79251692089503,106.79251692089503,106.79251692089503,106.79251692089503,0.0,106.79251692089503,106.79251692089503,106.79251692089503
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,5,relative_update_magnitude,RECORDED,1,0.11750706259386116,0.11750706259386116,0.11750706259386116,0.11750706259386116,0.11750706259386116,0.0,0.11750706259386116,0.11750706259386116,0.11750706259386116
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,5,update_magnitude_share,RECORDED,1,0.17012128799566065,0.17012128799566065,0.17012128799566065,0.17012128799566065,0.17012128799566065,0.0,0.17012128799566065,0.17012128799566065,0.17012128799566065
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,6,frobenius_magnitude,RECORDED,1,11.258432263412331,11.258432263412331,11.258432263412331,11.258432263412331,11.258432263412331,0.0,11.258432263412331,11.258432263412331,11.258432263412331
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,6,frobenius_squared_telemetry,RECORDED,1,126.75229702984372,126.75229702984372,126.75229702984372,126.75229702984372,126.75229702984372,0.0,126.75229702984372,126.75229702984372,126.75229702984372
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,6,relative_update_magnitude,RECORDED,1,0.1276601379120879,0.1276601379120879,0.1276601379120879,0.1276601379120879,0.1276601379120879,0.0,0.1276601379120879,0.1276601379120879,0.1276601379120879
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,6,update_magnitude_share,RECORDED,1,0.1853387246465689,0.1853387246465689,0.1853387246465689,0.1853387246465689,0.1853387246465689,0.0,0.1853387246465689,0.1853387246465689,0.1853387246465689
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,7,frobenius_magnitude,RECORDED,1,13.364582161774521,13.364582161774521,13.364582161774521,13.364582161774521,13.364582161774521,0.0,13.364582161774521,13.364582161774521,13.364582161774521
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,7,frobenius_squared_telemetry,RECORDED,1,178.61205635882175,178.61205635882175,178.61205635882175,178.61205635882175,178.61205635882175,0.0,178.61205635882175,178.61205635882175,178.61205635882175
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,7,relative_update_magnitude,RECORDED,1,0.14235114713220287,0.14235114713220287,0.14235114713220287,0.14235114713220287,0.14235114713220287,0.0,0.14235114713220287,0.14235114713220287,0.14235114713220287
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,7,update_magnitude_share,RECORDED,1,0.2200106156296068,0.2200106156296068,0.2200106156296068,0.2200106156296068,0.2200106156296068,0.0,0.2200106156296068,0.2200106156296068,0.2200106156296068
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,8,frobenius_magnitude,RECORDED,1,17.325703944451345,17.325703944451345,17.325703944451345,17.325703944451345,17.325703944451345,0.0,17.325703944451345,17.325703944451345,17.325703944451345
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,8,frobenius_squared_telemetry,RECORDED,1,300.1800171707769,300.1800171707769,300.1800171707769,300.1800171707769,300.1800171707769,0.0,300.1800171707769,300.1800171707769,300.1800171707769
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,8,relative_update_magnitude,RECORDED,1,0.16423783886760313,0.16423783886760313,0.16423783886760313,0.16423783886760313,0.16423783886760313,0.0,0.16423783886760313,0.16423783886760313,0.16423783886760313
checkpoint_weight,llama3-8b-inst,alphaedit,5000,ACCUMULATED_OR_STATIC,8,update_magnitude_share,RECORDED,1,0.28521945129999626,0.28521945129999626,0.28521945129999626,0.28521945129999626,0.28521945129999626,0.0,0.28521945129999626,0.28521945129999626,0.28521945129999626
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,4,frobenius_magnitude,RECORDED,1,7.2281659696929035,7.2281659696929035,7.2281659696929035,7.2281659696929035,7.2281659696929035,0.0,7.2281659696929035,7.2281659696929035,7.2281659696929035
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,4,frobenius_squared_telemetry,RECORDED,1,52.24638328542655,52.24638328542655,52.24638328542655,52.24638328542655,52.24638328542655,0.0,52.24638328542655,52.24638328542655,52.24638328542655
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,4,relative_update_magnitude,RECORDED,1,0.08150613818987408,0.08150613818987408,0.08150613818987408,0.08150613818987408,0.08150613818987408,0.0,0.08150613818987408,0.08150613818987408,0.08150613818987408
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,4,update_magnitude_share,RECORDED,1,0.15082104744995034,0.15082104744995034,0.15082104744995034,0.15082104744995034,0.15082104744995034,0.0,0.15082104744995034,0.15082104744995034,0.15082104744995034
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,5,frobenius_magnitude,RECORDED,1,8.22181622639138,8.22181622639138,8.22181622639138,8.22181622639138,8.22181622639138,0.0,8.22181622639138,8.22181622639138,8.22181622639138
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,5,frobenius_squared_telemetry,RECORDED,1,67.59826206055261,67.59826206055261,67.59826206055261,67.59826206055261,67.59826206055261,0.0,67.59826206055261,67.59826206055261,67.59826206055261
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,5,relative_update_magnitude,RECORDED,1,0.09348917431306743,0.09348917431306743,0.09348917431306743,0.09348917431306743,0.09348917431306743,0.0,0.09348917431306743,0.09348917431306743,0.09348917431306743
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,5,update_magnitude_share,RECORDED,1,0.1715542975084771,0.1715542975084771,0.1715542975084771,0.1715542975084771,0.1715542975084771,0.0,0.1715542975084771,0.1715542975084771,0.1715542975084771
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,6,frobenius_magnitude,RECORDED,1,9.20951799443608,9.20951799443608,9.20951799443608,9.20951799443608,9.20951799443608,0.0,9.20951799443608,9.20951799443608,9.20951799443608
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,6,frobenius_squared_telemetry,RECORDED,1,84.81522168984195,84.81522168984195,84.81522168984195,84.81522168984195,84.81522168984195,0.0,84.81522168984195,84.81522168984195,84.81522168984195
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,6,relative_update_magnitude,RECORDED,1,0.10442735806958832,0.10442735806958832,0.10442735806958832,0.10442735806958832,0.10442735806958832,0.0,0.10442735806958832,0.10442735806958832,0.10442735806958832
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,6,update_magnitude_share,RECORDED,1,0.19216342793648225,0.19216342793648225,0.19216342793648225,0.19216342793648225,0.19216342793648225,0.0,0.19216342793648225,0.19216342793648225,0.19216342793648225
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,7,frobenius_magnitude,RECORDED,1,10.967050014700742,10.967050014700742,10.967050014700742,10.967050014700742,10.967050014700742,0.0,10.967050014700742,10.967050014700742,10.967050014700742
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,7,frobenius_squared_telemetry,RECORDED,1,120.27618602494756,120.27618602494756,120.27618602494756,120.27618602494756,120.27618602494756,0.0,120.27618602494756,120.27618602494756,120.27618602494756
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,7,relative_update_magnitude,RECORDED,1,0.11681413839589908,0.11681413839589908,0.11681413839589908,0.11681413839589908,0.11681413839589908,0.0,0.11681413839589908,0.11681413839589908,0.11681413839589908
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,7,update_magnitude_share,RECORDED,1,0.2288356379181805,0.2288356379181805,0.2288356379181805,0.2288356379181805,0.2288356379181805,0.0,0.2288356379181805,0.2288356379181805,0.2288356379181805
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,8,frobenius_magnitude,RECORDED,1,12.29889582439591,12.29889582439591,12.29889582439591,12.29889582439591,12.29889582439591,0.0,12.29889582439591,12.29889582439591,12.29889582439591
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,8,frobenius_squared_telemetry,RECORDED,1,151.26283849934316,151.26283849934316,151.26283849934316,151.26283849934316,151.26283849934316,0.0,151.26283849934316,151.26283849934316,151.26283849934316
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,8,relative_update_magnitude,RECORDED,1,0.11658655123813719,0.11658655123813719,0.11658655123813719,0.11658655123813719,0.11658655123813719,0.0,0.11658655123813719,0.11658655123813719,0.11658655123813719
checkpoint_weight,llama3-8b-inst,alphaedit,5000,RESET_CACHE,8,update_magnitude_share,RECORDED,1,0.2566255891869097,0.2566255891869097,0.2566255891869097,0.2566255891869097,0.2566255891869097,0.0,0.2566255891869097,0.2566255891869097,0.2566255891869097
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,4,frobenius_magnitude,RECORDED,1,15.341613834439201,15.341613834439201,15.341613834439201,15.341613834439201,15.341613834439201,0.0,15.341613834439201,15.341613834439201,15.341613834439201
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,4,frobenius_squared_telemetry,RECORDED,1,235.36511504505629,235.36511504505629,235.36511504505629,235.36511504505629,235.36511504505629,0.0,235.36511504505629,235.36511504505629,235.36511504505629
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,4,relative_update_magnitude,RECORDED,1,0.14537388119984723,0.14537388119984723,0.14537388119984723,0.14537388119984723,0.14537388119984723,0.0,0.14537388119984723,0.14537388119984723,0.14537388119984723
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,4,update_magnitude_share,RECORDED,1,0.14618019998766646,0.14618019998766646,0.14618019998766646,0.14618019998766646,0.14618019998766646,0.0,0.14618019998766646,0.14618019998766646,0.14618019998766646
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,5,frobenius_magnitude,RECORDED,1,19.540621171377836,19.540621171377836,19.540621171377836,19.540621171377836,19.540621171377836,0.0,19.540621171377836,19.540621171377836,19.540621171377836
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,5,frobenius_squared_telemetry,RECORDED,1,381.8358757632997,381.8358757632997,381.8358757632997,381.8358757632997,381.8358757632997,0.0,381.8358757632997,381.8358757632997,381.8358757632997
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,5,relative_update_magnitude,RECORDED,1,0.17257536306395116,0.17257536306395116,0.17257536306395116,0.17257536306395116,0.17257536306395116,0.0,0.17257536306395116,0.17257536306395116,0.17257536306395116
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,5,update_magnitude_share,RECORDED,1,0.18618979342988115,0.18618979342988115,0.18618979342988115,0.18618979342988115,0.18618979342988115,0.0,0.18618979342988115,0.18618979342988115,0.18618979342988115
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,6,frobenius_magnitude,RECORDED,1,19.032840336883545,19.032840336883545,19.032840336883545,19.032840336883545,19.032840336883545,0.0,19.032840336883545,19.032840336883545,19.032840336883545
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,6,frobenius_squared_telemetry,RECORDED,1,362.2490112893013,362.2490112893013,362.2490112893013,362.2490112893013,362.2490112893013,0.0,362.2490112893013,362.2490112893013,362.2490112893013
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,6,relative_update_magnitude,RECORDED,1,0.1674976938407834,0.1674976938407834,0.1674976938407834,0.1674976938407834,0.1674976938407834,0.0,0.1674976938407834,0.1674976938407834,0.1674976938407834
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,6,update_magnitude_share,RECORDED,1,0.18135148210635846,0.18135148210635846,0.18135148210635846,0.18135148210635846,0.18135148210635846,0.0,0.18135148210635846,0.18135148210635846,0.18135148210635846
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,7,frobenius_magnitude,RECORDED,1,19.592870866146757,19.592870866146757,19.592870866146757,19.592870866146757,19.592870866146757,0.0,19.592870866146757,19.592870866146757,19.592870866146757
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,7,frobenius_squared_telemetry,RECORDED,1,383.88058877750245,383.88058877750245,383.88058877750245,383.88058877750245,383.88058877750245,0.0,383.88058877750245,383.88058877750245,383.88058877750245
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,7,relative_update_magnitude,RECORDED,1,0.1554234530550134,0.1554234530550134,0.1554234530550134,0.1554234530550134,0.1554234530550134,0.0,0.1554234530550134,0.1554234530550134,0.1554234530550134
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,7,update_magnitude_share,RECORDED,1,0.1866876465836002,0.1866876465836002,0.1866876465836002,0.1866876465836002,0.1866876465836002,0.0,0.1866876465836002,0.1866876465836002,0.1866876465836002
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,8,frobenius_magnitude,RECORDED,1,31.44206641757952,31.44206641757952,31.44206641757952,31.44206641757952,31.44206641757952,0.0,31.44206641757952,31.44206641757952,31.44206641757952
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,8,frobenius_squared_telemetry,RECORDED,1,988.603540607482,988.603540607482,988.603540607482,988.603540607482,988.603540607482,0.0,988.603540607482,988.603540607482,988.603540607482
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,8,relative_update_magnitude,RECORDED,1,0.1935882623796009,0.1935882623796009,0.1935882623796009,0.1935882623796009,0.1935882623796009,0.0,0.1935882623796009,0.1935882623796009,0.1935882623796009
checkpoint_weight,llama3-8b-inst,alphaedit,7500,ACCUMULATED_OR_STATIC,8,update_magnitude_share,RECORDED,1,0.29959087789249367,0.29959087789249367,0.29959087789249367,0.29959087789249367,0.29959087789249367,0.0,0.29959087789249367,0.29959087789249367,0.29959087789249367
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,4,frobenius_magnitude,RECORDED,1,12.493222537952013,12.493222537952013,12.493222537952013,12.493222537952013,12.493222537952013,0.0,12.493222537952013,12.493222537952013,12.493222537952013
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,4,frobenius_squared_telemetry,RECORDED,1,156.08060938279215,156.08060938279215,156.08060938279215,156.08060938279215,156.08060938279215,0.0,156.08060938279215,156.08060938279215,156.08060938279215
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,4,relative_update_magnitude,RECORDED,1,0.11838312896120938,0.11838312896120938,0.11838312896120938,0.11838312896120938,0.11838312896120938,0.0,0.11838312896120938,0.11838312896120938,0.11838312896120938
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,4,update_magnitude_share,RECORDED,1,0.14883596975588018,0.14883596975588018,0.14883596975588018,0.14883596975588018,0.14883596975588018,0.0,0.14883596975588018,0.14883596975588018,0.14883596975588018
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,5,frobenius_magnitude,RECORDED,1,15.658135810375349,15.658135810375349,15.658135810375349,15.658135810375349,15.658135810375349,0.0,15.658135810375349,15.658135810375349,15.658135810375349
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,5,frobenius_squared_telemetry,RECORDED,1,245.1772170561589,245.1772170561589,245.1772170561589,245.1772170561589,245.1772170561589,0.0,245.1772170561589,245.1772170561589,245.1772170561589
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,5,relative_update_magnitude,RECORDED,1,0.1382867232664152,0.1382867232664152,0.1382867232664152,0.1382867232664152,0.1382867232664152,0.0,0.1382867232664152,0.1382867232664152,0.1382867232664152
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,5,update_magnitude_share,RECORDED,1,0.18654064800550033,0.18654064800550033,0.18654064800550033,0.18654064800550033,0.18654064800550033,0.0,0.18654064800550033,0.18654064800550033,0.18654064800550033
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,6,frobenius_magnitude,RECORDED,1,17.42168796746278,17.42168796746278,17.42168796746278,17.42168796746278,17.42168796746278,0.0,17.42168796746278,17.42168796746278,17.42168796746278
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,6,frobenius_squared_telemetry,RECORDED,1,303.51521163563746,303.51521163563746,303.51521163563746,303.51521163563746,303.51521163563746,0.0,303.51521163563746,303.51521163563746,303.51521163563746
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,6,relative_update_magnitude,RECORDED,1,0.15331881661975585,0.15331881661975585,0.15331881661975585,0.15331881661975585,0.15331881661975585,0.0,0.15331881661975585,0.15331881661975585,0.15331881661975585
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,6,update_magnitude_share,RECORDED,1,0.20755043909165272,0.20755043909165272,0.20755043909165272,0.20755043909165272,0.20755043909165272,0.0,0.20755043909165272,0.20755043909165272,0.20755043909165272
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,7,frobenius_magnitude,RECORDED,1,17.72995283927685,17.72995283927685,17.72995283927685,17.72995283927685,17.72995283927685,0.0,17.72995283927685,17.72995283927685,17.72995283927685
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,7,frobenius_squared_telemetry,RECORDED,1,314.35122768298123,314.35122768298123,314.35122768298123,314.35122768298123,314.35122768298123,0.0,314.35122768298123,314.35122768298123,314.35122768298123
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,7,relative_update_magnitude,RECORDED,1,0.14064557009581766,0.14064557009581766,0.14064557009581766,0.14064557009581766,0.14064557009581766,0.0,0.14064557009581766,0.14064557009581766,0.14064557009581766
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,7,update_magnitude_share,RECORDED,1,0.21122290238114763,0.21122290238114763,0.21122290238114763,0.21122290238114763,0.21122290238114763,0.0,0.21122290238114763,0.21122290238114763,0.21122290238114763
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,8,frobenius_magnitude,RECORDED,1,20.636538837283354,20.636538837283354,20.636538837283354,20.636538837283354,20.636538837283354,0.0,20.636538837283354,20.636538837283354,20.636538837283354
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,8,frobenius_squared_telemetry,RECORDED,1,425.86673518270413,425.86673518270413,425.86673518270413,425.86673518270413,425.86673518270413,0.0,425.86673518270413,425.86673518270413,425.86673518270413
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,8,relative_update_magnitude,RECORDED,1,0.12705881483683912,0.12705881483683912,0.12705881483683912,0.12705881483683912,0.12705881483683912,0.0,0.12705881483683912,0.12705881483683912,0.12705881483683912
checkpoint_weight,llama3-8b-inst,alphaedit,7500,RESET_CACHE,8,update_magnitude_share,RECORDED,1,0.24585004076581907,0.24585004076581907,0.24585004076581907,0.24585004076581907,0.24585004076581907,0.0,0.24585004076581907,0.24585004076581907,0.24585004076581907
checkpoint_weight,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,4,frobenius_magnitude,RECORDED,1,2.6509207745488945,2.6509207745488945,2.6509207745488945,2.6509207745488945,2.6509207745488945,0.0,2.6509207745488945,2.6509207745488945,2.6509207745488945
checkpoint_weight,llama3-8b-inst,memit,0,ACCUMULATED_OR_STATIC,4,frobenius_squared_telemetry,RECORDED,1,7.0273809529349105,7.0273809529349105,7.0273809529349105,7.0273809529349105,7.0273809529349105,0.0,7.0273809529349105,7.0273809529349105,7.0273809529349105
