source_table,model,method,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min,batch_index,accepted_edit_count,fork
production_request,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,10000,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
production_request,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,10000,81850.74125180098,8.185074125180098,0.9274150464029571,0.8844767714972895,1.0342636936597798,0.14978692216249023,1.2927796316408853,7146.965508574202,0.5838916218314704,,,
production_request,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,10000,86746.26378466845,8.674626378466845,0.7667826042519756,0.6864452780448811,0.8258699389889657,0.13942466094408457,0.8983641834151821,8211.52287770031,0.40312687021538196,,,
production_request,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,10000,87014.34582168117,8.701434582168117,0.5830410164685891,0.5075817940265567,0.6393826617269578,0.13180086770040111,0.7009050790907979,9132.492321857162,0.3259724840902356,,,
production_request,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,10000,82899.75338400867,8.289975338400867,0.4003047231870379,0.37324267889570706,0.43219113172439005,0.058948452828682996,0.4737937882677985,9439.487109909407,0.23573846080105257,,,
production_request,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,10000,66925.35665136679,6.692535665136679,0.07040843385070603,0.04898172068183155,0.14233711376688044,0.0933553930850489,0.20583694848747452,8009.102134082297,0.012317802020159712,,,
production_request,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,10000,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
production_request,llama3-8b-inst,memit,q_pre_L4,RECORDED,10000,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
production_request,llama3-8b-inst,memit,q_pre_L5,RECORDED,10000,26138.566167541303,2.61385661675413,0.79848420586875,0.7153939317936652,0.9248405531722391,0.20944662137857395,1.0245937273208554,8927.017381798853,0.46810448501489643,,,
production_request,llama3-8b-inst,memit,q_pre_L6,RECORDED,10000,89848.34096722392,8.984834096722393,0.6824796792102286,0.6165343511962288,0.8147850001492876,0.19825064895305877,0.9053385712444776,46807.11157885156,0.41067057844438865,,,
production_request,llama3-8b-inst,memit,q_pre_L7,RECORDED,10000,73474.43881260476,7.347443881260475,0.6098067464799588,0.548329420371913,0.6885016783690727,0.1401722579971597,0.7654626143338806,37603.60122426423,0.3412432742845033,,,
production_request,llama3-8b-inst,memit,q_pre_L8,RECORDED,10000,71359.37006183388,7.135937006183387,0.5125788725732738,0.45455754094235395,0.570005155610627,0.11544761466827308,0.623102415887658,35953.569344108706,0.28869975165314926,,,
production_request,llama3-8b-inst,memit,q_post_L8,RECORDED,10000,73070.01515675854,7.3070015156758545,0.3143008936337087,0.2724387890206209,0.36164968810479947,0.08921089908417856,0.41204996065535504,38852.02220523613,0.12772273668013231,,,
production_request,llama3-8b-inst,memit,q_pre_L8_gt_0_2,RECORDED,10000,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
production_request,qwen2.5-7b-inst,alphaedit,q_pre_L4,RECORDED,10000,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
production_request,qwen2.5-7b-inst,alphaedit,q_pre_L5,RECORDED,10000,16265.127809501979,1.6265127809501978,0.8875776842165778,0.8375563025256283,0.9411333461842285,0.10357704365860021,1.06579362142819,7103.727564380971,0.6160510309006446,,,
production_request,qwen2.5-7b-inst,alphaedit,q_pre_L6,RECORDED,10000,14568.581782676698,1.4568581782676697,0.6757774810706939,0.5824502656520769,0.7537683752599312,0.17131810960785432,0.8160847562345517,7711.683705495297,0.36028733557086867,,,
production_request,qwen2.5-7b-inst,alphaedit,q_pre_L7,RECORDED,10000,11433.371164934075,1.1433371164934074,0.4583775209455929,0.37965252401641253,0.5381148069099496,0.1584622828935371,0.5994514193572249,6712.27319625741,0.19634828214744235,,,
production_request,qwen2.5-7b-inst,alphaedit,q_pre_L8,RECORDED,10000,8415.936958414408,0.8415936958414408,0.26013584715103855,0.2154039110480659,0.30729346710407435,0.09188955605600846,0.3566115629031914,5706.348894544435,0.042871783974147884,,,
production_request,qwen2.5-7b-inst,alphaedit,q_post_L8,RECORDED,10000,4274.8324409911365,0.42748324409911365,0.01510493648013408,0.008372444559752425,0.02725622650509076,0.018883781945338334,0.049636362721683605,3972.4561353567133,0.0009912096883373917,,,
production_request,qwen2.5-7b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,10000,8163.0,0.8163,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,
production_request,qwen2.5-7b-inst,memit,q_pre_L4,RECORDED,10000,10000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,
production_request,qwen2.5-7b-inst,memit,q_pre_L5,RECORDED,10000,11545.75457307569,1.154575457307569,0.9839069135668218,0.8968252313427533,1.2760123814634974,0.3791871501207441,1.6803335789253002,7.879719389878874,0.45089751048294674,,,
production_request,qwen2.5-7b-inst,memit,q_pre_L6,RECORDED,10000,7275.681324371643,0.7275681324371643,0.6722394339773432,0.5593455299196589,0.827207153140514,0.26786162322085505,0.9333741889338325,7.8801397779188465,0.28986575314063556,,,
production_request,qwen2.5-7b-inst,memit,q_pre_L7,RECORDED,10000,4999.672765015995,0.49996727650159944,0.45642276260250064,0.3791768188296269,0.5928982850992786,0.21372146626965166,0.6979032163347528,4.867532934635706,0.2205487818915885,,,
production_request,qwen2.5-7b-inst,memit,q_pre_L8,RECORDED,10000,3445.507979165466,0.34455079791654664,0.32036043969212036,0.2608920424322996,0.40904849032303325,0.14815644789073368,0.487650417193257,2.271829841647512,0.1350146214954317,,,
production_request,qwen2.5-7b-inst,memit,q_post_L8,RECORDED,10000,1771.4534832639008,0.1771453483263901,0.15590910572652367,0.10221921368341469,0.22365469589648426,0.12143548221306957,0.3076680065413538,1.0952884480140683,0.01566044855333038,,,
production_request,qwen2.5-7b-inst,memit,q_pre_L8_gt_0_2,RECORDED,10000,9747.0,0.9747,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,95.13592315650169,0.9513592315650169,0.9458862192389386,0.922154894795359,0.9728661231532557,0.050711228357896765,0.9973089542861237,1.0499540785401211,0.8936450383529221,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,89.07546938346462,0.8907546938346462,0.8875910101460553,0.8417568917940584,0.9302688323322735,0.0885119405382151,0.9564878235912807,1.0732054639968152,0.7917740302276712,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,77.91659126135055,0.7791659126135054,0.7822379968197497,0.7216705584789924,0.828551879880214,0.10688132140122153,0.8631553940914207,0.9864451086835245,0.6467176496115781,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,57.350042948596645,0.5735004294859665,0.5632277400678254,0.5049726474801768,0.6194497293832305,0.11447708190305372,0.6869351417318447,0.9450119176101437,0.42596106665048394,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.067813397078702,0.04067813397078702,0.039147488071811204,0.03455554511749481,0.045132827332067804,0.010577282214572992,0.055086359423836696,0.062345292390534386,0.022415611767853904,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,91.73328012823016,0.9173328012823017,0.9134879048929955,0.8904772234745906,0.9372012732461925,0.04672404977160194,0.9595474544001167,1.0860862286964823,0.8558122222168624,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,81.9823227946787,0.819823227946787,0.8167835834044275,0.7870321334857667,0.8533231683230145,0.06629103483724774,0.8749024385489602,0.9651825627230275,0.7336257450286219,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,67.5645256644643,0.675645256644643,0.6674380772514619,0.6383120630863055,0.7058963445641891,0.06758428147788365,0.7429353835515635,0.8422102996154902,0.5817325271029762,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,44.797280558438445,0.44797280558438446,0.43962212347658136,0.4118727074731985,0.4791346531460013,0.0672619456728028,0.512195222856843,0.6251281086842468,0.35120251795992014,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.320721845577264,0.04320721845577264,0.042919126731136036,0.03764620980837623,0.04811196500145224,0.010465755193076014,0.055296889183316454,0.06769763828229397,0.02081462716358718,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,102.06886117567099,1.02068861175671,0.9011180495767537,0.7961781605189362,1.1240283750192703,0.32785021450033414,1.4477833383557104,2.49430946796885,0.6411377984311639,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,65.05837755785385,0.6505837755785384,0.5892441704560039,0.5409359665141922,0.678255735910687,0.13731976939649482,0.780060881018532,2.441855471698364,0.4716750099168942,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,49.616009491453596,0.49616009491453594,0.4758276996628791,0.44441268500185344,0.516034599975741,0.07162191497388753,0.5689371107899358,1.5726504252495883,0.36922754661973195,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,40.363308091826966,0.40363308091826966,0.3997400050785208,0.3556730206193614,0.4361822727659145,0.08050925214655308,0.47615256551036705,0.9965298198410688,0.28753150972604086,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,19.97329748733918,0.1997329748733918,0.19768814908601096,0.13232873881869983,0.2585366833885414,0.12620794456984158,0.2990764945985749,0.4153626614163861,0.06511764367668743,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,100,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,91.10710370325944,0.9110710370325944,0.9080426873449813,0.8902582147855044,0.9296479661609891,0.03938975137548473,0.949591114121888,1.0585803777198008,0.848280948492783,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,81.53727201630002,0.8153727201630002,0.8152793178710622,0.7807643589179563,0.8437566737433964,0.0629923148254401,0.874823819739602,0.902863031377191,0.7259143865134129,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,66.83300756894755,0.6683300756894756,0.6693546884064243,0.632730079512896,0.7069605502369101,0.07423047072401412,0.7271857296481781,0.7839169950379798,0.5672009797345079,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,44.303384142722045,0.44303384142722047,0.4359702508813324,0.41109783313074777,0.47434690984393346,0.06324907671318569,0.5005236849306672,0.5737554055420272,0.35454273521741486,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.331193779337315,0.043311937793373154,0.04365811798847085,0.03787999162168451,0.04968533802228677,0.011805346400602261,0.053427064444205134,0.06492944472121835,0.01888296589215128,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,91.34232675124977,0.9134232675124977,0.9069911425259098,0.881989982770628,0.9337299811286152,0.05173999835798715,0.9568398767555207,1.1228583027060584,0.8527031780352492,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,81.1915768848906,0.8119157688489059,0.8039691145522759,0.7775386754746407,0.8485847258427225,0.07104605036808176,0.8672687463076998,0.9129988156892201,0.7248702981401494,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,66.25063743447645,0.6625063743447644,0.6533474565180346,0.6286371248102127,0.7019363100118107,0.07329918520159795,0.7168169638832299,0.7668633136575076,0.5623462025708216,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,43.40082248596867,0.43400822485968665,0.42784471647598254,0.405685737123987,0.46386814027775447,0.05818240315376749,0.4807422994366271,0.5264398273564521,0.3448308728677643,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.528882819283908,0.045288828192839074,0.04521584392471187,0.039618438459159064,0.0505198937033684,0.010901455244209338,0.05723634477704781,0.08398835614870631,0.023513414377145984,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,90.90128687716658,0.9090128687716659,0.9072067457247006,0.8855149982381101,0.9275399808126252,0.042024982574515146,0.9479882863649914,1.0141327717226805,0.8436165118435789,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,80.43307779243624,0.8043307779243624,0.7981662577255311,0.7775254311154708,0.8337296240707425,0.05620419295527168,0.8586006329576213,0.8991423322613251,0.7204038666567368,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,65.56432147025099,0.6556432147025099,0.6500001778892613,0.6243616893414491,0.6891523947378037,0.06479070539635456,0.7106158819777426,0.7840394574715613,0.5569725719873964,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,42.90928477257448,0.4290928477257448,0.42036599905900796,0.39936935917276717,0.45734591877766906,0.05797655960490189,0.47945892112148525,0.5500329028468801,0.3374403138193616,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.25972392970262,0.0425972392970262,0.04296933342269703,0.03720266089512282,0.0480875676940144,0.010884906798891578,0.05161067236742273,0.07071007413829901,0.020886297429253912,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,7236.934621303085,72.36934621303085,0.904577182826816,0.8838060029387043,0.9281446640651119,0.04433866112640761,0.9576465596115262,7146.965508574202,0.838492262161689,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,7933.156746351266,79.33156746351266,0.7991741745810673,0.7754781990164824,0.8329456511513242,0.057467452134841834,0.868317120908484,7853.432197011702,0.7190732949647065,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,8045.660628527674,80.45660628527673,0.6554403320110906,0.6274369398089703,0.6827734002394529,0.05533646043048257,0.7244015507513828,7980.739025676214,0.5579758604723332,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,8208.235242827674,82.08235242827674,0.4242510675357035,0.3967699876013172,0.44528137840343146,0.04851139080211425,0.49587633781589063,8165.785461843974,0.34450381827148063,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,8013.520109648652,80.13520109648651,0.045852100748260766,0.03946197553837202,0.05105577098193329,0.011593795443561275,0.055462116043069866,8009.102134082297,0.02209609133322328,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,91.23997500771463,0.9123997500771464,0.9127234457723805,0.883623202760381,0.9293956129407347,0.04577241018035372,0.9469263836666442,1.044038090968011,0.8326503079822799,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,80.76970623810013,0.8076970623810013,0.8024838682580209,0.7759277267377438,0.8388390675746181,0.06291134083687433,0.8596367695168393,0.9205658490855273,0.7244154808913881,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,65.47348604241995,0.6547348604241995,0.648101961109901,0.6208924577743775,0.6905086686791257,0.06961621090474823,0.7132695981072953,0.7661462673852857,0.5620742597907096,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,42.86571958404635,0.4286571958404635,0.42402966218236293,0.395288980302119,0.4578803087533449,0.06259132845122589,0.480723497199135,0.5404509382331673,0.35560770815751985,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.602027774678445,0.046020277746784445,0.0456073290565222,0.04045934150177491,0.05308183233960391,0.012622490837829,0.057403268558307095,0.06862883614379425,0.025897739798478033,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,90.56460398686845,0.9056460398686845,0.9036970027001243,0.8805716093348949,0.9248108584579517,0.04423924912305688,0.958634739908425,1.0086989166894715,0.8266469390536544,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,79.80435472782504,0.7980435472782504,0.7930985229793065,0.7668365724898939,0.8303002907497259,0.06346371825983199,0.8531189243697106,0.9190677393709981,0.6986980216832177,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,64.64942622331573,0.6464942622331573,0.6416068760383556,0.6105447895290514,0.6803244695539294,0.069779680024878,0.7016727169966539,0.8145237221651216,0.5397844265990638,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,42.04341765660941,0.42043417656609405,0.41599316863881636,0.39232711565343753,0.44479629032379026,0.052469174670352725,0.4685292230237598,0.5689095954139934,0.331298964416833,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.518517506417216,0.04518517506417216,0.04520955496374543,0.03990291247181821,0.05039698524615131,0.010494072774333105,0.05376286084163414,0.06538025448707714,0.02434699679141255,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,4141.407005599053,41.414070055990535,0.8925715995515315,0.8752593215974841,0.9173898021599086,0.04213048056242452,0.9492763216472767,4052.1970130072314,0.8185259033583888,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,4266.202936390079,42.66202936390079,0.7836094072877496,0.7642443974845685,0.8123630653389843,0.048118667854415764,0.8434859790182617,4188.197219662216,0.7020250995995833,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,4404.2149446403955,44.042149446403954,0.631932541300974,0.605381466491806,0.6622815927745663,0.05690012628276031,0.6864351435521341,4341.4811730553265,0.5576865494568082,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,4268.943648597068,42.68943648597068,0.4084705677348276,0.3854222402835307,0.4358050558551525,0.050382815571621775,0.45895605023225083,4228.283859609968,0.34645889255160695,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,2831.9896565439826,28.319896565439826,0.04491624109447828,0.03964702934013868,0.05109857670357246,0.011451547363433776,0.05725016951774992,2827.503634912123,0.027340510017367002,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,90.4404710984535,0.904404710984535,0.8980045066144722,0.8800244098829523,0.9229587402531857,0.04293433037023342,0.9548560055849471,1.0655055149624846,0.8325398030460754,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,78.89939677117339,0.7889939677117339,0.7838807592179569,0.7573034677509615,0.8150014556135105,0.05769798786254898,0.8434661509935218,0.8908477112386444,0.7164799711549481,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,63.43914032862897,0.6343914032862897,0.6311987243757406,0.6113893623384264,0.6612229211299129,0.04983355879148643,0.687409098897792,0.7314471063369764,0.5615634824497375,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,41.07486779146544,0.41074867791465436,0.40520186332137464,0.38971306112621085,0.43293273629209345,0.0432196751658826,0.4510257582361564,0.4969432957072219,0.34976943598159843,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.6956115797556,0.04695611579755601,0.04746649856624474,0.04223618605361159,0.05174780861301457,0.00951162255940298,0.05718088104242148,0.06497724834078597,0.023051518858994917,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,18,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,90.3722395436251,0.903722395436251,0.9007235248219028,0.8730819902954484,0.9286596366024018,0.05557764630695339,0.9454833006217002,1.0864438913146104,0.8230458516561877,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,78.82552405751385,0.7882552405751384,0.7847846968953505,0.7586191238976958,0.8139394430860701,0.05532031918837432,0.8428889996809945,0.9061133284524843,0.6975540142759098,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,63.29710999674146,0.6329710999674146,0.6307406132817073,0.6064306478006994,0.6580029169442114,0.051572269143511984,0.6883270961750281,0.769862265125487,0.5418158214175791,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,41.04853439777541,0.4104853439777541,0.4057050138523935,0.3919902505199596,0.43199367863483623,0.040003428114876616,0.45879068377327764,0.5024362303041945,0.33976818868502023,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_post_L8,RECORDED,100,4.660323879064051,0.04660323879064051,0.0468809236758333,0.04078651142392983,0.05049678887646726,0.009710277452537427,0.05633567947236667,0.06905516799541311,0.027200117121459713,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8_gt_0_2,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,19,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L4,RECORDED,100,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L5,RECORDED,100,93.48708236385208,0.9348708236385208,0.9328210107132875,0.9159848853521259,0.9598706384188394,0.043885753066713495,0.9751577976570605,1.0069936502636918,0.8640029858450196,2,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L6,RECORDED,100,86.80105712616341,0.8680105712616342,0.8642198450750965,0.8325817438473939,0.9075882393217878,0.07500649547439386,0.9394842658296895,0.9931275568969128,0.7528874617034753,2,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L7,RECORDED,100,74.93479837887588,0.7493479837887588,0.7463445537177693,0.700868928889395,0.7956228777580392,0.09475394886864419,0.8286266125381254,0.9267663765944459,0.6196114074296271,2,,
production_request_by_batch,llama3-8b-inst,alphaedit,q_pre_L8,RECORDED,100,53.636454965934476,0.5363645496593448,0.528114663048979,0.48888495948076566,0.5830656746811618,0.09418071520039611,0.6210465142305498,0.7428895115731659,0.40276844729346756,2,,
