source_table,model,method,accepted_edit_count,fork,layer,metric,availability,n,sum,mean,median,p25,p75,iqr,p90,max,min
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,4,response_frobenius_magnitude,RECORDED,1,16.23294152397006,16.23294152397006,16.23294152397006,16.23294152397006,16.23294152397006,0.0,16.23294152397006,16.23294152397006,16.23294152397006
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,5,delta_frobenius_magnitude,RECORDED,1,3.0618054211556367,3.0618054211556367,3.0618054211556367,3.0618054211556367,3.0618054211556367,0.0,3.0618054211556367,3.0618054211556367,3.0618054211556367
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,5,delta_frobenius_squared,RECORDED,1,9.374652437018046,9.374652437018046,9.374652437018046,9.374652437018046,9.374652437018046,0.0,9.374652437018046,9.374652437018046,9.374652437018046
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,5,response_frobenius_magnitude,RECORDED,1,12.414347398966282,12.414347398966282,12.414347398966282,12.414347398966282,12.414347398966282,0.0,12.414347398966282,12.414347398966282,12.414347398966282
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,6,delta_frobenius_magnitude,RECORDED,1,3.599517587144625,3.599517587144625,3.599517587144625,3.599517587144625,3.599517587144625,0.0,3.599517587144625,3.599517587144625,3.599517587144625
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,6,delta_frobenius_squared,RECORDED,1,12.956526860163462,12.956526860163462,12.956526860163462,12.956526860163462,12.956526860163462,0.0,12.956526860163462,12.956526860163462,12.956526860163462
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,6,response_frobenius_magnitude,RECORDED,1,11.448496830383199,11.448496830383199,11.448496830383199,11.448496830383199,11.448496830383199,0.0,11.448496830383199,11.448496830383199,11.448496830383199
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,7,delta_frobenius_magnitude,RECORDED,1,4.7205506067940295,4.7205506067940295,4.7205506067940295,4.7205506067940295,4.7205506067940295,0.0,4.7205506067940295,4.7205506067940295,4.7205506067940295
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,7,delta_frobenius_squared,RECORDED,1,22.28359803130348,22.28359803130348,22.28359803130348,22.28359803130348,22.28359803130348,0.0,22.28359803130348,22.28359803130348,22.28359803130348
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,7,response_frobenius_magnitude,RECORDED,1,12.269815532151624,12.269815532151624,12.269815532151624,12.269815532151624,12.269815532151624,0.0,12.269815532151624,12.269815532151624,12.269815532151624
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,8,delta_frobenius_magnitude,RECORDED,1,6.62277464127679,6.62277464127679,6.62277464127679,6.62277464127679,6.62277464127679,0.0,6.62277464127679,6.62277464127679,6.62277464127679
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,8,delta_frobenius_squared,RECORDED,1,43.86114394913891,43.86114394913891,43.86114394913891,43.86114394913891,43.86114394913891,0.0,43.86114394913891,43.86114394913891,43.86114394913891
checkpoint_same_entry,llama3-8b-inst,alphaedit,0,RESET_CACHE,8,response_frobenius_magnitude,RECORDED,1,15.840939300756434,15.840939300756434,15.840939300756434,15.840939300756434,15.840939300756434,0.0,15.840939300756434,15.840939300756434,15.840939300756434
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,4,delta_frobenius_magnitude,RECORDED,1,4.671862637972732,4.671862637972732,4.671862637972732,4.671862637972732,4.671862637972732,0.0,4.671862637972732,4.671862637972732,4.671862637972732
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,4,delta_frobenius_squared,RECORDED,1,21.826300508085538,21.826300508085538,21.826300508085538,21.826300508085538,21.826300508085538,0.0,21.826300508085538,21.826300508085538,21.826300508085538
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,4,response_frobenius_magnitude,RECORDED,1,29.39554648802217,29.39554648802217,29.39554648802217,29.39554648802217,29.39554648802217,0.0,29.39554648802217,29.39554648802217,29.39554648802217
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,5,delta_frobenius_magnitude,RECORDED,1,4.855308423727061,4.855308423727061,4.855308423727061,4.855308423727061,4.855308423727061,0.0,4.855308423727061,4.855308423727061,4.855308423727061
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,5,delta_frobenius_squared,RECORDED,1,23.57401988951496,23.57401988951496,23.57401988951496,23.57401988951496,23.57401988951496,0.0,23.57401988951496,23.57401988951496,23.57401988951496
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,5,response_frobenius_magnitude,RECORDED,1,16.78520942478824,16.78520942478824,16.78520942478824,16.78520942478824,16.78520942478824,0.0,16.78520942478824,16.78520942478824,16.78520942478824
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,6,delta_frobenius_magnitude,RECORDED,1,5.633924436658854,5.633924436658854,5.633924436658854,5.633924436658854,5.633924436658854,0.0,5.633924436658854,5.633924436658854,5.633924436658854
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,6,delta_frobenius_squared,RECORDED,1,31.741104557981792,31.741104557981792,31.741104557981792,31.741104557981792,31.741104557981792,0.0,31.741104557981792,31.741104557981792,31.741104557981792
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,6,response_frobenius_magnitude,RECORDED,1,12.321332834107027,12.321332834107027,12.321332834107027,12.321332834107027,12.321332834107027,0.0,12.321332834107027,12.321332834107027,12.321332834107027
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,7,delta_frobenius_magnitude,RECORDED,1,7.053696147267969,7.053696147267969,7.053696147267969,7.053696147267969,7.053696147267969,0.0,7.053696147267969,7.053696147267969,7.053696147267969
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,7,delta_frobenius_squared,RECORDED,1,49.75462933798299,49.75462933798299,49.75462933798299,49.75462933798299,49.75462933798299,0.0,49.75462933798299,49.75462933798299,49.75462933798299
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,7,response_frobenius_magnitude,RECORDED,1,10.620248287452593,10.620248287452593,10.620248287452593,10.620248287452593,10.620248287452593,0.0,10.620248287452593,10.620248287452593,10.620248287452593
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,8,delta_frobenius_magnitude,RECORDED,1,9.206006469209584,9.206006469209584,9.206006469209584,9.206006469209584,9.206006469209584,0.0,9.206006469209584,9.206006469209584,9.206006469209584
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,8,delta_frobenius_squared,RECORDED,1,84.7505551111287,84.7505551111287,84.7505551111287,84.7505551111287,84.7505551111287,0.0,84.7505551111287,84.7505551111287,84.7505551111287
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,ACCUMULATED_OR_STATIC,8,response_frobenius_magnitude,RECORDED,1,12.251077148398409,12.251077148398409,12.251077148398409,12.251077148398409,12.251077148398409,0.0,12.251077148398409,12.251077148398409,12.251077148398409
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,4,delta_frobenius_magnitude,RECORDED,1,4.409303907450052,4.409303907450052,4.409303907450052,4.409303907450052,4.409303907450052,0.0,4.409303907450052,4.409303907450052,4.409303907450052
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,4,delta_frobenius_squared,RECORDED,1,19.441960948254298,19.441960948254298,19.441960948254298,19.441960948254298,19.441960948254298,0.0,19.441960948254298,19.441960948254298,19.441960948254298
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,4,response_frobenius_magnitude,RECORDED,1,30.40388447299889,30.40388447299889,30.40388447299889,30.40388447299889,30.40388447299889,0.0,30.40388447299889,30.40388447299889,30.40388447299889
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,5,delta_frobenius_magnitude,RECORDED,1,4.453422891004744,4.453422891004744,4.453422891004744,4.453422891004744,4.453422891004744,0.0,4.453422891004744,4.453422891004744,4.453422891004744
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,5,delta_frobenius_squared,RECORDED,1,19.832975446125058,19.832975446125058,19.832975446125058,19.832975446125058,19.832975446125058,0.0,19.832975446125058,19.832975446125058,19.832975446125058
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,5,response_frobenius_magnitude,RECORDED,1,17.67270831470726,17.67270831470726,17.67270831470726,17.67270831470726,17.67270831470726,0.0,17.67270831470726,17.67270831470726,17.67270831470726
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,6,delta_frobenius_magnitude,RECORDED,1,5.010345047963879,5.010345047963879,5.010345047963879,5.010345047963879,5.010345047963879,0.0,5.010345047963879,5.010345047963879,5.010345047963879
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,6,delta_frobenius_squared,RECORDED,1,25.103557499656162,25.103557499656162,25.103557499656162,25.103557499656162,25.103557499656162,0.0,25.103557499656162,25.103557499656162,25.103557499656162
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,6,response_frobenius_magnitude,RECORDED,1,13.76822493334753,13.76822493334753,13.76822493334753,13.76822493334753,13.76822493334753,0.0,13.76822493334753,13.76822493334753,13.76822493334753
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,7,delta_frobenius_magnitude,RECORDED,1,6.11632939387979,6.11632939387979,6.11632939387979,6.11632939387979,6.11632939387979,0.0,6.11632939387979,6.11632939387979,6.11632939387979
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,7,delta_frobenius_squared,RECORDED,1,37.40948525443791,37.40948525443791,37.40948525443791,37.40948525443791,37.40948525443791,0.0,37.40948525443791,37.40948525443791,37.40948525443791
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,7,response_frobenius_magnitude,RECORDED,1,13.681745417575819,13.681745417575819,13.681745417575819,13.681745417575819,13.681745417575819,0.0,13.681745417575819,13.681745417575819,13.681745417575819
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,8,delta_frobenius_magnitude,RECORDED,1,7.621705055865306,7.621705055865306,7.621705055865306,7.621705055865306,7.621705055865306,0.0,7.621705055865306,7.621705055865306,7.621705055865306
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,8,delta_frobenius_squared,RECORDED,1,58.09038795860276,58.09038795860276,58.09038795860276,58.09038795860276,58.09038795860276,0.0,58.09038795860276,58.09038795860276,58.09038795860276
checkpoint_same_entry,llama3-8b-inst,alphaedit,1000,RESET_CACHE,8,response_frobenius_magnitude,RECORDED,1,17.824191158680584,17.824191158680584,17.824191158680584,17.824191158680584,17.824191158680584,0.0,17.824191158680584,17.824191158680584,17.824191158680584
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,4,delta_frobenius_magnitude,RECORDED,1,21.98403711274635,21.98403711274635,21.98403711274635,21.98403711274635,21.98403711274635,0.0,21.98403711274635,21.98403711274635,21.98403711274635
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,4,delta_frobenius_squared,RECORDED,1,483.29788777460885,483.29788777460885,483.29788777460885,483.29788777460885,483.29788777460885,0.0,483.29788777460885,483.29788777460885,483.29788777460885
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,4,response_frobenius_magnitude,RECORDED,1,286.9856553487662,286.9856553487662,286.9856553487662,286.9856553487662,286.9856553487662,0.0,286.9856553487662,286.9856553487662,286.9856553487662
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,5,delta_frobenius_magnitude,RECORDED,1,26.989612201530573,26.989612201530573,26.989612201530573,26.989612201530573,26.989612201530573,0.0,26.989612201530573,26.989612201530573,26.989612201530573
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,5,delta_frobenius_squared,RECORDED,1,728.4391667890079,728.4391667890079,728.4391667890079,728.4391667890079,728.4391667890079,0.0,728.4391667890079,728.4391667890079,728.4391667890079
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,5,response_frobenius_magnitude,RECORDED,1,92.28429835646304,92.28429835646304,92.28429835646304,92.28429835646304,92.28429835646304,0.0,92.28429835646304,92.28429835646304,92.28429835646304
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,6,delta_frobenius_magnitude,RECORDED,1,21.9430977669813,21.9430977669813,21.9430977669813,21.9430977669813,21.9430977669813,0.0,21.9430977669813,21.9430977669813,21.9430977669813
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,6,delta_frobenius_squared,RECORDED,1,481.4995396112997,481.4995396112997,481.4995396112997,481.4995396112997,481.4995396112997,0.0,481.4995396112997,481.4995396112997,481.4995396112997
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,6,response_frobenius_magnitude,RECORDED,1,29.554586366507856,29.554586366507856,29.554586366507856,29.554586366507856,29.554586366507856,0.0,29.554586366507856,29.554586366507856,29.554586366507856
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,7,delta_frobenius_magnitude,RECORDED,1,24.458844686153043,24.458844686153043,24.458844686153043,24.458844686153043,24.458844686153043,0.0,24.458844686153043,24.458844686153043,24.458844686153043
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,7,delta_frobenius_squared,RECORDED,1,598.235083381357,598.235083381357,598.235083381357,598.235083381357,598.235083381357,0.0,598.235083381357,598.235083381357,598.235083381357
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,7,response_frobenius_magnitude,RECORDED,1,12.358183992724818,12.358183992724818,12.358183992724818,12.358183992724818,12.358183992724818,0.0,12.358183992724818,12.358183992724818,12.358183992724818
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,8,delta_frobenius_magnitude,RECORDED,1,42.485673491753296,42.485673491753296,42.485673491753296,42.485673491753296,42.485673491753296,0.0,42.485673491753296,42.485673491753296,42.485673491753296
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,8,delta_frobenius_squared,RECORDED,1,1805.0324520478687,1805.0324520478687,1805.0324520478687,1805.0324520478687,1805.0324520478687,0.0,1805.0324520478687,1805.0324520478687,1805.0324520478687
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,ACCUMULATED_OR_STATIC,8,response_frobenius_magnitude,RECORDED,1,20.032947903917524,20.032947903917524,20.032947903917524,20.032947903917524,20.032947903917524,0.0,20.032947903917524,20.032947903917524,20.032947903917524
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,4,delta_frobenius_magnitude,RECORDED,1,18.298297596147272,18.298297596147272,18.298297596147272,18.298297596147272,18.298297596147272,0.0,18.298297596147272,18.298297596147272,18.298297596147272
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,4,delta_frobenius_squared,RECORDED,1,334.82769491716897,334.82769491716897,334.82769491716897,334.82769491716897,334.82769491716897,0.0,334.82769491716897,334.82769491716897,334.82769491716897
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,4,response_frobenius_magnitude,RECORDED,1,349.73955453850044,349.73955453850044,349.73955453850044,349.73955453850044,349.73955453850044,0.0,349.73955453850044,349.73955453850044,349.73955453850044
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,5,delta_frobenius_magnitude,RECORDED,1,22.340007277564904,22.340007277564904,22.340007277564904,22.340007277564904,22.340007277564904,0.0,22.340007277564904,22.340007277564904,22.340007277564904
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,5,delta_frobenius_squared,RECORDED,1,499.0759251616529,499.0759251616529,499.0759251616529,499.0759251616529,499.0759251616529,0.0,499.0759251616529,499.0759251616529,499.0759251616529
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,5,response_frobenius_magnitude,RECORDED,1,168.6526061559097,168.6526061559097,168.6526061559097,168.6526061559097,168.6526061559097,0.0,168.6526061559097,168.6526061559097,168.6526061559097
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,6,delta_frobenius_magnitude,RECORDED,1,26.067978309482328,26.067978309482328,26.067978309482328,26.067978309482328,26.067978309482328,0.0,26.067978309482328,26.067978309482328,26.067978309482328
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,6,delta_frobenius_squared,RECORDED,1,679.539493143641,679.539493143641,679.539493143641,679.539493143641,679.539493143641,0.0,679.539493143641,679.539493143641,679.539493143641
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,6,response_frobenius_magnitude,RECORDED,1,139.42526567724207,139.42526567724207,139.42526567724207,139.42526567724207,139.42526567724207,0.0,139.42526567724207,139.42526567724207,139.42526567724207
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,7,delta_frobenius_magnitude,RECORDED,1,24.5678776754529,24.5678776754529,24.5678776754529,24.5678776754529,24.5678776754529,0.0,24.5678776754529,24.5678776754529,24.5678776754529
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,7,delta_frobenius_squared,RECORDED,1,603.5806134760169,603.5806134760169,603.5806134760169,603.5806134760169,603.5806134760169,0.0,603.5806134760169,603.5806134760169,603.5806134760169
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,7,response_frobenius_magnitude,RECORDED,1,63.222139831951196,63.222139831951196,63.222139831951196,63.222139831951196,63.222139831951196,0.0,63.222139831951196,63.222139831951196,63.222139831951196
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,8,delta_frobenius_magnitude,RECORDED,1,26.185139365239277,26.185139365239277,26.185139365239277,26.185139365239277,26.185139365239277,0.0,26.185139365239277,26.185139365239277,26.185139365239277
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,8,delta_frobenius_squared,RECORDED,1,685.6615235770037,685.6615235770037,685.6615235770037,685.6615235770037,685.6615235770037,0.0,685.6615235770037,685.6615235770037,685.6615235770037
checkpoint_same_entry,llama3-8b-inst,alphaedit,10000,RESET_CACHE,8,response_frobenius_magnitude,RECORDED,1,66.74158922096689,66.74158922096689,66.74158922096689,66.74158922096689,66.74158922096689,0.0,66.74158922096689,66.74158922096689,66.74158922096689
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,4,delta_frobenius_magnitude,RECORDED,1,5.0850729167691435,5.0850729167691435,5.0850729167691435,5.0850729167691435,5.0850729167691435,0.0,5.0850729167691435,5.0850729167691435,5.0850729167691435
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,4,delta_frobenius_squared,RECORDED,1,25.857966568859045,25.857966568859045,25.857966568859045,25.857966568859045,25.857966568859045,0.0,25.857966568859045,25.857966568859045,25.857966568859045
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,4,response_frobenius_magnitude,RECORDED,1,33.75923590122656,33.75923590122656,33.75923590122656,33.75923590122656,33.75923590122656,0.0,33.75923590122656,33.75923590122656,33.75923590122656
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,5,delta_frobenius_magnitude,RECORDED,1,5.276418215657811,5.276418215657811,5.276418215657811,5.276418215657811,5.276418215657811,0.0,5.276418215657811,5.276418215657811,5.276418215657811
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,5,delta_frobenius_squared,RECORDED,1,27.84058918652556,27.84058918652556,27.84058918652556,27.84058918652556,27.84058918652556,0.0,27.84058918652556,27.84058918652556,27.84058918652556
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,5,response_frobenius_magnitude,RECORDED,1,18.238269234824173,18.238269234824173,18.238269234824173,18.238269234824173,18.238269234824173,0.0,18.238269234824173,18.238269234824173,18.238269234824173
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,6,delta_frobenius_magnitude,RECORDED,1,6.043747486668253,6.043747486668253,6.043747486668253,6.043747486668253,6.043747486668253,0.0,6.043747486668253,6.043747486668253,6.043747486668253
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,6,delta_frobenius_squared,RECORDED,1,36.526883682608826,36.526883682608826,36.526883682608826,36.526883682608826,36.526883682608826,0.0,36.526883682608826,36.526883682608826,36.526883682608826
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,6,response_frobenius_magnitude,RECORDED,1,12.427260141776767,12.427260141776767,12.427260141776767,12.427260141776767,12.427260141776767,0.0,12.427260141776767,12.427260141776767,12.427260141776767
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,7,delta_frobenius_magnitude,RECORDED,1,7.485034153143732,7.485034153143732,7.485034153143732,7.485034153143732,7.485034153143732,0.0,7.485034153143732,7.485034153143732,7.485034153143732
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,7,delta_frobenius_squared,RECORDED,1,56.02573627372811,56.02573627372811,56.02573627372811,56.02573627372811,56.02573627372811,0.0,56.02573627372811,56.02573627372811,56.02573627372811
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,7,response_frobenius_magnitude,RECORDED,1,10.347208416454936,10.347208416454936,10.347208416454936,10.347208416454936,10.347208416454936,0.0,10.347208416454936,10.347208416454936,10.347208416454936
checkpoint_same_entry,llama3-8b-inst,alphaedit,1500,ACCUMULATED_OR_STATIC,8,delta_frobenius_magnitude,RECORDED,1,9.71892749345759,9.71892749345759,9.71892749345759,9.71892749345759,9.71892749345759,0.0,9.71892749345759,9.71892749345759,9.71892749345759
