batch,state,population,metric,numerator,denominator,percent,request_denominator,ties,desired_strict_n,desired_strict_d,new_strict_n,true_strict_n,desired_token_correct,desired_token_d,all_prompt_strict_requests,new_nll_mean,new_nll_median,new_nll_p90,new_nll_p95,new_nll_p99,new_nll_min,new_nll_max,true_nll_mean,true_nll_median,true_nll_p90,true_nll_p95,true_nll_p99,true_nll_min,true_nll_max,desired_margin_mean,desired_margin_median,desired_margin_p90,desired_margin_p95,desired_margin_p99,desired_margin_min,desired_margin_max
4,ENTRY,ACCEPTED_OLD,PS,571,600,95.16666666666667,300,0,378,600,378,8,388,610,139,1.6912281966009626,0.4027393162250519,5.517954874038698,7.526113271713248,10.267192173004148,5.900685573578812e-05,13.942276954650879,9.973039276314278,9.749278545379639,15.070587062835694,16.635366535186765,19.804440631866456,0.07310862094163895,22.646657943725586,8.281811079713316,8.601233744993806,14.375215784937609,16.311250495479907,19.54070608012378,-9.995730876922607,22.63637424632907
4,ENTRY,ACCEPTED_OLD,NS,2577,3000,85.9,300,0,522,3000,22,522,592,3070,3,10.409158911938857,10.309292793273926,15.196217441558835,16.63641891479492,19.06112337112426,0.0034037057776004076,24.458454132080078,5.182716292636624,4.794395208358765,10.204881095886229,11.772014141082762,14.524895687103257,0.0009324969723820686,19.360639572143555,5.226442619302232,5.247785806655884,11.355890353769063,12.834471545356784,16.08855875059962,-11.396002292633057,19.76825500279665
4,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0013064281209153705,0.0009617351170163602,0.0026295628631487493,0.0032158938935026526,0.005944476202130319,2.4199192921514623e-05,0.006160200573503971,15.26395058631897,15.27388858795166,20.683556175231935,21.196729564666747,25.384649944305423,7.171718120574951,25.939302444458008,15.262644158198054,15.272978179593338,20.682924613461363,21.195967585002652,25.384154073917017,7.169131170958281,25.937465448630974
4,RAW,CURRENT,PS,197,200,98.5,100,0,151,200,151,0,153,202,57,1.3470965072436956,0.15340293943881989,4.800191164016724,6.386260056495664,10.771026391983025,0.00013279033009894192,12.620163917541504,10.714586622714997,10.760971546173096,15.49687271118164,16.8781295776367,22.409531211853015,0.835978090763092,24.928714752197266,9.3674901154713,9.047496996819973,15.023328165034762,16.801714522978,22.400923383161413,-2.521686553955078,24.901076395064592
4,RAW,CURRENT,NS,808,1000,80.8,100,0,184,1000,19,184,184,1000,2,9.73137513956763,9.711533546447754,14.52296323776245,16.444633293151853,20.3449909210205,6.687417771900073e-05,24.794288635253906,5.523604325811611,5.184461832046509,10.9802716255188,12.338682985305784,15.209842567443847,0.002533799270167947,18.148603439331055,4.207770813756018,3.9343204498291016,10.599241733551025,12.212172594410367,16.35649441242218,-18.148536565153336,20.285199366509914
4,RAW,ACCEPTED_OLD,RS,300,300,100.0,300,0,300,300,300,0,305,305,300,0.006519253134235139,0.001192335446830839,0.004484786186367273,0.006544246734119965,0.07576312318444248,3.611976353568025e-05,0.8533642888069153,14.415799241860707,14.302600383758545,19.650064086914064,21.15760660171509,23.85620977401733,3.6611664295196533,26.319061279296875,14.409279988726473,14.300037984154187,19.64718167484971,21.15668130851991,23.855813873702715,2.807802140712738,26.318916688876925
4,RAW,ACCEPTED_OLD,PS,572,600,95.33333333333333,300,0,383,600,383,7,393,610,141,1.6763849659274093,0.3761686682701111,5.309754419326783,7.537845730781548,9.980342845916747,5.900685573578812e-05,13.599069595336914,9.974439349758129,9.697014331817627,15.051136016845703,16.704837799072262,19.380240325927733,0.06693794578313828,22.774904251098633,8.298054383830719,8.50571297109127,14.198579435423017,16.323867931775748,19.378267476789183,-9.777464628219604,22.765326734632254
4,RAW,ACCEPTED_OLD,NS,2569,3000,85.63333333333334,300,0,524,3000,24,524,594,3070,3,10.198706158286582,10.142935276031494,15.021433830261229,16.504063224792475,18.832987899780267,0.0026991860941052437,23.629531860351562,5.172825250013421,4.80035924911499,10.167025279998779,11.820432138442992,14.312187118530273,0.0009016501135192811,18.83262062072754,5.025880908273161,4.924715220928192,11.146922636032105,12.612239152938121,15.53445482566951,-11.620237857103348,19.778228268027306
4,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0013064235025740346,0.0009617946634534746,0.0026299314573407177,0.003215484030079096,0.005940955244004727,2.4199192921514623e-05,0.006160081829875708,15.263911685943604,15.2735915184021,20.68358459472656,21.196898078918455,25.385110778808595,7.171709060668945,25.938745498657227,15.26260526244103,15.27268093143357,20.682953140191966,21.196136212337294,25.384614898902075,7.1691218733321875,25.93690755101852
4,SELECTED,CURRENT,PS,197,200,98.5,100,0,151,200,151,0,153,202,57,1.3471157237798617,0.15342369675636292,4.8002380371093745,6.3861842870712255,10.771036758422843,0.00013279033009894192,12.620189666748047,10.714513309001923,10.760522365570068,15.496732139587401,16.878376960754377,22.40853160858153,0.8360132575035095,24.92885398864746,9.367397585222061,9.047271519899368,15.023407724476419,16.801047773353638,22.399918754361558,-2.5217056274414062,24.901216907426715
4,SELECTED,CURRENT,NS,808,1000,80.8,100,0,184,1000,19,184,184,1000,2,9.731386176610926,9.711522579193115,14.523036003112793,16.44463443756103,20.344989185333244,6.687417771900073e-05,24.794269561767578,5.523602026459528,5.1844658851623535,10.980309486389162,12.338686513900754,15.209797286987303,0.002533799270167947,18.148273468017578,4.207784150151397,3.9342917799949646,10.599254989624024,12.212221985845826,16.356425342559813,-18.14820659383986,20.285196781158447
4,SELECTED,ACCEPTED_OLD,RS,300,300,100.0,300,0,300,300,300,0,305,305,300,0.006518861666954763,0.001192335446830839,0.004484750563278794,0.006544228992424919,0.07576414786279197,3.611976353568025e-05,0.8532532453536987,14.415802076657613,14.302597045898438,19.65009307861328,21.15757455825806,23.856292171478266,3.6611528396606445,26.319026947021484,14.409283214990658,14.30003470578231,19.64721077362774,21.15664926506288,23.85589627116365,2.807899594306946,26.318882356601534
4,SELECTED,ACCEPTED_OLD,PS,572,600,95.33333333333333,300,0,383,600,383,7,393,610,141,1.6763854735983295,0.3761666715145111,5.309744167327882,7.537825345993035,9.980211248397826,5.900685573578812e-05,13.599063873291016,9.97443539040784,9.697001934051514,15.051150035858154,16.704823303222653,19.38030822753906,0.06693671643733978,22.774873733520508,8.29804991680951,8.505737523548305,14.198587780073286,16.323872274160383,19.378335378400514,-9.77746033668518,22.76529609877616
4,SELECTED,ACCEPTED_OLD,NS,2569,3000,85.63333333333334,300,0,524,3000,24,524,594,3070,3,10.198714073656747,10.142975807189941,15.021463298797606,16.504065608978266,18.833031387329093,0.0026991860941052437,23.62957763671875,5.172825712724666,4.799929618835449,10.166992568969725,11.820431995391846,14.312189788818358,0.0009016501135192811,18.832548141479492,5.025888360932082,4.924740016460419,11.146802806854248,12.612252656370394,15.534426087737065,-11.620162725448608,19.778272464871407
5,ENTRY,CURRENT,RS,6,100,6.0,100,0,2,100,2,18,3,101,2,10.070324795246124,10.013968467712402,14.128236389160156,15.429792737960815,18.113212032318117,0.2647777795791626,18.6286563873291,4.537166816350073,3.9754852056503296,8.505240726470952,9.794008779525756,13.003036985397342,0.011613735929131508,13.719685554504395,-5.533157978896051,-5.654208183288574,-0.8297595977783184,0.2821691989898648,6.031606663465505,-15.427724123001099,7.006522059440613
5,ENTRY,CURRENT,PS,28,200,14.0,100,0,2,200,2,41,4,202,1,9.297911124825477,9.369019985198975,13.075254917144775,14.383594799041747,15.845478210449212,0.6793633699417114,16.839214324951172,4.612823434397578,4.137683153152466,9.633787059783936,11.11139130592346,13.522567253112788,0.01671617291867733,14.386045455932617,-4.685087690427899,-4.929493069648743,0.7488340377807612,1.9694356918334959,4.101357421874994,-15.19351214170456,5.567449569702148
5,ENTRY,CURRENT,NS,872,1000,87.2,100,0,250,1000,4,250,250,1000,2,10.049189072966575,9.798473834991455,14.628859806060792,16.105802917480467,18.846524639129637,0.30561304092407227,21.728059768676758,4.798033422086854,4.114600658416748,10.180092716217041,11.802342319488522,15.417508077621457,0.0010121704544872046,18.802034378051758,5.251155650879722,5.548487164080143,11.106066954135894,12.281977960467339,14.966635478958485,-8.163021564483643,19.351999521255493
5,ENTRY,ACCEPTED_OLD,RS,400,400,100.0,400,0,400,400,400,0,406,406,400,0.005215753614083951,0.0011142242583446205,0.003962475992739202,0.0059434346156194764,0.07263465926051137,2.4199192921514623e-05,0.8532532453536987,14.627829769849777,14.615284442901611,19.86708812713623,21.170093536376946,24.28535375595092,3.6611528396606445,26.319026947021484,14.622614016235694,14.6142902666179,19.86665864880197,21.169333969787104,24.284995416321898,2.807899594306946,26.318882356601534
5,ENTRY,ACCEPTED_OLD,PS,769,800,96.125,400,0,534,800,534,7,546,812,198,1.5940680006283083,0.30139346420764923,5.160988712310791,7.4767052650451635,10.097107591629022,5.900685573578812e-05,13.599063873291016,10.15945450289175,9.995210647583008,15.112710952758794,16.800722885131837,21.025583457946773,0.06693671643733978,24.928831100463867,8.565386502263442,8.71503646671772,14.409653274793163,16.48397864177823,19.976738028991956,-9.77746033668518,24.90119367092848
5,ENTRY,ACCEPTED_OLD,NS,3377,4000,84.425,400,0,708,4000,43,708,778,4070,5,10.081882151806868,10.02751350402832,14.916740226745604,16.504065608978266,19.56204137802123,6.687417771900073e-05,24.794281005859375,5.260519887775415,4.905978679656982,10.442096996307374,11.939351177215563,14.656185913085935,0.0009016501135192811,18.832548141479492,4.8213622640314515,4.7113566398620605,11.035617354512214,12.584012722969051,15.905471424832923,-18.14820659383986,20.28517432883382
5,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0015447625856904778,0.0010630200849846005,0.002900704485364259,0.004411884397268293,0.007894356334581997,7.30726242181845e-05,0.013101917691528797,14.802182154655457,14.583672046661377,18.989594650268554,21.44979238510132,24.18513097763062,7.7366485595703125,25.300148010253906,14.800637392069767,14.580894166603684,18.988012253516356,21.448538470017954,24.18336720420281,7.734920684015378,25.299083322985098
5,RAW,CURRENT,PS,195,200,97.5,100,0,128,200,128,1,130,202,50,1.5658757666779275,0.399001806974411,5.720485639572143,6.9776115655899025,7.800351395606978,0.00031382881570607424,9.928474426269531,9.769189500808716,9.553225040435791,14.825877952575683,16.128507995605457,19.41140115737915,1.418864130973816,21.044227600097656,8.203313734130788,8.151237437385134,14.412678758054971,16.0607609892264,19.41024828205467,-3.768763542175293,20.947785444557667
5,RAW,CURRENT,NS,855,1000,85.5,100,0,241,1000,10,241,241,1000,1,9.632856904864312,9.324155330657959,14.303691577911376,15.754877805709837,18.56172086715698,0.13714885711669922,21.472700119018555,4.827052946686978,4.1746506690979,10.285686588287353,11.778205394744871,15.514022264480591,0.0014509160537272692,18.79875946044922,4.805803958177334,4.815554618835449,10.472554773092272,11.781514206528662,14.751977727413177,-8.183376550674438,18.59958529472351
5,RAW,ACCEPTED_OLD,RS,400,400,100.0,400,0,399,400,399,0,405,406,399,0.011268833897570402,0.0011151173384860158,0.00425341231748462,0.006085793394595376,0.06678512163460253,2.6464111215318553e-05,2.432425022125244,14.596410909891128,14.587095260620117,19.806611251831054,21.301216316223144,24.004554901123033,3.957376003265381,26.14873504638672,14.585142075993557,14.585164940304821,19.80613080239564,21.301022596871917,24.004188440283457,1.5249509811401367,26.14858223174815
5,RAW,ACCEPTED_OLD,PS,769,800,96.125,400,0,530,800,530,8,542,812,197,1.584550630582353,0.28373125195503235,5.199566459655762,7.276001787185665,10.332470092773434,5.566918844124302e-05,13.679856300354004,10.146718522161246,9.915397644042969,15.146930980682377,16.872101020812988,20.945770568847653,0.072545126080513,24.724266052246094,8.562167891578893,8.639551281929016,14.370732942968607,16.56773777637427,20.13552509285509,-9.819523811340332,24.698843471705914
5,RAW,ACCEPTED_OLD,NS,3347,4000,83.675,400,0,687,4000,48,687,757,4070,4,9.9596842745388,9.896778106689453,14.786374950408936,16.247519302368158,19.187602062225288,7.30726242181845e-05,24.68032455444336,5.262559303753238,4.894081354141235,10.387278270721435,11.939346933364861,14.630330944061248,0.0006737822550348938,18.80268096923828,4.697124970785563,4.551069736480713,10.904318737983704,12.466674399375911,15.79736833237111,-17.30074823169707,20.14705031365156
5,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0015447625856904778,0.0010630200849846005,0.002900704485364259,0.004411884397268293,0.007894356334581997,7.30726242181845e-05,0.013101917691528797,14.802182154655457,14.583672046661377,18.989594650268554,21.44979238510132,24.18513097763062,7.7366485595703125,25.300148010253906,14.800637392069767,14.580894166603684,18.988012253516356,21.448538470017954,24.18336720420281,7.734920684015378,25.299083322985098
5,SELECTED,CURRENT,PS,195,200,97.5,100,0,128,200,128,1,130,202,50,1.5658757666779275,0.399001806974411,5.720485639572143,6.9776115655899025,7.800351395606978,0.00031382881570607424,9.928474426269531,9.769189500808716,9.553225040435791,14.825877952575683,16.128507995605457,19.41140115737915,1.418864130973816,21.044227600097656,8.203313734130788,8.151237437385134,14.412678758054971,16.0607609892264,19.41024828205467,-3.768763542175293,20.947785444557667
5,SELECTED,CURRENT,NS,855,1000,85.5,100,0,241,1000,10,241,241,1000,1,9.632856904864312,9.324155330657959,14.303691577911376,15.754877805709837,18.56172086715698,0.13714885711669922,21.472700119018555,4.827052946686978,4.1746506690979,10.285686588287353,11.778205394744871,15.514022264480591,0.0014509160537272692,18.79875946044922,4.805803958177334,4.815554618835449,10.472554773092272,11.781514206528662,14.751977727413177,-8.183376550674438,18.59958529472351
5,SELECTED,ACCEPTED_OLD,RS,400,400,100.0,400,0,399,400,399,0,405,406,399,0.011268833897570402,0.0011151173384860158,0.00425341231748462,0.006085793394595376,0.06678512163460253,2.6464111215318553e-05,2.432425022125244,14.596410909891128,14.587095260620117,19.806611251831054,21.301216316223144,24.004554901123033,3.957376003265381,26.14873504638672,14.585142075993557,14.585164940304821,19.80613080239564,21.301022596871917,24.004188440283457,1.5249509811401367,26.14858223174815
5,SELECTED,ACCEPTED_OLD,PS,769,800,96.125,400,0,530,800,530,8,542,812,197,1.584550630582353,0.28373125195503235,5.199566459655762,7.276001787185665,10.332470092773434,5.566918844124302e-05,13.679856300354004,10.146718522161246,9.915397644042969,15.146930980682377,16.872101020812988,20.945770568847653,0.072545126080513,24.724266052246094,8.562167891578893,8.639551281929016,14.370732942968607,16.56773777637427,20.13552509285509,-9.819523811340332,24.698843471705914
5,SELECTED,ACCEPTED_OLD,NS,3347,4000,83.675,400,0,687,4000,48,687,757,4070,4,9.9596842745388,9.896778106689453,14.786374950408936,16.247519302368158,19.187602062225288,7.30726242181845e-05,24.68032455444336,5.262559303753238,4.894081354141235,10.387278270721435,11.939346933364861,14.630330944061248,0.0006737822550348938,18.80268096923828,4.697124970785563,4.551069736480713,10.904318737983704,12.466674399375911,15.79736833237111,-17.30074823169707,20.14705031365156
6,ENTRY,CURRENT,RS,11,100,11.0,100,0,0,100,0,16,3,104,0,10.372895872592926,10.32372522354126,14.935517692565922,16.543795585632324,18.452618350982675,3.075552463531494,19.931396484375,5.031056820079685,4.81706166267395,9.680755519866944,11.180976390838621,14.268483667373657,0.027186475694179535,14.303938865661621,-5.341839052513242,-5.2367401123046875,0.37996921539306927,2.3498291492462147,3.6620476722717346,-19.283766210079193,4.835544586181641
6,ENTRY,CURRENT,PS,33,200,16.5,100,0,0,200,0,27,7,208,0,9.86173403263092,9.634782314300537,13.95430736541748,14.938954687118526,18.410695514678952,1.6832232475280762,19.639259338378906,5.690274185324088,5.316166877746582,10.28968915939331,11.8069486618042,13.267008237838743,0.02080404944717884,13.614523887634277,-4.171459847306832,-3.8638565316796303,1.1454034805297846,3.073485612869262,4.868598213195799,-16.719064950942993,5.222023963928223
6,ENTRY,CURRENT,NS,824,1000,82.4,100,0,163,1000,7,163,183,1020,2,10.260742215380073,10.224747657775879,14.666779518127441,15.844275140762328,18.136305809020996,0.13714824616909027,21.952329635620117,5.592517275499645,5.274855613708496,10.640040397644043,12.252025461196894,14.582663841247559,0.005018969532102346,17.656471252441406,4.668224939880427,4.581780910491943,11.001172196865083,12.303104972839353,15.477050377801055,-11.579650163650513,17.964320421218872
6,ENTRY,ACCEPTED_OLD,RS,500,500,100.0,500,0,499,500,499,0,506,507,499,0.009324019635194417,0.0011017806245945394,0.0038212628103792673,0.00591835321392864,0.03321390863507955,2.6464111215318553e-05,2.432425022125244,14.637565158843994,14.587064743041992,19.729537773132325,21.323027133941647,24.185130977630607,3.957376003265381,26.14873504638672,14.6282411392088,14.583972623921,19.728278349747416,21.32180465661513,24.183367204202796,1.5249509811401367,26.14858223174815
6,ENTRY,ACCEPTED_OLD,PS,964,1000,96.4,500,0,658,1000,658,9,672,1014,247,1.5808156578014678,0.31878989934921265,5.26027364730835,7.1731027364730835,9.8224383354187,5.566918844124302e-05,13.679856300354004,10.07121271789074,9.838494777679443,15.089775371551514,16.842793655395507,20.210318088531487,0.072545126080513,24.724266052246094,8.490397060089272,8.566239278763533,14.381631062179805,16.460180665609364,19.56057802148163,-9.819523811340332,24.698843471705914
6,ENTRY,ACCEPTED_OLD,NS,4202,5000,84.04,500,0,928,5000,58,928,998,5070,5,9.894318800603903,9.811249732971191,14.710615634918213,16.20214710235596,19.017409057617225,7.30726242181845e-05,24.68032455444336,5.175458032339986,4.770086765289307,10.356501007080082,11.891022682189943,14.873274450302132,0.0006737822550348938,18.80268096923828,4.718860768263917,4.614616058766842,10.813127672672271,12.360266304016116,15.618119860291502,-17.30074823169707,20.14705031365156
6,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,104,104,100,0.0019356130384403515,0.0010929685086011887,0.003915490885265173,0.005190361826680601,0.01291074473410848,8.618460560683161e-05,0.019124405458569527,14.952936353683471,15.069285869598389,20.0499273300171,21.786859035491943,23.857969741821293,6.158535003662109,24.513813018798828,14.951000740645032,15.067802135068632,20.049804080218752,21.78565314832376,23.85781490971655,6.145687023177743,24.513364058191655
6,RAW,CURRENT,PS,195,200,97.5,100,0,124,200,124,1,131,208,43,1.7307663465384393,0.4295603334903717,5.055840063095093,7.075252985954282,9.809460363388055,0.0004629017203114927,11.914102554321289,10.635874990224838,10.912364959716797,15.026654243469238,16.45915451049804,19.761166858673064,0.3359156847000122,23.66910171508789,8.905108643686399,9.417694913223386,13.988594038825246,15.421290437877177,19.74555334909816,-4.098044395446777,23.530492946505547
6,RAW,CURRENT,NS,802,1000,80.2,100,0,158,1000,14,158,178,1020,2,9.908442298017443,9.834190845489502,14.484142112731934,15.657386970520019,17.600936603546142,0.013257213868200779,21.793188095092773,5.69462248407281,5.311544418334961,10.887599563598634,12.507061338424682,14.595676755905151,0.002499791095033288,16.881654739379883,4.213819813944633,4.15456748008728,10.633068573474885,11.773463782167529,15.574916423782703,-14.352253437042236,17.208407684229314
6,RAW,ACCEPTED_OLD,RS,500,500,100.0,500,0,499,500,499,0,506,507,499,0.011452538642159197,0.0011032691691070795,0.003933823807165027,0.006451848358847194,0.061505999527871516,2.8132995794294402e-05,2.539022207260132,14.629447464466095,14.52573823928833,19.66066951751709,21.393112182617188,24.09492458343505,2.973170042037964,26.16912841796875,14.617994925823936,14.524799200618872,19.65796214065049,21.39283673386526,24.093940660167124,0.43414783477783203,26.168984900286887
6,RAW,ACCEPTED_OLD,PS,961,1000,96.1,500,0,664,1000,664,9,678,1014,248,1.565972431209193,0.33055636286735535,5.2443340778350835,7.11906681060791,9.907654027938843,6.12716976320371e-05,13.094686508178711,10.059726542897522,9.753803730010986,15.1375283241272,16.813093376159664,20.033656749725342,0.07617918401956558,24.721515655517578,8.493754111688329,8.522269606590271,14.478512425720693,16.421298115910027,19.45864032626152,-9.282533645629883,24.69835127517581
6,RAW,ACCEPTED_OLD,NS,4171,5000,83.42,500,0,909,5000,69,909,979,5070,4,9.771225010768237,9.704319953918457,14.5934440612793,16.17484874725342,18.92472698211671,6.782778655178845e-05,24.32978630065918,5.220911387009139,4.838561534881592,10.415001392364507,12.050167036056521,15.004262819290162,0.0006086166249588132,18.94242286682129,4.550313623759098,4.445669770240784,10.670887362957002,12.230747026205066,15.629668195247671,-17.151051404391183,20.52988712117076
6,SELECTED,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,104,104,100,0.0019354469796962802,0.001093147147912532,0.003916325513273479,0.005190776754170656,0.0128993448801339,8.618460560683161e-05,0.019103001803159714,14.95281596660614,15.068912029266357,20.050321769714362,21.78714599609375,23.857969665527346,6.158625602722168,24.51361656188965,14.950880519626445,15.067428651214868,20.05019850800091,21.785940013645448,23.85781495023388,6.145788921043277,24.513167482131394
6,SELECTED,CURRENT,PS,195,200,97.5,100,0,124,200,124,1,131,208,43,1.730766643968236,0.42949099838733673,5.055027055740356,7.075170016288754,9.809549713134759,0.0004627825692296028,11.914210319519043,10.635711084753275,10.912139415740967,15.027006721496582,16.458642196655262,19.759350757598845,0.3359234631061554,23.668855667114258,8.904944440785039,9.417280456982553,13.988415823219107,15.420909611880779,19.743722444334967,-4.098184108734131,23.53025385737419
6,SELECTED,CURRENT,NS,802,1000,80.2,100,0,158,1000,14,158,178,1020,2,9.908457568078301,9.834316730499268,14.484179592132568,15.657370328903198,17.601094360351563,0.013256389647722244,21.793214797973633,5.6946227885962,5.311561346054077,10.88756217956543,12.507077646255492,14.595817337036133,0.0024996723514050245,16.88161849975586,4.213834779482102,4.154689788818359,10.633111000061035,11.773668869386892,15.574986187219617,-14.352235913276672,17.208545482717454
6,SELECTED,ACCEPTED_OLD,RS,500,500,100.0,500,0,499,500,499,0,506,507,499,0.011450414512262795,0.001103209622669965,0.003934476897120476,0.006451741466298693,0.06150193966925135,2.8132995794294402e-05,2.5384011268615723,14.629447021484374,14.525750637054443,19.66062183380127,21.393115615844724,24.094873695373522,2.9734015464782715,26.169174194335938,14.617996606972111,14.524811598384986,19.657914254884236,21.3928401670928,24.093889654203657,0.4350004196166992,26.169030676654074
6,SELECTED,ACCEPTED_OLD,PS,961,1000,96.1,500,0,664,1000,664,9,678,1014,248,1.565974358519401,0.33054351806640625,5.24436116218567,7.119066286087036,9.907798461914062,6.12716976320371e-05,13.09493350982666,10.059681809082628,9.754112720489502,15.1374568939209,16.81313371658325,20.033598976135252,0.0761745423078537,24.72153663635254,8.493707450563226,8.522485673427582,14.478300503175706,16.421205549035214,19.458575150743126,-9.282656192779541,24.69837167300284
6,SELECTED,ACCEPTED_OLD,NS,4171,5000,83.42,500,0,909,5000,69,909,979,5070,4,9.771243213076524,9.704288959503174,14.59345741271973,16.17494745254517,18.92467538833619,6.782778655178845e-05,24.329713821411133,5.220913970996102,4.838411808013916,10.414980316162113,12.05015530586243,15.004212017059327,0.0006086166249588132,18.942420959472656,4.550329242080421,4.445613265037537,10.670913147926331,12.230641648173334,15.629650387763999,-17.151299359713448,20.52994041144848
7,ENTRY,CURRENT,RS,10,100,10.0,100,0,1,100,1,24,2,101,1,9.853367122411727,9.70380687713623,15.194167709350587,16.6428671836853,18.620773181915286,0.9255776405334473,19.406282424926758,3.7878034117282366,3.1933114528656006,8.648976421356204,9.622988462448118,15.004725465774543,0.0014579391572624445,16.198116302490234,-6.065563710683491,-5.841382622718811,-0.09823856353759529,1.1439001083373999,4.582195138931276,-19.404824485769495,4.912723541259766
7,ENTRY,CURRENT,PS,24,200,12.0,100,0,2,200,2,48,4,202,0,9.066513023376466,9.255532264709473,13.180407238006591,15.345492410659785,18.609870910644528,0.6748015880584717,21.521432876586914,3.902907515531406,3.741081476211548,7.955090475082395,9.748975133895874,10.7949042224884,0.0076672788709402084,12.5927734375,-5.163605507845059,-5.289212644100189,0.4848778724670407,1.3224765419960016,3.04221509695053,-21.471091743558645,3.6233856678009033
7,ENTRY,CURRENT,NS,872,1000,87.2,100,0,259,1000,11,259,269,1010,1,9.78250282895565,9.682230472564697,14.569957637786866,15.853923082351683,18.379224681854247,0.40007922053337097,20.4455509185791,4.560578406937886,4.030744791030884,9.933277606964111,11.434948444366455,14.434322338104241,0.004390600603073835,18.161970138549805,5.221924422017764,5.157201290130615,10.861069531086834,12.700873978435993,16.38067323625088,-9.612126350402832,17.828034847974777
7,ENTRY,ACCEPTED_OLD,RS,600,600,100.0,600,0,599,600,599,0,610,611,599,0.00986458817438688,0.0011032691691070795,0.003934476897120476,0.0064056492643430815,0.03336590785533164,2.8132995794294402e-05,2.5384011268615723,14.683341737588247,14.600602626800537,19.72982959747315,21.455023765563965,24.086469841003414,2.9734015464782715,26.169174194335938,14.67347714941386,14.600220339678344,19.729351946630054,21.453996434804864,24.085485938053168,0.4350004196166992,26.169030676654074
7,ENTRY,ACCEPTED_OLD,PS,1156,1200,96.33333333333333,600,0,788,1200,788,10,809,1222,291,1.5934396815720355,0.35107362270355225,5.215735435485842,7.119066286087036,9.907798461914062,6.12716976320371e-05,13.09493350982666,10.155686905967693,9.928290843963623,15.113344192504885,16.81313371658325,20.033598976135252,0.0761745423078537,24.72153663635254,8.562247224395657,8.600950699299574,14.47830050317571,16.337326687015594,19.4633773853071,-9.282656192779541,24.69837167300284
7,ENTRY,ACCEPTED_OLD,NS,4973,6000,82.88333333333334,600,0,1067,6000,83,1067,1157,6090,6,9.794112205580502,9.729154109954834,14.58255319595337,16.007542037963866,18.720789546966554,6.782778655178845e-05,24.329713821411133,5.299865452073116,4.948436260223389,10.497168827056885,12.12316498756409,14.932189359664928,0.0006086166249588132,18.942420959472656,4.494246753507386,4.401228904724121,10.655549788475042,12.170752573013306,15.629650387763999,-17.151299359713448,20.52994041144848
7,RAW,CURRENT,RS,100,100,100.0,100,0,100,100,100,0,101,101,100,0.0028046506572900398,0.0008681223553139716,0.00462471884675324,0.006001500203274187,0.017232210636139392,2.4914430468925275e-05,0.10966929793357849,14.902818999290467,14.51671552658081,20.787504196166996,22.42593126296997,26.341487102508577,4.207988262176514,32.30514907836914,14.900014348633176,14.515500099572819,20.786933944412162,22.425352914407267,26.340873340483263,4.098318964242935,32.30466282271664
7,RAW,CURRENT,PS,195,200,97.5,100,0,146,200,146,1,148,202,59,1.5587023963290267,0.29452115297317505,5.117396640777588,6.953877472877476,11.044939880371093,0.0003095386200584471,11.224495887756348,10.095156610906123,10.049998760223389,15.069161987304687,15.91766366958618,20.26679565429686,0.47767215967178345,22.19565773010254,8.536454214577098,8.038513153791428,14.389507101709023,15.917071945505446,20.265179711549415,-3.5865249633789062,22.193784918868914
7,RAW,CURRENT,NS,852,1000,85.2,100,0,244,1000,17,244,254,1010,2,9.4207702652961,9.31078052520752,14.311535453796386,15.657735919952389,18.090695552825927,0.04646874964237213,22.87755584716797,4.664391333750915,4.096299648284912,9.863030338287354,11.750964117050167,15.126395120620726,0.005597038194537163,18.629079818725586,4.7563789315451865,4.773160934448242,10.422995567321777,12.171938768774265,15.976013575941323,-10.760221466422081,18.022038161754608
7,RAW,ACCEPTED_OLD,RS,599,600,99.83333333333333,600,0,598,600,598,0,609,611,598,0.019540363808913146,0.001162865897640586,0.004099028790369631,0.006341755902394646,0.038478537127375284,2.52720492426306e-05,4.207973480224609,14.668267749150594,14.60767126083374,19.77528667449951,21.393688869476318,24.166201171875,2.3029608726501465,26.288270950317383,14.648727385341681,14.606349652141944,19.771409764053534,21.393417622058767,24.165208003833246,-1.8261442184448242,26.288127075051307
7,RAW,ACCEPTED_OLD,PS,1155,1200,96.25,600,0,786,1200,786,10,807,1222,294,1.5908398068178728,0.34174948930740356,5.221479177474977,7.023284196853637,9.798369998931884,5.602679812000133e-05,12.805440902709961,10.15325901195407,9.99241304397583,15.076531314849857,16.87242031097412,20.371728267669674,0.07715499401092529,24.784746170043945,8.562419205136196,8.66361141204834,14.400954001716686,16.416124274628235,19.80045890408102,-9.09150505065918,24.762934682890773
