cell,arm,batch,stage,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max,PP_num,PP_den,PP_rate
LM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,756,1000,0.75600000000000001,1462,2000,0.73099999999999998,644,1000,0.64400000000000002,6232,10000,0.62319999999999998,420,1000,0.41999999999999998,744,2000,0.372,1143,10000,0.1143,1000,3.4061629886433802,2.5475802421569824,0.30855105817317963,5.3886972665786743,8.1829463005065914,17.605844497680664,1000,7.2122101122443567,6.6787891387939453,4.662122368812561,9.3860452175140381,12.071078395843506,26.200075149536133,1000,3.8060471236009761,3.0928230285644531,0.083329916000366211,7.1531598493456841,10.785020686592908,26.199407442880329,1000,3.7728574758973772,3.2954561114311218,1.1214800402522087,5.8187379240989685,7.9720798969268802,14.556252956390381,1000,4.7228725449921036,4.3122167587280273,1.5052181482315063,7.0986524820327759,9.711858940124511,16.457311630249023,1000,6.9144238598654049,6.6563146114349365,4.6866765022277832,8.7941857576370239,10.966039657592775,23.003893852233887,1000,7.9999266301989556,7.8285748958587646,5.5920147895812988,9.9443573951721191,12.519949436187744,25.028915405273438,1000,3.1415663839680272,2.6946395039558411,-0.11911167204380035,6.1577660776674747,9.2911059288249813,22.995570782804862,1000,5.4796781002618369,5.141907274723053,3.8710939943790437,6.9466255366802212,8.2978057336807254,13.563440895080566,1000,6.576707531393156,6.4459587574005131,4.8644664764404295,8.1341250777244571,9.9670994377136246,14.488524341583252,1000,-1.0970294311313191,-1.1405184268951416,-3.1468954473733906,0.9621801018714905,2.6175527930259705,7.8010183534584936,,,
LM,ORBFH,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,100,98,100,0.97999999999999998,162,200,0.81000000000000005,75,100,0.75,885,1000,0.88500000000000001,96,100,0.95999999999999996,97,200,0.48499999999999999,205,1000,0.20499999999999999,100,0.36918205564215895,0.0032254834659397602,0.001335026667220518,0.010205961763858795,0.1641882076859483,13.568831443786621,100,11.920993411950768,11.834124565124512,9.0548257827758789,14.4297935962677,17.362827491760257,22.829931259155273,100,11.551811356308608,11.832584561692784,9.0480117226252332,14.428996467686375,17.362072268631891,22.828994831943419,100,3.147355129849311,2.3870858252048492,0.25066461507230997,4.2941017746925354,6.9584784865379339,13.986279964447021,100,4.5160527517087754,3.8061947822570801,0.42429322749376297,6.5936979055404663,11.375741004943849,17.347900390625,100,7.8820355930924419,7.987998366355896,5.4542064666748047,9.981840968132019,12.187569808959962,15.906383514404297,100,9.338924120664597,9.1122384071350098,7.1971646547317505,12.010205507278442,13.944216632843018,18.243921279907227,100,4.7346804632431301,5.4063498515170068,1.8838417530059814,8.0996063509956002,10.537954047520182,15.437164925504476,100,4.7478448460306968,4.4397526398301128,2.8992489229887721,5.6613866329193119,8.6106056499481216,11.72557315826416,100,10.523505688846113,10.358565998077392,8.155082714557647,12.313063216209413,14.872189559936526,18.203236103057861,100,-5.775660842815415,-5.4750237032771114,-8.1858720405027263,-3.0777525007724762,-1.6884172122180447,3.5473795652389528,,,
LM,ORBFH,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,200,198,200,0.98999999999999999,340,400,0.84999999999999998,154,200,0.77000000000000002,1786,2000,0.89300000000000002,196,200,0.97999999999999998,217,400,0.54249999999999998,417,2000,0.20849999999999999,200,0.16107153908222244,0.0019147504935972393,0.00074436371505726129,0.0052773928036913276,0.019685227982699855,14.21475887298584,200,12.999606962595134,12.500567436218262,10.26005220413208,15.491820812225342,18.303538131713868,25.288070678710938,200,12.838535423512912,12.499965501934639,10.256153077876661,15.490278611716349,18.303089957509656,25.28773313498823,200,2.6897691184057839,1.8416546285152435,0.12821735814213753,4.0119569106027484,6.3356993146706362,19.073622703552246,200,3.9573875544246402,2.8788052797317505,0.22562048956751823,6.250400185585022,10.310525131225585,19.565347671508789,200,8.675572430484463,8.7341371774673462,6.3528287410736084,11.125415802001953,13.289708137512205,19.132122993469238,200,10.169271275140344,10.345868110656738,7.5722564458847046,13.051116228103638,15.113962936401366,21.77845573425293,200,5.9858033120786782,6.4745616081345361,2.8869260801002383,9.2143614870037709,12.555230244551785,19.131781317882997,200,4.7044444896500357,4.3836003631353382,3.1701834429055453,5.9150339782238008,7.9327037227153774,12.978787040710449,200,10.31451310718432,10.384179377555848,8.2837018728256222,11.930751967430115,14.490403146743773,17.938575363159181,200,-5.6100686175342842,-5.3675786614418026,-7.3462378740310665,-3.2377845451235774,-1.6857600054144866,3.4059073448181154,,,
LM,ORBFH,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,300,296,300,0.98666666666666669,514,600,0.85666666666666669,236,300,0.78666666666666663,2628,3000,0.876,291,300,0.96999999999999997,353,600,0.58833333333333337,674,3000,0.22466666666666665,300,0.17089551160909952,0.0016463545616716146,0.00066136292298324406,0.0043300372781231999,0.025865971855819233,15.035653114318848,300,13.062407744297136,12.964584827423096,10.298140048980713,15.526443243026733,19.248378372192384,25.866415023803711,300,12.891512232688036,12.929866913153091,10.283233623951674,15.52575601022545,19.247753208671931,25.86621596410987,300,2.4018112822856588,1.4513422953896224,0.10343256453052163,3.4453130986075848,6.03888317346573,17.891507148742676,300,3.5624317511327295,2.2866181135177612,0.17390568554401398,5.445885181427002,9.3755223274230985,19.063747406005859,300,8.6975411106250249,8.5863609313964844,5.9360790848731995,11.038287580013275,13.58656599521637,21.211254119873047,300,10.16475094931821,10.045447826385498,7.3583604097366333,12.638280630111694,15.556424236297611,22.445156097412109,300,6.2957298283393657,6.650338776409626,3.5029261708259583,9.5806589990970679,12.828768878066333,21.210909341447405,300,4.5209345267829777,4.1346579023171213,2.9200797498226163,5.6673432201147085,7.7327813476324101,13.1791166305542,300,9.8243564295681818,9.9357286214828484,7.8688762724399561,11.685026633739472,13.895043640136723,17.314450168609618,300,-5.3034219027852032,-5.1039896033704277,-7.1748094891197978,-2.9410309731960296,-1.2200638037174938,4.3224509954452515,,,
LM,ORBFH,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,400,396,400,0.98999999999999999,708,800,0.88500000000000001,327,400,0.8175,3399,4000,0.84975000000000001,391,400,0.97750000000000004,488,800,0.60999999999999999,913,4000,0.22825000000000001,400,0.12705646404811888,0.0016473068972118199,0.00061659874336328357,0.0047344069462269545,0.011935156024992469,15.419203758239746,400,13.208224931992591,13.020564556121826,10.163383007049561,15.661839008331299,19.17134075164795,25.5103759765625,400,13.081168467944472,13.019533675978892,10.100396777197602,15.66052777452569,19.170175555683091,25.510090868599946,400,2.0804932571268817,1.2158499816432595,0.09907189104706049,3.172751029022038,5.3567823092744256,17.534523963928223,400,3.1838169111370371,1.9600920081138611,0.17618855834007263,4.8487933874130249,8.4949448585510261,18.205389022827148,400,8.7844433452968946,8.6405308246612549,6.2487131208181381,11.144417643547058,13.902749109268189,20.819968223571777,400,10.289334394633769,10.123985290527344,7.5794286727905273,12.838129758834839,15.46767797470093,22.268020629882812,400,6.7039500881700134,6.8226037119748071,3.782576959580183,9.6988603345998854,12.702304381574503,20.819664529444708,400,4.4869328736553875,4.1246663689613339,2.8914900060743092,5.6976470381021507,7.5571850931644455,13.714242267608643,400,9.6325207739635665,9.6957840681076064,7.4493408203125,11.433517909049989,13.910051546096803,18.022352409362792,400,-5.1455879003081781,-5.0124203920364376,-7.1978098914027218,-2.7432739831507207,-0.66978861510753451,4.7744341373443602,,,
LM,ORBFH,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,500,495,500,0.98999999999999999,890,1000,0.89000000000000001,416,500,0.83199999999999996,4157,5000,0.83140000000000003,485,500,0.96999999999999997,608,1000,0.60799999999999998,1128,5000,0.22559999999999999,500,0.16634309919043153,0.0018989283707924187,0.00072863965760916471,0.0054588951170444489,0.027794944681227212,14.810513496398926,500,12.998652840092777,12.87174654006958,9.9481439590454102,15.536775588989258,18.55601978302002,25.075460433959961,500,12.832309740902346,12.869719607755542,9.9372467182693072,15.515927594213281,18.555558736081004,25.07515935660922,500,2.0816169550676022,1.1054024025797844,0.10282477259170264,3.1289133131504059,5.5479286670684838,15.681694507598877,500,3.115352720856841,1.9055427312850952,0.1729898527264595,4.8875992298126221,8.2457184791564941,17.568742752075195,500,8.6867776392940428,8.6560143232345581,6.0153471529483795,11.000554800033569,13.458025264739991,20.516694068908691,500,10.170814531564712,9.9842915534973145,7.3958421945571899,12.944694995880127,15.41501970291138,23.569574356079102,500,6.6051606842264405,6.6717395037412643,3.3665831983089447,9.6894844609778374,12.951029651606223,20.516526957038877,500,4.47549258656408,4.1847644507884976,2.8826484829187393,5.7912322714924818,7.604766650199891,13.556283760070801,500,9.3144497423976667,9.3007065445184711,7.1744181752204899,11.181692361831665,13.481882514953616,17.870371437072755,500,-4.8389571558335858,-4.8060055315494541,-7.114870558376424,-2.454718022048473,-0.22003591626882382,5.5801150321960451,,,
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,600,592,600,0.98666666666666669,1072,1200,0.89333333333333331,503,600,0.83833333333333337,4667,6000,0.77783333333333338,575,600,0.95833333333333337,733,1200,0.61083333333333334,1194,6000,0.19900000000000001,600,0.2453129068321141,0.002280791406519711,0.00081625035090837628,0.0090325786732137203,0.063113570958376095,18.230161666870117,600,12.86567872621119,12.892935276031494,9.9388079643249512,15.480463981628418,18.650414085388185,26.535375595092773,600,12.620365819379076,12.868032983737066,9.7651213092030957,15.479323639738141,18.649925613656524,26.535143581655575,600,2.0608127115362396,1.1086206948384643,0.10023334133438766,2.9846261863131076,5.5351029515266417,17.144438743591309,600,3.0514697728353108,1.744623601436615,0.15500985831022263,4.9133872985839844,8.0474974632263194,17.419757843017578,600,8.8439695070156201,8.7317025661468506,6.2236260771751404,11.35257351398468,13.792063665390016,20.663893699645996,600,10.334659161219994,10.136438846588135,7.6656594276428223,13.17926287651062,15.363644409179688,23.863504409790039,600,6.783156795479381,7.0347428787499666,3.6439552325755358,9.9264217086602002,13.112294514616952,20.663614074604993,600,4.8392552588519511,4.4688174641691152,3.1232447400689125,6.3535127162933351,7.9855233716964724,13.627170467376709,600,8.9564110823931298,9.052419281005859,6.6050338566303246,11.084099841117858,13.146214218139651,18.243714809417725,600,-4.1171558235411796,-4.1329079501330845,-6.9657369554042816,-1.3643240734469146,1.3418722672760499,7.9402633666992184,,,
LM,ORBFH,7,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,700,688,700,0.98285714285714287,1259,1400,0.89928571428571424,592,700,0.84571428571428575,5318,7000,0.75971428571428568,666,700,0.9514285714285714,870,1400,0.62142857142857144,1270,7000,0.18142857142857144,700,0.2828301316347071,0.0035956748761236668,0.0013391643879003823,0.015341692371293902,0.17423157542943962,15.4703369140625,700,12.536894091154847,12.426919937133789,9.6131820678710938,15.396387577056885,18.320224189758303,27.034906387329102,700,12.25406395952014,12.395245423424058,9.4135012251790613,15.39206010120688,18.318735522194768,27.034530487755546,700,1.9612041420829025,1.0156138725578785,0.13427270609827247,2.7817992907948792,5.1743529140949258,15.150820732116699,700,2.9002636449748702,1.6616657376289368,0.19986779242753983,4.371286153793335,7.7335096359252944,16.909465789794922,700,8.8128419393144686,8.7217898368835449,6.167973518371582,11.187605500221252,13.667069911956787,20.23082447052002,700,10.263405757418701,10.081235885620117,7.5954380035400391,12.895121097564697,15.40026273727417,24.71748161315918,700,6.8516377972315654,7.1212362227961421,3.7705482766032219,9.8819154095835984,12.841289817873623,20.220094081945717,700,4.8868387444090411,4.5809338167309761,3.1159867912530901,6.3494469041004775,7.927394471168518,13.29452075958252,700,8.6037364471676661,8.6700965642929084,6.405645340681076,10.828314530849457,12.807805786132814,18.073379802703858,700,-3.7168977027586241,-3.7755121797323223,-6.6444187640678143,-0.98846267908811569,1.9565261751227081,8.0931365758180611,,,
LM,ORBFH,8,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,800,788,800,0.98499999999999999,1443,1600,0.90187499999999998,674,800,0.84250000000000003,5886,8000,0.73575000000000002,739,800,0.92374999999999996,954,1600,0.59624999999999995,1363,8000,0.170375,800,0.4162757848482852,0.0049640506040304899,0.0015951182867866009,0.032387783750891685,0.64586766362190295,17.906957626342773,800,12.147477693809197,12.006461143493652,9.2003936767578125,15.154556274414062,17.912950706481933,26.2821044921875,800,11.731201908960911,11.89000563963782,8.8140772992628627,15.100973222200992,17.89321393420105,26.281461837759707,800,1.9766086028060363,1.0636136904358864,0.14514092757599428,2.8263733834028244,5.246102147549391,14.904004573822021,800,2.9149379433353899,1.7419266104698181,0.22638416290283203,4.4466485977172852,7.7372691154479982,18.152866363525391,800,8.7884933761169677,8.6463456153869629,6.1871644854545593,11.29576051235199,13.755056428909302,21.181781768798828,800,10.228715674132109,10.022656440734863,7.3069778680801392,12.748737096786499,15.569297695159912,23.675664901733398,800,6.8118847733109309,6.9016520828008652,3.6431520879268646,10.022333984474244,12.873491056321654,21.11180456692091,800,4.9734806866558356,4.6424162819981571,3.0729254286736252,6.4474256962537764,8.1355552482604985,13.650685024261474,800,8.1172955647348832,8.1844900190830234,5.8333955168724065,10.269481849670411,12.486562480926514,17.584406948089601,800,-3.1438148780790471,-3.1749575376510619,-5.9634454533457752,-0.7111385390162468,2.2815769070386893,8.238386869430542,,,
LM,ORBFH,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,900,805,900,0.89444444444444449,1482,1800,0.82333333333333336,686,900,0.76222222222222225,6680,9000,0.74222222222222223,745,900,0.82777777777777772,964,1800,0.53555555555555556,1577,9000,0.17522222222222222,900,1.3090273711422682,0.0069338532630354166,0.0018558258016128093,0.12796027585864067,5.8715806007385263,20.220573425292969,900,11.303979091066868,11.485663414001465,7.9931234121322632,14.62518572807312,17.686603927612307,26.282112121582031,900,9.9949517199245985,11.235628197318874,6.7546944273635745,14.605988665600307,17.632057551076286,26.281469467154238,900,2.6443205162011871,1.377500157803297,0.20581110252533108,3.8278324604034424,7.6515839457511898,17.33076286315918,900,3.6143487471684863,2.1813223361968994,0.32219678163528442,5.6808953285217285,9.7108573913574237,18.474843978881836,900,8.3210909252391296,8.2981554269790649,5.5972724556922913,11.005143761634827,13.271488475799561,21.181789398193359,900,9.741286625199848,9.6271905899047852,6.8169397115707397,12.286435842514038,15.362361621856691,23.675674438476562,900,5.6767704090379425,6.2083307278808206,2.3843625023728237,9.5368552634827211,12.379810243516117,21.111812822164211,900,4.9194191978215498,4.6000073254108429,3.0495834212750195,6.3802712798118595,8.0761703252792358,13.650685214996338,900,8.1624428980394832,8.2286948919296279,5.8986711528152229,10.290244859457015,12.437702703475953,17.584409999847413,900,-3.2430237002179334,-3.2988925695419313,-6.0808604780584572,-0.87029084265232082,2.0219988715648656,8.238393414020539,,,
LM,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,898,1000,0.89800000000000002,1658,2000,0.82899999999999996,770,1000,0.77000000000000002,7310,10000,0.73099999999999998,821,1000,0.82099999999999995,1097,2000,0.54849999999999999,1770,10000,0.17699999999999999,1000,1.2381454957011373,0.011183436028659344,0.0026347169768996537,0.25384517014026642,5.0521998882293717,20.070400238037109,1000,10.890853289264721,10.939731597900391,7.6503381729125977,14.206328868865967,16.92678337097168,23.888690948486328,1000,9.6527077935635823,10.602960011688992,6.3191691990941763,14.07375108206179,16.859807364275913,23.887738919584081,1000,2.5257409797314669,1.3541485290043056,0.15555469633545727,3.5345102027058601,7.2278804183006313,17.280914306640625,1000,3.4342436204684783,2.092046856880188,0.2481074146926403,5.3630430698394775,9.4201905250549327,19.296810150146484,1000,8.1799004012893413,8.0152105093002319,5.6422303318977356,10.508092880249023,13.315394735336305,21.550199508666992,1000,9.5642219223082066,9.3766617774963379,6.8505849838256836,12.152273178100586,14.969515895843506,23.657732009887695,1000,5.6541594215578757,5.9795945503283292,2.3037344291806221,9.3382898264098912,12.578388838889078,21.488354254397564,1000,4.8512602302818379,4.4263670146465302,3.065340131521225,6.3127451717853544,8.1371904683113101,13.44744644165039,1000,7.7825024840046249,7.7252407252788542,5.4209432721138002,9.879934930801392,12.092507781982421,17.281324958801271,1000,-2.9312422537227865,-2.9102095264941452,-5.4556188598275188,-0.53907941388897596,1.9414586248993875,9.3763590380549431,,,
LM,JAC,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,100,98,100,0.97999999999999998,163,200,0.81499999999999995,76,100,0.76000000000000001,883,1000,0.88300000000000001,96,100,0.95999999999999996,96,200,0.47999999999999998,204,1000,0.20399999999999999,100,0.37206247222566163,0.0030156157445162535,0.0012618980545084924,0.0097141521982848644,0.15986361354589476,13.695158958435059,100,11.937390122525393,11.869786739349365,9.2628028392791748,14.369381189346313,17.427895927429201,22.195600509643555,100,11.565327650299732,11.837362118065357,9.2542710676789284,14.368591505874065,17.427131251498942,22.194179115118459,100,3.1098279577758512,2.3278762698173523,0.22655678447335958,4.2413601577281952,6.9477622270584121,13.986657619476318,100,4.4685849426686763,3.6950535774230957,0.38311614841222763,6.5134116411209106,11.369143676757814,17.40179443359375,100,7.9344352779537441,8.1724958419799805,5.4769515693187714,10.025980234146118,12.201296615600587,15.90199613571167,100,9.3929815262556069,9.496920108795166,7.2493945360183716,11.945212841033936,13.957322216033937,18.326547622680664,100,4.8246073201778925,5.4738903656834736,1.9895687401294708,8.123334348667413,10.498920090799224,15.644540189299732,100,4.7443329165462638,4.4071625230601059,2.9301473990082743,5.6377922952175137,8.6322573685646073,11.73781099319458,100,10.464670817911625,10.346182417869567,8.0789066255092621,12.279293584823609,14.851555728912356,18.094955730438233,100,-5.7203379013653626,-5.4498262435197828,-8.1077263843268152,-3.0219843178987502,-1.4985641863942143,3.5398052692413331,,,
LM,JAC,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,200,198,200,0.98999999999999999,340,400,0.84999999999999998,155,200,0.77500000000000002,1777,2000,0.88849999999999996,195,200,0.97499999999999998,220,400,0.55000000000000004,413,2000,0.20649999999999999,200,0.17499493845389225,0.0020022599492222071,0.00070076461997814476,0.0061580679612234235,0.024672456085681912,14.416156768798828,200,13.014608223680407,12.626419067382812,10.216866493225098,15.425376176834106,18.423647689819337,25.157678604125977,200,12.839613285226514,12.624449419148732,10.210415823094081,15.423906755982898,18.422367346475948,25.157288984861225,200,2.6614916707912379,1.8562647700309753,0.11787645035656169,4.1021589934825897,6.4322237251326424,16.537587642669678,200,3.9102072284632596,2.7518918514251709,0.19046085327863693,6.1939846277236938,10.262687110900879,18.498273849487305,200,8.7470443539903506,8.9868640899658203,6.2138456702232361,10.959083437919617,13.51302523612976,18.935824394226074,200,10.260119715109468,10.416184425354004,7.5200680494308472,13.216427564620972,15.308778476715087,21.589805603027344,200,6.0855526831991122,6.6485460214316845,2.9603098342195153,9.4998475320753641,12.287542321765795,18.935486053054774,200,4.7177410244927884,4.4112600445747372,3.1729720829054715,5.9461261898279183,7.9522051620483394,13.046875667572021,200,10.181585687931628,10.290454530715943,8.1902056545019146,11.926566481590271,14.382168083190917,17.764343643188475,200,-5.463844663438838,-5.2014434784650803,-7.1325425635004649,-3.2056989785283805,-1.4480837655067444,3.386182737350464,,,
LM,JAC,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,300,295,300,0.98333333333333328,512,600,0.85333333333333339,238,300,0.79333333333333333,2604,3000,0.86799999999999999,292,300,0.97333333333333338,345,600,0.57499999999999996,665,3000,0.22166666666666668,300,0.15338291477494445,0.0016392139950767159,0.00064137864683289081,0.0047396857989951968,0.022194475866854201,15.1182861328125,300,13.012192392225067,12.957217216491699,10.050562381744385,15.638376474380493,19.049961090087891,25.539821624755859,300,12.858809477450123,12.930642761057243,10.026572584960377,15.637593875129824,19.048542296950473,25.539486226072768,300,2.4031086928522076,1.4069885468634311,0.094586751889437437,3.557810515165329,5.9372869729995754,15.779449939727783,300,3.551238600309977,2.4344931840896606,0.16891481354832649,5.549538254737854,9.3373636245727543,17.893177032470703,300,8.7287158624595023,8.7423965930938721,5.9369033873081207,11.082612872123718,13.708348417282108,21.674454689025879,300,10.181435022602479,10.02772331237793,7.4909296035766602,12.825552701950073,15.600486469268802,22.341945648193359,300,6.3256071696072951,6.7121423319913447,3.4687369149178267,9.7772336899652146,13.215153179503979,21.674169781785167,300,4.5452779733416593,4.1581191512756046,2.9827195150777697,5.7838523566722868,7.8028545117378236,13.087565374374389,300,9.6581806962365917,9.6851742029190078,7.7748068332672116,11.504450988769531,13.79094030380249,17.295256710052492,300,-5.1129027228949315,-4.8840461373329163,-7.0289691044483336,-2.8919973403215407,-0.88072015225887146,4.2664579868316652,,,
LM,JAC,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,400,397,400,0.99250000000000005,716,800,0.89500000000000002,334,400,0.83499999999999996,3365,4000,0.84125000000000005,392,400,0.97999999999999998,488,800,0.60999999999999999,877,4000,0.21925,400,0.1340464112189329,0.0016568279243074358,0.00061987493245396763,0.004604718298651278,0.013140408787876381,15.660702705383301,400,13.28455739857629,12.980823516845703,10.172070026397705,15.75192928314209,18.932971763610844,29.966108322143555,400,13.150510987357357,12.958171526755905,10.140789763303474,15.730696691898629,18.932511785930551,29.96577888194588,400,2.0713547494077829,1.1396847292780876,0.10283751867245883,3.1643186384462751,5.1507051345193782,16.42304515838623,400,3.1552485930071272,1.9198149442672729,0.16010425984859467,4.86888587474823,8.3352891921997116,17.686105728149414,400,8.9217428137315444,8.8721311092376709,6.2062567472457886,11.088299870491028,13.96295690536499,21.167051315307617,400,10.443357661664486,10.266808032989502,7.746418833732605,13.018994092941284,15.516811561584472,25.160791397094727,400,6.8503880643237611,7.23437125608325,3.8441688693128526,9.8615604474653082,12.839254289772363,21.166793917655014,400,4.5314837056974424,4.1879209235310553,2.9210694648325441,5.7324700623750688,7.6509082174301151,13.67123236656189,400,9.4498197297407316,9.5141057014465318,7.1403945088386536,11.30237478017807,13.760270166397095,17.860097026824953,400,-4.9183360240432883,-4.7862669288413597,-6.9818251061951742,-2.5601760059595104,-0.56480005979537828,4.5862538814544678,,,
LM,JAC,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,500,495,500,0.98999999999999999,893,1000,0.89300000000000002,419,500,0.83799999999999997,4097,5000,0.81940000000000002,485,500,0.96999999999999997,603,1000,0.60299999999999998,1031,5000,0.20619999999999999,500,0.17795966341114036,0.0021903349552303553,0.00079290414578281343,0.0066978237591683865,0.031799318268895226,15.504412651062012,500,12.994293502174317,12.870292186737061,9.8475766181945801,15.470360040664673,18.585616111755375,26.662267684936523,500,12.816333838763178,12.857098645035876,9.8204411256592721,15.468348917289404,18.585386102049963,26.661970063636545,500,2.1042608692120703,1.1525547131896019,0.11009013804141432,3.1424205359071493,5.5054468154907239,15.131145000457764,500,3.1347307634255848,1.9957122206687927,0.16460913047194481,4.9444900751113892,7.9745940208435062,17.517850875854492,500,8.852654091689736,8.842013955116272,6.2548960298299789,11.009906530380249,13.569702863693239,21.54503345489502,500,10.328475784540176,10.241507053375244,7.7039494514465332,12.715487241744995,15.497014808654786,25.09428596496582,500,6.7483932224776657,6.9829903652425855,3.6171612814068794,9.7800649603595957,12.986181579250843,21.5209950247081,500,4.6135373510713746,4.2895958378911017,3.0057587157934904,5.9474384754896166,7.7065309500694275,13.51388053894043,500,9.151717832659342,9.1344947099685676,7.0562149494886404,10.990388453006744,13.219610953330994,17.658704662322997,500,-4.5381804815879674,-4.5477391369640827,-6.9045138567686077,-2.1998525932431221,0.31554967880249146,6.010474681854248,,,
LM,JAC,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,600,512,600,0.85333333333333339,930,1200,0.77500000000000002,430,600,0.71666666666666667,4891,6000,0.81516666666666671,488,600,0.81333333333333335,610,1200,0.5083333333333333,1210,6000,0.20166666666666666,600,1.7518738094955946,0.0031302402494475245,0.0010002614872064441,0.032298455014824867,8.7275877952575733,18.567924499511719,600,11.514836666514165,12.023561954498291,8.172004222869873,14.965140581130981,17.99202671051026,26.662281036376953,600,9.7629628570185716,11.978035881766118,7.7315051481127739,14.955703604893642,17.99061436846387,26.661983415076975,600,3.31105991546751,1.7977488338947296,0.19136301963590086,4.7845961004495621,9.6218801975250265,18.963630676269531,600,4.3747014401220561,2.8739509582519531,0.34439816325902939,7.1674017906188965,11.929382133483887,22.490266799926758,600,8.1376096703810621,7.9972832202911377,5.2344741225242615,10.665284395217896,13.098832321166993,21.545053482055664,600,9.5621784096459539,9.6080460548400879,6.5155230760574341,12.366892099380493,15.003490829467774,25.094310760498047,600,4.8265497549135521,5.7300026905722916,1.1071775928139687,9.1946892123669386,12.1369252862336,21.521015279111452,600,4.6676229997330623,4.3691785363480449,3.0435419841465774,5.9474382221698763,7.7065381360054017,13.513883447647094,600,9.2223508782462584,9.1692214488983161,7.0562154561281201,11.109963142871855,13.431193532943727,18.513221073150635,600,-4.5547278785131979,-4.5632058024406437,-7.0522370093502103,-2.0605305060744286,0.40023375868797384,6.2124542713165285,,,
