cell,arm,batch,stage,age,start_ordinal,end_ordinal_exclusive,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max
LM,QCL,9,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,720,900,180,179,180,0.99444444444444446,334,360,0.92777777777777781,159,180,0.8833333333333333,1382,1800,0.76777777777777778,178,180,0.98888888888888893,240,360,0.66666666666666663,408,1800,0.22666666666666666,180,0.068255912492653198,0.003848765860311687,0.0014431190211325884,0.0087203218135982752,0.023351125046610823,5.268338680267334,180,12.540766983562046,12.275038242340088,9.7475380897521973,15.341261148452759,17.715527534484863,25.715892791748047,180,12.472511071069393,12.240509874070995,9.7410430051386356,15.337105343351141,17.691410177072974,25.715180412400514,180,1.5809641589383521,0.74393888795748353,0.091816013737116009,2.2558157306557405,4.54974815621972,12.317698955535889,180,2.5472710730915424,1.2734184861183167,0.15682154521346092,3.6738104820251465,7.2000300407409634,17.009502410888672,180,9.3405096454345369,9.3752713203430176,6.3863665759563446,11.752664566040039,14.796787691116332,18.6739501953125,180,10.947570831245846,11.028636932373047,7.8451623916625977,13.908407926559448,16.641314888000487,20.561244964599609,180,7.7595454864961839,7.6495838342234492,4.7968027235474437,11.179889029532205,14.242510874537402,18.672399982984643,180,4.4245023991029147,4.1885720266029232,2.7640698486939073,5.788152587413788,7.6972618651390068,12.248693656921386,180,7.9739304392193695,7.9707505196332935,5.7820927947759628,10.260023593902588,11.711670808792112,16.070583820343018,180,-3.5494280401164562,-3.4045379877090456,-5.787993501406163,-1.3466203995049,0.88828425064682914,5.9636418566107752
LM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,200,200,193,200,0.96499999999999997,332,400,0.82999999999999996,152,200,0.76000000000000001,1532,2000,0.76600000000000001,165,200,0.82499999999999996,204,400,0.51000000000000001,374,2000,0.187,200,0.98410655799001689,0.045321974903345108,0.0065946192480623722,0.45326786488294601,3.4502569198608377,12.862083435058594,200,10.059613269791008,9.3449296951293945,7.1349496841430664,12.867992877960205,16.07217273712158,25.679470062255859,200,9.0755067118009904,8.971634877845645,5.8010960966348648,12.547733539249748,15.601051624491808,25.678624748950824,200,2.667637816451752,1.4672713726758957,0.42372357193380594,3.8258225321769714,6.8600687980651838,15.877336978912354,200,3.7656530687719352,2.2681777477264404,0.70758441090583801,5.8299814462661743,9.7698484420776364,18.238739013671875,200,7.9937771158582471,7.8821392059326172,5.6156791746616364,10.523145973682404,12.704439973831176,16.821627616882324,200,9.4322035413980476,9.2328677177429199,6.6301910877227783,12.238142013549805,14.450044727325439,18.234363555908203,200,5.3261392994064956,5.2987233810126781,2.5906809233129025,8.3868519384413958,11.453674087161197,16.796056545339525,200,4.6690386073441479,4.2622634321451187,3.0276199037209155,5.9106466464698313,8.070039854049682,11.632662725448608,200,7.8428966415559396,7.6865113824605942,5.8406386554241179,9.8051512598991408,11.357444238662719,16.275459289550781,200,-3.1738580342117926,-3.2879512034356591,-5.4755790755152702,-1.0235331960022449,1.3689923171699045,5.5286223620176314
LM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,200,800,600,595,600,0.9916666666666667,1063,1200,0.88583333333333336,489,600,0.81499999999999995,4530,6000,0.755,572,600,0.95333333333333337,712,1200,0.59333333333333338,1182,6000,0.19700000000000001,600,0.23520407792808934,0.007381900679320097,0.0024696167674846947,0.035468869842588902,0.29283020496368417,12.34553050994873,600,11.406882936656475,11.276116371154785,8.568040132522583,14.432708263397217,17.209850311279297,25.114007949829102,600,11.171678858728386,11.103316982014803,8.2404009662568569,14.404081070475513,17.208857376890958,25.11244371754583,600,2.0362245088953328,1.1781481467187405,0.18319095463084523,3.0839785500429571,5.2481475830078139,16.781866073608398,600,3.0038081693472729,1.8782849907875061,0.28107724338769913,4.8884376287460327,7.7072569370269779,17.474948883056641,600,8.1507997125457035,8.0423872470855713,5.4957349896430969,10.696934819221497,12.943794012069702,19.191944122314453,600,9.5216211228072645,9.5231914520263672,6.6311984062194824,12.155367851257324,14.743570709228516,21.140621185302734,600,6.1145752036503715,5.983084924519062,3.0166375753469765,9.2333001492079347,12.074341395311059,19.191027072796714,600,4.5249053246793238,4.0600160658359528,2.9185090042650699,5.850874959304929,7.631585905551912,13.565500354766845,600,7.949441300140073,7.9162231206893914,5.4911051392555237,10.197941315174102,12.391650228500367,17.492067432403566,600,-3.4245359754607487,-3.200543189048767,-5.9359797156415874,-0.76717784851789472,1.4750035046134147,8.1985773183405399
LM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,800,1000,200,198,200,0.98999999999999999,360,400,0.90000000000000002,170,200,0.84999999999999998,1581,2000,0.79049999999999998,197,200,0.98499999999999999,276,400,0.68999999999999995,434,2000,0.217,200,0.078591262865120373,0.0050333177205175161,0.002350753522478044,0.01170484465546906,0.030476005561649797,5.2698473930358887,200,12.137914829850196,11.972657203674316,9.5448048114776611,14.633167743682861,17.166060256958009,22.86683464050293,200,12.059323566985077,11.966979715158232,9.5407523697358556,14.628366168646608,17.146091889520175,22.863587055820972,200,1.6637236067920458,0.53563285688869655,0.065862268820637837,2.3884925472666509,4.6744519893079994,12.008033275604248,200,2.5506052594992799,0.91190934181213379,0.11739944666624069,4.1445341110229492,7.7109466552734371,14.615960121154785,200,8.8031134511891285,8.7027981281280518,5.9838587045669556,10.927447438240051,13.771184301376341,18.600716590881348,200,10.307354300618172,10.053871154785156,7.0624569654464722,13.067708730697632,15.800455093383789,20.200033187866211,200,7.1393898443970834,6.9212447532918304,4.3003273829817772,10.420461965491995,13.404999867081642,18.599260091839824,200,4.4683822837266494,4.2006665214896204,2.8796236559748647,5.7871626317501068,7.4489558506011964,12.103753280639648,200,8.2715703039552881,8.1211054086685195,6.0232228636741638,10.445256233215332,12.401272726058959,16.863590955734253,200,-3.8031880202286406,-3.5649761021137238,-6.1446323467418553,-1.6663132907822729,0.65283632218837706,6.0282653933390975
LM,NQFIX,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,20,20,20,20,1,40,40,1,20,20,1,179,200,0.89500000000000002,20,20,1,26,40,0.65000000000000002,22,200,0.11,20,0.0034521959869380225,0.0010671844356693327,0.00032324325002264231,0.0018246099643874913,0.0055060593411326436,0.040852166712284088,20,15.591846370697022,14.991430282592773,12.111364364624023,19.171942710876465,20.30158348083496,25.022603988647461,20,15.588394174710084,14.98977587641275,12.11092266196647,19.171671577492816,20.301348783408685,25.02211916280794,20,1.954636375157861,1.1835016757249832,0.34346183959860355,3.2447913810610771,4.4669645875692385,7.2280216217041016,20,3.3003232801798732,1.8889020681381226,0.45972483605146408,4.855236291885376,8.1895183563232443,11.603427886962891,20,9.8812154561281211,9.1601712703704834,8.8462566137313843,11.941279530525208,13.374066257476811,15.855223655700684,20,11.214469265937804,10.80300235748291,9.5333578586578369,13.839786291122437,15.085851001739503,16.038566589355469,20,7.9265790809702592,7.4647023901343346,5.3094332385808229,10.822512770071626,12.554330579971435,15.849148569861427,20,5.1437135467340696,4.2400709092733457,3.8179522500373424,6.5760749757289885,8.5222633385658266,9.4042160987854011,20,11.742891989350319,10.527609348297119,9.6072829246521003,15.148336505889892,16.474596462249757,18.463240528106688,20,-6.5991784426162479,-5.4097208917140964,-11.183024826645852,-3.2490290433168409,-1.4567153938114641,-0.53805346488952632
LM,NQFIX,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,20,80,60,60,60,1,107,120,0.89166666666666672,50,60,0.83333333333333337,526,600,0.87666666666666671,60,60,1,61,120,0.5083333333333333,130,600,0.21666666666666667,60,0.010116684776100253,0.00089271689648739994,0.00050353229744359851,0.0018021274590864778,0.0033859782386571184,0.45647144317626953,60,13.929535214106242,13.322975635528564,11.314804792404175,16.64681339263916,18.529222106933595,23.221748352050781,60,13.919418529330141,13.322051532537444,11.31425186064007,16.645924861702952,18.528120364708592,23.220194712863304,60,2.3877302544704433,1.4599514827132225,0.040196361325797625,3.3549264259636402,5.7657980361953385,14.142817497253418,60,3.5466770830137344,2.2660431861877441,0.074432738125324249,4.6533527374267578,8.3087285041809107,15.021305084228516,60,8.9647314708679922,8.7806599140167236,7.2595939040184021,10.70220148563385,13.396173572540283,17.986254215240479,60,10.408931519587835,10.580950736999512,8.4578893184661865,12.659552574157715,14.316498756408691,20.574066162109375,60,6.577001216397548,7.0063180029392242,4.6281551634892821,10.206158892950043,11.706853090994993,17.984736938211427,60,4.6195136676548278,4.6339362442493437,2.875155568867922,5.4800008779391645,8.5630639493465441,11.748186111450195,60,10.139301037242014,10.558444833755495,7.4794389843940738,11.944528913497926,14.169243087768555,16.982497692108154,60,-5.5197873695871866,-5.4477122649550438,-8.0684120476245873,-2.5179926037788389,-1.7386663642525659,3.627447557449341
LM,NQFIX,1,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,80,100,20,20,20,1,36,40,0.90000000000000002,17,20,0.84999999999999998,175,200,0.875,20,20,1,27,40,0.67500000000000004,50,200,0.25,20,0.051245050096986232,0.00093065062537789345,0.0004350159942987375,0.0024362537078559399,0.014404181670397607,0.92804098129272461,20,13.978696799278259,14.19722843170166,11.248783349990845,16.728540897369385,18.300859642028815,25.753952026367188,20,13.927451749181273,14.195264324836899,11.245839888579212,16.728315881997332,18.300361650538985,25.753830559478956,20,1.4427077240194195,0.87381551985163242,0.097736564814113081,2.4165650522336364,3.3572793602943425,6.0943605899810791,20,2.1380869479849935,1.510436475276947,0.13973741652444005,3.4782167673110962,5.1932840824127195,8.5175848007202148,20,8.9157740548253059,9.0533679723739624,5.7149913907051086,11.8451908826828,13.591611289978029,16.928133964538574,20,10.201735424995423,10.21328067779541,7.1030445098876953,13.362986087799072,15.371632099151613,17.591617584228516,20,7.4730663308058869,8.0836615338921547,4.559737978503108,9.7580545321106911,12.453483336442153,16.924078516662121,20,4.9389093924802721,4.4846590889384963,3.0844452289748006,6.6600517928600311,8.6783295679092411,9.8228769302368164,20,10.336871457332744,9.9990733385086052,8.3919444680213928,12.093600261211396,14.194845075607301,14.394099712371826,20,-5.3979620648524724,-6.0289787784218785,-7.6234378437860864,-4.2129621775820851,-2.8418626064807122,1.7326999425888061
LM,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,40,40,40,40,1,75,80,0.9375,37,40,0.92500000000000004,351,400,0.87749999999999995,40,40,1,48,80,0.59999999999999998,80,400,0.20000000000000001,40,0.0089650578112014049,0.00086889651720412076,0.00044863287621410564,0.0016148446011357009,0.0020759470295161021,0.28387677669525146,40,14.737283968925476,15.431236267089844,11.552948951721191,16.770540237426758,20.041401100158691,23.050739288330078,40,14.728318911114275,15.429710622396669,11.552123325265711,16.769052424904658,20.03975314468844,23.049294086056761,40,2.3830417756718818,0.68934300914406776,0.059107749199029058,3.3315302915871143,6.3003887818660589,14.343363285064697,40,3.4847459368058482,1.2597248554229736,0.1097596138715744,5.2920991182327271,10.184648323059083,15.22152042388916,40,9.4519874906167392,9.776432991027832,8.3941777348518372,12.141579270362854,13.626980638504028,16.747957229614258,40,10.574887028336525,11.073163509368896,9.4927480220794678,13.497078895568848,14.58576488494873,16.982889175415039,40,7.0689457149448574,7.5825230600312352,4.9703357219696045,10.738463703542948,12.293456119520126,16.743529243627563,40,4.7192690932549883,4.1894074738025662,2.9277104444103315,5.5668335515743816,7.6852938461303708,11.740006828308106,40,10.644302743950394,10.374739289283752,8.1675771892070763,12.632738041877747,15.02745741724968,18.372249698638917,40,-5.9250336506954042,-5.7764924056828022,-7.9419491295702755,-3.4485204815864563,-1.2715993592888106,3.5700819730758666
LM,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,40,160,120,120,120,1,224,240,0.93333333333333335,105,120,0.875,1066,1200,0.88833333333333331,120,120,1,160,240,0.66666666666666663,242,1200,0.20166666666666666,120,0.0047598180556633453,0.00087026623077690601,0.00037198299105511978,0.0023197112022899091,0.006277592387050398,0.24063007533550262,120,14.486467631657918,14.070652961730957,11.525562286376953,17.286544322967529,19.969627952575685,26.339426040649414,120,14.481707813602254,14.069746045570355,11.523229251324665,17.28236832695984,19.969469179061708,26.339307792026375,120,1.5649291432063364,0.78624534979462624,0.06344317075854633,2.4061061218380928,3.8150671660900115,8.8548874277621508,120,2.4828767098185685,1.120233416557312,0.12159867770969868,3.8561242818832397,6.3862445354461679,17.668462753295898,120,9.8785129110018417,9.9465199708938599,7.584993839263916,12.136234760284424,14.748324298858643,20.60463809967041,120,11.481747223933537,11.521519184112549,8.598308801651001,14.645629644393921,16.834831619262697,22.76007080078125,120,8.3135837677955049,8.3282466680975631,5.1531238108873367,10.823482261039317,14.053916784451582,20.604275695735851,120,4.6382539509662699,4.2152628958225247,3.1228576743043956,5.8113052129745482,7.894439051151279,11.721722078323364,120,10.171482816446417,10.350463795661927,8.27919648885727,11.905663788318634,13.926014881134034,16.871537208557129,120,-5.5332288654801483,-5.5254653930664066,-7.437457716464996,-3.0800372540950773,-2.1707805943489049,1.6382158994674683
LM,NQFIX,2,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,160,200,40,40,40,1,72,80,0.90000000000000002,34,40,0.84999999999999998,350,400,0.875,40,40,1,48,80,0.59999999999999998,91,400,0.22750000000000001,40,0.0016898429614229827,0.0009376770758535713,0.00043317166273482144,0.0015337617951445282,0.0019903842592611911,0.024008849635720253,40,14.682319164276123,14.065467357635498,11.349138736724854,16.694788932800293,20.762452697753908,24.297969818115234,40,14.680629321314701,14.064517773818807,11.346205376117723,16.693948555825045,20.762058869606697,24.297817599435803,40,2.2343304241127044,1.2116492227651179,0.022990172379650176,3.9058315874426626,5.7354687929153441,13.008809566497803,40,3.2072429380903484,2.1617079973220825,0.03888747189193964,5.8011994361877441,7.6456591606140147,14.923243522644043,40,9.6100285488646477,9.4952951669692993,7.0610008239746094,12.168821811676025,14.417454195022586,19.106179237365723,40,10.809827062487603,10.807689189910889,8.0487375259399414,13.01033878326416,15.23348951339722,20.440896987915039,40,7.3756981247519438,8.3100161447946448,4.6173899420537055,10.6631994068739,13.340238326322288,19.101853136118734,40,4.8954863951937302,4.8746410876512529,3.4557164853438733,6.3127731740474697,7.1006902933120726,12.857044124603272,40,10.093676104247569,10.223942708969116,8.426238694787024,11.725206184387208,13.178932123184206,16.502263069152832,40,-5.1981897090538407,-4.8889232933521267,-6.8759793422650546,-3.2822416007518767,-2.1805193006992325,1.8739419460296631
LM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,60,60,60,60,1,113,120,0.94166666666666665,56,60,0.93333333333333335,510,600,0.84999999999999998,59,60,0.98333333333333328,79,120,0.65833333333333333,121,600,0.20166666666666666,60,0.040345236173379817,0.001075225998647511,0.00046552308776881546,0.0038444306701421738,0.0086609510704875083,1.9568655490875244,60,13.984173917770386,14.129421234130859,10.783150672912598,16.62176513671875,18.944846534729006,23.237342834472656,60,13.943828681597006,14.129022084351163,10.778929077030625,16.621633808385013,18.944080056765234,23.236216702614911,60,1.8952827240575667,0.59082180680707097,0.050133845390519127,2.1787369810044765,5.9464278221130371,14.172709941864014,60,2.8288655245041201,1.0490683913230896,0.071698163636028767,3.3929093480110168,7.5056788444519071,15.259681701660156,60,9.6539767342930034,9.5085594654083252,7.9955934286117554,11.894138813018799,14.871819400787356,20.021117210388184,60,10.919053409496943,11.076284408569336,8.9558250904083252,13.344886779785156,16.432101249694824,21.11973762512207,60,7.7586940102354367,8.5382426015567034,5.1006589389871806,10.919327748939395,13.679136529815882,20.020751022624609,60,4.5121736634969905,4.050673711299897,2.8155645405582619,5.8344093188643456,7.6111654567718512,11.816350078582763,60,9.950650519703828,10.004101610183715,7.2496731579303741,11.657835412025452,14.416152629852297,17.52869281768799,60,-5.438476856206834,-5.1831988170742989,-7.8785915278829632,-2.4531072583049536,-0.83268206179141946,3.7654055595397948
LM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,60,240,180,179,180,0.99444444444444446,333,360,0.92500000000000004,159,180,0.8833333333333333,1597,1800,0.88722222222222225,179,180,0.99444444444444446,246,360,0.68333333333333335,420,1800,0.23333333333333334,180,0.049925575195528732,0.00087955643539316952,0.00034832848177757114,0.0024770787567831576,0.0056773271411657295,8.3659849166870117,180,14.305283072259691,13.755603313446045,11.218506336212158,16.865380764007568,20.138736915588378,26.441902160644531,180,14.255357497064162,13.750993077788735,11.213952832564246,16.864930792165978,20.138429796187847,26.441346323001198,180,1.6212614936507939,0.63241544172342401,0.038850886980071664,2.5941242128610611,4.2960611527611032,12.278263092041016,180,2.4667512469100377,1.001554936170578,0.064656483940780163,3.7786700129508972,7.1122590541839594,17.089290618896484,180,9.8951063381714945,9.9336729049682617,7.2471654415130615,12.069441318511963,14.604199790954588,20.702391624450684,180,11.229128352801006,11.068545818328857,8.4376006126403809,13.912044763565063,16.79139938354492,22.599979400634766,180,8.2738448445207009,8.4277682141400874,5.4255346646532416,11.294614196754992,14.083716797153464,20.70196538323944,180,4.4493271902699609,4.0574278924614191,3.0777019917964936,5.4964102245867252,7.2023463892936705,12.607317161560058,180,9.6598269179561687,9.7875117301940922,7.9981208562850963,11.296723914146423,13.367011737823486,16.024547195434572,180,-5.2104997276862077,-5.0897828750312328,-6.9624185625463726,-3.150291611254215,-1.8074658733606341,2.3771614476107059
LM,NQFIX,3,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,240,300,60,60,60,1,105,120,0.875,50,60,0.83333333333333337,498,600,0.82999999999999996,60,60,1,75,120,0.625,128,600,0.21333333333333335,60,0.013107428925043981,0.00097959893173538148,0.00047332764370366931,0.0021883387817069888,0.0052230119239538931,0.62052351236343384,60,13.935396623611449,13.206972122192383,11.648097991943359,16.759364604949951,19.452205848693847,24.978446960449219,60,13.922289194686407,13.206038746226113,11.647380222319043,16.758909528351069,19.449699869599137,24.978387595983804,60,1.8131889087106476,1.2851095921359956,0.16688977024750784,2.4948863699100912,3.7314381789416085,11.002618789672852,60,2.7617808456755788,2.1394933462142944,0.29146338254213333,3.7912549376487732,6.8647035598754886,15.46135139465332,60,9.1960520538191002,9.7727465629577637,6.0902381539344788,11.849315524101257,14.218431949615479,23.65099048614502,60,10.833562489350637,10.83531379699707,7.1706335544586182,13.646616697311401,16.477268028259278,27.211494445800781,60,7.3828631451084528,7.7621618249104358,4.3701104670763016,10.525972974486649,13.651890743250261,23.649499854569513,60,4.6999066876542441,3.7655636072158813,2.8754999752156434,6.5066375941038128,7.9758137607574469,12.919452476501466,60,9.3088559479949389,9.1414978861808773,6.7611598663032053,11.580886769294739,13.711022157669067,16.524185180664062,60,-4.608949260340693,-4.3901510760188103,-7.1718485932797194,-2.1792657524347305,-0.57515103198587891,7.0110170129686598
LM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,80,80,79,80,0.98750000000000004,152,160,0.94999999999999996,75,80,0.9375,681,800,0.85124999999999995,76,80,0.94999999999999996,99,160,0.61875000000000002,178,800,0.2225,80,0.28933616807626095,0.0019503200892359018,0.0006925745983608067,0.013732330175116658,0.17779020518064517,11.205023765563965,80,13.190493977069854,13.003793239593506,10.227816581726074,16.110947847366333,18.234747886657715,23.609701156616211,80,12.901157808993593,12.724093804426957,9.8165874377882574,16.11050798503129,18.231151878461244,23.608601102489047,80,1.8789293386393182,0.69876973738428205,0.032150665589142591,2.713754590600729,4.877453302592043,13.98739767074585,80,2.7905064159927861,1.3060099482536316,0.046808907762169838,4.4143973588943481,6.7770888328552266,15.124467849731445,80,10.068547960510477,9.9750173091888428,7.7975618839263916,12.047115445137024,16.125067281723027,21.544705390930176,80,11.323083319049328,11.391438007354736,8.7105305194854736,13.716877698898315,17.270156478881837,24.041965484619141,80,8.1896186218711584,8.1036608470603824,5.5724837351590395,11.190651533863274,15.916373506851965,21.540544850169681,80,4.258977985074889,3.9231013089418409,2.4933510630158708,5.1227224934758855,7.2587431335449253,11.765420532226562,80,9.4504497022833682,9.64507349729538,7.0366241633892059,11.033302044868469,13.839607229232788,17.340957164764404,80,-5.1914717172084783,-4.9958375461399553,-7.4090480167418722,-2.3955829560756685,-0.70775222096591794,4.2075536489486698
LM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,middle,80,320,240,240,240,1,449,480,0.93541666666666667,215,240,0.89583333333333337,2045,2400,0.8520833333333333,240,240,1,342,480,0.71250000000000002,589,2400,0.24541666666666667,240,0.0098061343840981866,0.00087109985179267824,0.00037076155422255397,0.0029519390664063394,0.0094250135123729699,0.59181433916091919,240,14.251670915881792,13.506766796112061,11.427574634552002,17.198067188262939,20.135699272155762,26.582544326782227,240,14.241864781497695,13.499988758354448,11.384759802938788,17.197234896619193,20.133034476859031,26.582003382151015,240,1.4625162596662675,0.4137948751449585,0.026130022830329835,2.1534120254218578,4.1862502953968939,12.438047409057617,240,2.2319961157179931,0.690123051404953,0.039523959159851074,3.541869580745697,6.4199311256408693,15.363436698913574,240,9.9191390072305996,10.201410531997681,7.0868284702301025,12.378337502479553,14.85062484741211,24.141339302062988,240,11.422282268603643,11.565306186676025,8.5444018840789795,14.209288120269775,16.721010780334474,27.711273193359375,240,8.4566227475643316,8.883140460588038,5.3946024638134986,11.579501818952849,14.103931386489421,24.140351407297203,240,4.3235299735753019,3.7863593854010107,2.7533700715750453,5.5917038397863505,7.320364131927489,13.283888387680054,240,9.2634885995633063,9.1280040264129632,7.4331379890441891,11.095981740951538,13.330695905685424,17.530553150177003,240,-4.9399586259880017,-4.9903685949742798,-7.0403297960758211,-2.7239382997155186,-0.97569219946861352,7.5326158112846313
LM,NQFIX,4,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,recent,320,400,80,80,80,1,156,160,0.97499999999999998,76,80,0.94999999999999996,663,800,0.82874999999999999,80,80,1,123,160,0.76875000000000004,181,800,0.22625000000000001,80,0.0015932415472434513,0.00076890192576684058,0.00041223001608159393,0.0015277783968485892,0.0036088283872231877,0.013344615697860718,80,14.493866962194442,13.805789947509766,11.504573106765747,17.698325157165527,20.101751708984377,24.227561950683594,80,14.4922737206472,13.805352353119815,11.503202147927368,17.697718963143416,20.09999825685809,24.227302823273931,80,1.1717679266339474,0.30395590467378497,0.055856706574559212,2.4725471436977386,3.261946514993908,7.0618199110031128,80,1.9662201860039203,0.55817526578903198,0.090313559398055077,3.6716449856758118,6.0210428714752204,10.251667976379395,80,9.9113992713391781,9.5819261074066162,7.4783480167388916,12.086879372596741,15.162518167495737,21.164605140686035,80,11.385567390918732,11.293668270111084,8.5308513641357422,13.673408985137939,17.227134704589847,23.930835723876953,80,8.7396313447052307,8.1284298268146813,5.5757883111946285,11.880143606307684,14.44444774538279,21.149902941135224,80,4.6727531198961518,4.3308574184775352,3.2566774435341359,6.4125446394085888,7.3055018460750585,10.400508975982666,80,9.5825265844259402,9.6657323360443108,7.4554766416549683,11.664127302169799,14.011606702804565,16.477543163299561,80,-4.9097734645297892,-4.6448677688837048,-7.1154833769425752,-2.1746354460716248,0.33677479267120564,2.4542379379272461
LM,NQFIX,5,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,early,0,100,100,97,100,0.96999999999999997,188,200,0.93999999999999995,92,100,0.92000000000000004,818,1000,0.81799999999999995,89,100,0.89000000000000001,125,200,0.625,232,1000,0.23200000000000001,100,0.63556379581881628,0.011581184808164835,0.00093714168178848922,0.1317090168595314,1.110940849781042,15.643028259277344,100,12.249185842284932,12.059428215026855,9.5273149013519287,14.79594612121582,18.439926910400391,23.21302604675293,100,11.613622046466116,11.564743617316708,8.6267107862513512,14.566638200340094,18.439668809121212,23.21154227713123,100,1.9114200315870402,0.89608412608504295,0.037920608650892973,2.6248149424791336,4.6433982133865372,14.395095348358154,100,2.7164897895691684,1.3034507036209106,0.066897192969918251,4.3777027130126953,6.5474749088287361,15.243279457092285,100,9.732167780548334,9.7200343608856201,7.2926987409591675,11.9378662109375,14.340861988067628,22.378068923950195,100,10.985648633539677,10.965322971343994,8.2136592864990234,13.621676921844482,16.485365295410158,24.733091354370117,100,7.8207477489612938,7.7124360483139753,5.0543827041983604,10.953826437704265,14.060316656681247,22.374118525302038,100,4.2626243786365956,3.7148184758611023,2.6446542628109455,5.1541255459189417,7.5202181649208084,11.573056650161742,100,8.6566606390904628,8.5735736131668094,6.369875046610832,10.194353806972503,13.254506950378419,16.93944435119629,100,-4.3940362604538681,-4.1735858634114269,-6.5169576769694686,-2.3366245150566103,0.27425708152353795,4.1094733715057377
