cell,arm,batch,stage,request_n,RS_num,RS_den,RS_rate,PS_num,PS_den,PS_rate,PS_strict_num,PS_strict_den,PS_strict_rate,NS_num,NS_den,NS_rate,rewrite_acc_num,rewrite_acc_den,rewrite_acc_rate,rephrase_acc_num,rephrase_acc_den,rephrase_acc_rate,neighborhood_true_acc_num,neighborhood_true_acc_den,neighborhood_true_acc_rate,rewrite_target_new_nll_n,rewrite_target_new_nll_mean,rewrite_target_new_nll_median,rewrite_target_new_nll_q25,rewrite_target_new_nll_q75,rewrite_target_new_nll_p90,rewrite_target_new_nll_max,rewrite_target_true_nll_n,rewrite_target_true_nll_mean,rewrite_target_true_nll_median,rewrite_target_true_nll_q25,rewrite_target_true_nll_q75,rewrite_target_true_nll_p90,rewrite_target_true_nll_max,rewrite_margin_true_minus_new_n,rewrite_margin_true_minus_new_mean,rewrite_margin_true_minus_new_median,rewrite_margin_true_minus_new_q25,rewrite_margin_true_minus_new_q75,rewrite_margin_true_minus_new_p90,rewrite_margin_true_minus_new_max,rephrase_target_new_nll_mean_n,rephrase_target_new_nll_mean_mean,rephrase_target_new_nll_mean_median,rephrase_target_new_nll_mean_q25,rephrase_target_new_nll_mean_q75,rephrase_target_new_nll_mean_p90,rephrase_target_new_nll_mean_max,rephrase_target_new_nll_max_n,rephrase_target_new_nll_max_mean,rephrase_target_new_nll_max_median,rephrase_target_new_nll_max_q25,rephrase_target_new_nll_max_q75,rephrase_target_new_nll_max_p90,rephrase_target_new_nll_max_max,rephrase_target_true_nll_mean_n,rephrase_target_true_nll_mean_mean,rephrase_target_true_nll_mean_median,rephrase_target_true_nll_mean_q25,rephrase_target_true_nll_mean_q75,rephrase_target_true_nll_mean_p90,rephrase_target_true_nll_mean_max,rephrase_target_true_nll_max_n,rephrase_target_true_nll_max_mean,rephrase_target_true_nll_max_median,rephrase_target_true_nll_max_q25,rephrase_target_true_nll_max_q75,rephrase_target_true_nll_max_p90,rephrase_target_true_nll_max_max,rephrase_margin_true_minus_new_mean_n,rephrase_margin_true_minus_new_mean_mean,rephrase_margin_true_minus_new_mean_median,rephrase_margin_true_minus_new_mean_q25,rephrase_margin_true_minus_new_mean_q75,rephrase_margin_true_minus_new_mean_p90,rephrase_margin_true_minus_new_mean_max,locality_target_true_nll_mean_n,locality_target_true_nll_mean_mean,locality_target_true_nll_mean_median,locality_target_true_nll_mean_q25,locality_target_true_nll_mean_q75,locality_target_true_nll_mean_p90,locality_target_true_nll_mean_max,locality_target_new_nll_mean_n,locality_target_new_nll_mean_mean,locality_target_new_nll_mean_median,locality_target_new_nll_mean_q25,locality_target_new_nll_mean_q75,locality_target_new_nll_mean_p90,locality_target_new_nll_mean_max,locality_target_true_minus_new_nll_mean_n,locality_target_true_minus_new_nll_mean_mean,locality_target_true_minus_new_nll_mean_median,locality_target_true_minus_new_nll_mean_q25,locality_target_true_minus_new_nll_mean_q75,locality_target_true_minus_new_nll_mean_p90,locality_target_true_minus_new_nll_mean_max,PP_num,PP_den,PP_rate
LM,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,950,1000,0.94999999999999996,1776,2000,0.88800000000000001,841,1000,0.84099999999999997,7276,10000,0.72760000000000002,834,1000,0.83399999999999996,1243,2000,0.62150000000000005,1927,10000,0.19270000000000001,1000,0.88640883719035624,0.035157652571797371,0.0071427522925660014,0.40910700708627701,2.825541424751282,19.000553131103516,1000,9.80525169686228,9.7228884696960449,6.4319432973861694,12.725341320037842,15.619031620025639,26.285207748413086,1000,8.9188428596719245,9.2159969478379935,5.3324103280901909,12.50214772275649,15.445101694314509,26.284378634009045,1000,1.8887515021752515,0.88922277605161071,0.1306768519571051,2.7237078488979023,5.2106938481330873,17.180972099304199,1000,2.6658852173050982,1.4062087535858154,0.21510762348771095,4.1303538084030151,7.2846215248107917,18.191135406494141,1000,8.1580845959670842,7.9397554397583008,5.5799602866172791,10.706833481788635,12.933820343017578,21.048637390136719,1000,9.3546441196799286,9.0900611877441406,6.573372483253479,12.058051586151123,14.45903263092041,24.553874969482422,1000,6.2693330937918326,6.351117727579549,3.2423703940585256,9.4705108508933336,12.36643343930773,21.04188571346458,1000,4.552657494464377,4.1124286904931076,2.858682985510677,5.838820838928223,7.883598961830141,13.666242504119873,1000,7.2922572075698344,7.1427989840507511,4.9375117629766461,9.4961519241333008,11.495761833190919,17.581595993041994,1000,-2.7395997131054584,-2.5922782868146896,-5.3190199911594389,-0.29015995934605598,1.9210218508495018,8.6942265781573944,,,
LM,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,986,1000,0.98599999999999999,1755,2000,0.87749999999999995,811,1000,0.81100000000000005,7643,10000,0.76429999999999998,934,1000,0.93400000000000005,1192,2000,0.59599999999999997,1990,10000,0.19900000000000001,1000,0.35366201092788108,0.0082123102620244026,0.0027759847580455244,0.041657938621938229,0.47726565301418311,12.862083435058594,1000,11.283635381922126,11.045300483703613,8.4410006999969482,14.289959907531738,17.057068061828613,25.679470062255859,1000,10.929973370994245,10.839158756425604,8.026947557926178,14.198012050357647,17.001421623947682,25.678624748950824,1000,2.088006989985959,1.0998995900154114,0.16804596874862909,3.2056913175620139,5.5149773914366982,16.781866073608398,1000,3.0655365672626065,1.8508508205413818,0.2736513540148735,4.937191367149353,8.0922401428222663,18.238739013671875,1000,8.2498579409368968,8.1054776906967163,5.7233985662460327,10.772491097450256,13.028511238098146,19.191944122314453,1000,9.6608842420876027,9.5375747680664062,6.6866389513015747,12.333263397216797,14.948851490020752,21.140621185302734,1000,6.1618509509509387,5.9985391199588776,3.1152766644954681,9.2612655884586275,12.369072796311229,19.191027072796714,1000,4.5424273730217539,4.1334631904959682,2.9247893899679185,5.8525193449109798,7.6921673512458799,13.565500354766845,1000,7.9925581691862897,7.8991322994232185,5.7042846500873567,10.179522788524627,12.213808183670043,17.492067432403566,1000,-3.4501307961645362,-3.327476445538923,-5.8676997907459736,-0.98888769224286077,1.2714242432266489,8.1985773183405399,,,
LM,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,756,1000,0.75600000000000001,1462,2000,0.73099999999999998,644,1000,0.64400000000000002,6232,10000,0.62319999999999998,420,1000,0.41999999999999998,744,2000,0.372,1143,10000,0.1143,1000,3.4061629886433802,2.5475802421569824,0.30855105817317963,5.3886972665786743,8.1829463005065914,17.605844497680664,1000,7.2122101122443567,6.6787891387939453,4.662122368812561,9.3860452175140381,12.071078395843506,26.200075149536133,1000,3.8060471236009761,3.0928230285644531,0.083329916000366211,7.1531598493456841,10.785020686592908,26.199407442880329,1000,3.7728574758973772,3.2954561114311218,1.1214800402522087,5.8187379240989685,7.9720798969268802,14.556252956390381,1000,4.7228725449921036,4.3122167587280273,1.5052181482315063,7.0986524820327759,9.711858940124511,16.457311630249023,1000,6.9144238598654049,6.6563146114349365,4.6866765022277832,8.7941857576370239,10.966039657592775,23.003893852233887,1000,7.9999266301989556,7.8285748958587646,5.5920147895812988,9.9443573951721191,12.519949436187744,25.028915405273438,1000,3.1415663839680272,2.6946395039558411,-0.11911167204380035,6.1577660776674747,9.2911059288249813,22.995570782804862,1000,5.4796781002618369,5.141907274723053,3.8710939943790437,6.9466255366802212,8.2978057336807254,13.563440895080566,1000,6.576707531393156,6.4459587574005131,4.8644664764404295,8.1341250777244571,9.9670994377136246,14.488524341583252,1000,-1.0970294311313191,-1.1405184268951416,-3.1468954473733906,0.9621801018714905,2.6175527930259705,7.8010183534584936,,,
LM,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,898,1000,0.89800000000000002,1658,2000,0.82899999999999996,770,1000,0.77000000000000002,7310,10000,0.73099999999999998,821,1000,0.82099999999999995,1097,2000,0.54849999999999999,1770,10000,0.17699999999999999,1000,1.2381454957011373,0.011183436028659344,0.0026347169768996537,0.25384517014026642,5.0521998882293717,20.070400238037109,1000,10.890853289264721,10.939731597900391,7.6503381729125977,14.206328868865967,16.92678337097168,23.888690948486328,1000,9.6527077935635823,10.602960011688992,6.3191691990941763,14.07375108206179,16.859807364275913,23.887738919584081,1000,2.5257409797314669,1.3541485290043056,0.15555469633545727,3.5345102027058601,7.2278804183006313,17.280914306640625,1000,3.4342436204684783,2.092046856880188,0.2481074146926403,5.3630430698394775,9.4201905250549327,19.296810150146484,1000,8.1799004012893413,8.0152105093002319,5.6422303318977356,10.508092880249023,13.315394735336305,21.550199508666992,1000,9.5642219223082066,9.3766617774963379,6.8505849838256836,12.152273178100586,14.969515895843506,23.657732009887695,1000,5.6541594215578757,5.9795945503283292,2.3037344291806221,9.3382898264098912,12.578388838889078,21.488354254397564,1000,4.8512602302818379,4.4263670146465302,3.065340131521225,6.3127451717853544,8.1371904683113101,13.44744644165039,1000,7.7825024840046249,7.7252407252788542,5.4209432721138002,9.879934930801392,12.092507781982421,17.281324958801271,1000,-2.9312422537227865,-2.9102095264941452,-5.4556188598275188,-0.53907941388897596,1.9414586248993875,9.3763590380549431,,,
LM,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,913,1000,0.91300000000000003,1659,2000,0.82950000000000002,765,1000,0.76500000000000001,7243,10000,0.72430000000000005,834,1000,0.83399999999999996,1121,2000,0.5605,1806,10000,0.18060000000000001,1000,1.1692936586424156,0.008868176955729723,0.0021715113543905318,0.14310888573527336,5.2212622642517088,18.488006591796875,1000,11.019239251453429,11.127023696899414,7.6762802600860596,14.461920261383057,17.173481369018557,26.398965835571289,1000,9.8499455928110144,10.763506495626643,6.7429457036778331,14.287248139658914,17.11674162209092,26.39862006920157,1000,2.5739753994107089,1.2876726388931274,0.16620002302806824,3.8142529996111989,7.5961950063705448,18.940824508666992,1000,3.5241637400998442,2.0669620037078857,0.2790185958147049,5.5666400194168091,9.4532626152038599,23.026870727539062,1000,8.180621499619912,7.8982692956924438,5.6776426434516907,10.51668643951416,13.090234470367431,24.658411979675293,1000,9.5800352056026465,9.4224915504455566,6.8971930742263794,12.119903802871704,15.056373405456544,25.094924926757812,1000,5.6066461002092041,5.8787882840260863,2.1805554069578648,9.2372264078585431,12.309521853194747,24.656579922186211,1000,4.7813149112677253,4.3471546351909645,3.1728488489985462,6.2004203721880913,7.9562045931816119,14.25078730583191,1000,7.6693243401226354,7.4918612957000725,5.2540886402130127,9.8848036527633667,11.975885591506957,17.337482738494874,1000,-2.8880094288549092,-2.6927894737571476,-5.5061435485724362,-0.44033075571060176,1.979591984152794,8.6256786353886135,,,
LA,O,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,998,1000,0.998,1901,2000,0.95050000000000001,921,1000,0.92100000000000004,7787,10000,0.77869999999999995,994,1000,0.99399999999999999,1423,2000,0.71150000000000002,2073,10000,0.20730000000000001,1000,0.032425106455545576,0.00083102018106728792,0.00038357171433744952,0.0018588004459161311,0.0044693583156913521,9.6315832138061523,1000,14.820793116092682,14.679172515869141,11.915055274963379,17.568558692932129,20.576454162597656,30.246854782104492,1000,14.788368009637136,14.678816680752789,11.913384065133869,17.568201462789148,20.576310362329242,30.246502938185586,1000,1.4039726991942407,0.43248170099104755,0.036339268554002047,2.2453029719181359,3.988753602653742,13.493688583374023,1000,2.2116295134361716,0.71617355942726135,0.057235191576182842,3.6267352700233459,6.3803332328796394,18.289770126342773,1000,10.180734448732343,10.103033781051636,7.5912098288536072,12.69684898853302,15.0096257686615,22.968879699707031,1000,11.651077868819236,11.601217269897461,8.9799723625183105,14.219378709793091,16.835045242309572,24.808208465576172,1000,8.7767617495381014,8.8576838244916871,5.9718553479760885,11.891993632307276,14.440549819986337,22.968584724694665,1000,4.8960346252370819,4.7387525433674451,3.1123148024547844,6.4387435726821423,8.0392519342899327,13.910705280303954,1000,8.804612603443827,8.8865877463715144,6.5491366922855381,11.010601437091827,12.906344137191773,18.274604511260986,1000,-3.9085779782067473,-3.8321614265441895,-6.4287339672446251,-1.4124671366065742,1.0496673893928539,8.192730400850996,,,
LA,QCL,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,997,1000,0.997,1841,2000,0.92049999999999998,874,1000,0.874,7789,10000,0.77890000000000004,993,1000,0.99299999999999999,1307,2000,0.65349999999999997,1986,10000,0.1986,1000,0.051532657309991008,0.0013568132999353111,0.00058544421335682273,0.0027697436744347215,0.0065925011876970538,13.945313453674316,1000,13.962304204344749,13.787760734558105,10.926694393157959,16.66639518737793,19.429588127136231,26.37541389465332,1000,13.910771547034757,13.76252945928718,10.907468458666699,16.666243994342949,19.429451439399418,26.375357271845132,1000,1.7962445528775715,0.84766008984297514,0.07382877345662564,2.7762785106897354,5.1907292425632479,12.507399082183838,1000,2.7769907793767632,1.5115558505058289,0.11289435625076294,4.5063736438751221,7.3920973300933834,16.586223602294922,1000,9.2043365653567015,9.0077284574508667,6.4579865708947182,11.620603442192078,14.073014926910401,22.829487800598145,1000,10.723554307639599,10.700663089752197,7.8688638210296631,13.478158712387085,16.061622047424315,25.392444610595703,1000,7.4080920124791296,7.513794985396089,4.3283375203609467,10.511895922478288,13.490070413181092,22.811922945547849,1000,4.890682888292182,4.7059938982129097,3.2115961037576199,6.2211713731288913,7.9373785924911502,14.635955715179444,1000,8.8119822629962368,8.8823355674743638,6.4968134164810181,10.95904529094696,12.985043644905094,18.146316528320312,1000,-3.9212993747040525,-3.7498240874148907,-6.415543606539722,-1.4719899907242506,1.1720818718895325,6.7958389997482298,,,
LA,NQFIX,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,991,1000,0.99099999999999999,1916,2000,0.95799999999999996,929,1000,0.92900000000000005,6997,10000,0.69969999999999999,966,1000,0.96599999999999997,1460,2000,0.72999999999999998,1736,10000,0.1736,1000,0.23534353581068809,0.0054695361759513617,0.0013995585322845727,0.018155696801841259,0.10729476287961007,19.903280258178711,1000,12.401495664954185,12.204719543457031,9.1391375064849854,15.330582618713379,18.664728164672852,27.248321533203125,1000,12.166152129143498,12.144373226445168,8.9542691669194028,15.292150680696068,18.533630305522824,27.246491200872697,1000,1.2846144608350825,0.36746362596750259,0.048963251058012247,1.8228703588247299,3.8332786917686468,11.562703609466553,1000,1.9855533699386869,0.59316036105155945,0.075421404093503952,2.9590960741043091,5.8157906055450441,15.582784652709961,1000,9.7729849884640423,9.6869980096817017,6.9094046354293823,12.308842897415161,15.022297477722169,23.066280364990234,1000,11.09441897559166,11.009827136993408,8.1054928302764893,13.755472421646118,16.77255382537842,24.937841415405273,1000,8.4883705276289607,8.33059136942029,5.0665594981983304,11.738930356106721,14.690632797623403,22.856588889917475,1000,5.1551871042860586,4.7650642693042755,3.328610162436962,6.7621733829379078,8.6310361528396609,15.599159431457519,1000,7.5172076407336865,7.3997220396995544,5.2450127124786379,9.689677810668945,11.485846939086915,16.869385147094725,1000,-2.3620205364476279,-2.3670693166553973,-4.9835692286491398,-0.063556718826293948,2.5759292769618338,11.018946668560966,,,
LA,ORBFH,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,996,1000,0.996,1836,2000,0.91800000000000004,870,1000,0.87,7765,10000,0.77649999999999997,992,1000,0.99199999999999999,1294,2000,0.64700000000000002,1931,10000,0.19309999999999999,1000,0.055600490251390508,0.0011589365312829614,0.000541599903954193,0.0024568333756178617,0.0056871392764151095,14.678792953491211,1000,14.143396722674369,13.862590312957764,11.033764362335205,16.730477809906006,19.641766166687013,28.024740219116211,1000,14.08779623242298,13.854339914250886,11.027735059382394,16.727201882808004,19.641534797011264,28.023902647895738,1000,1.8306592410848261,0.85058030477375723,0.076122178063087631,2.867569275200367,5.0103029847145084,12.856235027313232,1000,2.8237816242536646,1.4710006713867188,0.121846754103899,4.6481101512908936,8.0308693885803226,16.340595245361328,1000,9.1941393260285267,9.1748344898223877,6.4528470039367676,11.60634171962738,14.037976789474488,21.902227401733398,1000,10.718902123749256,10.608313083648682,7.8784935474395752,13.500410079956055,15.894985675811768,24.814708709716797,1000,7.3634800849437001,7.3570188456214964,4.5070888921618462,10.415696433279663,13.481201389618217,21.266764386731666,1000,4.9631473931164347,4.7007136419415474,3.3067708455026148,6.3549742698669434,8.0250412493944161,14.524100971221923,1000,8.8133479942724691,8.8878151029348373,6.4969148159027101,10.963149285316467,12.848841648101809,17.998554229736328,1000,-3.8502006011560344,-3.6973242640495299,-6.3938044648617502,-1.3965508036315442,0.91178621172904972,7.278481517289765,,,
LA,JAC,10,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,1000,918,1000,0.91800000000000004,1698,2000,0.84899999999999998,803,1000,0.80300000000000005,7671,10000,0.7671,899,1000,0.89900000000000002,1187,2000,0.59350000000000003,1803,10000,0.18029999999999999,1000,0.95117819826568306,0.0013963363599032164,0.00062675497611053288,0.0036355846677906811,1.5999441146850619,17.584970474243164,1000,13.215222984930035,13.377261161804199,10.326688051223755,16.421793937683105,19.46277732849121,26.612411499023438,1000,12.264044786664352,13.372090382734314,10.28841013123747,16.420577338692965,19.461978918479872,26.612138904543826,1000,2.4645187496107428,1.1409996813745238,0.10331817372934893,3.6122703850269318,7.2425354719161996,15.6683669090271,1000,3.4758713807757595,1.9196268320083618,0.17638117447495461,5.6969411373138428,9.6912996292114268,18.106752395629883,1000,8.8057437264309257,8.8160929679870605,6.0966630578041077,11.406469404697418,13.776621723175049,23.480340957641602,1000,10.279470954135061,10.429518222808838,7.3430620431900024,13.173259735107422,15.834777164459229,24.724969863891602,1000,6.3412249768201834,6.87237848341465,3.3264232873916626,10.291551958071068,13.058559986925685,23.469197488186182,1000,5.0586712922424972,4.8108972816728048,3.4735321265761741,6.4821907669305805,8.0614033675193806,14.912885856628417,1000,8.6582965310435203,8.6820516586303711,6.4233598321676251,10.789709901809692,12.68502950668335,17.39737253189087,1000,-3.5996252388010239,-3.5903963923454283,-6.0371714808279648,-1.1192831143736839,1.2903067542612554,9.0438377342652529,,,
