W_sha256,active,alias,arm,batch,case_id,controller_change_count,frozen_row_weight,source_N0_scale,source_active_rule
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,20328,0,0.020173456060885754,4.9570088386535645,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,5624,0,0.026977205784692607,3.7068331241607666,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,2389,0,0.02190656675127121,4.564841270446777,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,16762,0,0.02738174362844479,3.6520683765411377,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,9485,0,0.019460627980591633,5.138580322265625,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,13529,0,0.028001742471405276,3.5712063312530518,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,8319,0,0.023306119641189563,4.2907185554504395,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,10914,0,0.02213486193892403,4.517760276794434,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,13874,0,0.019220418762131607,5.202800273895264,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,9482,0,0.024940833736496415,4.009489059448242,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,2809,0,0.02086775924072733,4.792081356048584,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,7367,0,0.02133170802314155,4.687857151031494,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,13152,0,0.023035392078003147,4.341145992279053,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,5827,0,0.02430930696140502,4.113650798797607,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,6670,0,0.02213791820690159,4.517136573791504,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,5795,0,0.02023311450929474,4.942392826080322,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,17519,0,0.024829862061584013,4.027408599853516,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,7348,0,0.020469015894302812,4.885432720184326,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,3913,0,0.023002245654952715,4.3474016189575195,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,20112,0,0.020249808717388778,4.938318252563477,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,12141,0,0.023628420056043858,4.232191562652588,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,2888,0,0.01925515407597568,5.193414688110352,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,6808,0,0.021839782388642887,4.578800201416016,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,2168,0,0.02109460066650888,4.740549564361572,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,13717,0,0.02036069705235951,4.911423206329346,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,18642,0,0.022295841717588825,4.485141277313232,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,14566,0,0.022910682453972476,4.364776134490967,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,15102,0,0.022035629355845524,4.538105010986328,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,19911,0,0.02491201836394664,4.014126777648926,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,21764,0,0.023268221430398167,4.2977070808410645,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,11172,0,0.01964243984318283,5.091017246246338,scale > 0; no floor
0e16389b192ed67933c7bbac6e00cee570b9900836a3850b0b5c647d9b3b67c5,True,llama3-8b-inst,O_NATIVE,1,8631,0,0.021670114655220604,4.614650249481201,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,21708,0,0.018069472387246308,5.534195899963379,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,21793,0,0.020287445593295123,4.92915678024292,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,21,0,0.021712241814394805,4.605696678161621,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,6043,0,0.020303126851848357,4.925349712371826,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,14093,0,0.02238363886333511,4.467548847198486,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,1088,0,0.020165289542281105,4.9590163230896,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,1594,0,0.01958309976786791,5.106443881988525,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,20960,0,0.020912225475885674,4.781891822814941,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,14130,0,0.02407260883743925,4.154098987579346,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,2519,0,0.020788096232889103,4.810445308685303,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,4774,0,0.01669011230668489,5.991571426391602,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,4618,0,0.017874661592914953,5.59451150894165,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,8546,0,0.018863499417540595,5.301243305206299,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,17186,0,0.02236562057112557,4.4711480140686035,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,18772,0,0.01662050590357683,6.016664028167725,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,21262,0,0.01711253684395885,5.8436689376831055,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,15630,0,0.01815365832461063,5.50853157043457,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,21746,0,0.019419296770537404,5.149517059326172,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,5596,0,0.021842491534174356,4.578232288360596,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,2737,0,0.02107124599303584,4.7458038330078125,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,7448,0,0.02100294039883666,4.761238098144531,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,18404,0,0.021166614805322136,4.72442102432251,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,17194,0,0.024482710353638033,4.08451509475708,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,9264,0,0.021802992376367434,4.586526393890381,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,380,0,0.01989869763591761,5.025454521179199,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,15485,0,0.02064906421324595,4.84283447265625,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,964,0,0.01953435230617659,5.119186878204346,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,1329,0,0.019868511629484515,5.033089637756348,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,19306,0,0.022766049281396198,4.392505645751953,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,12847,0,0.017397874742721753,5.747828483581543,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,11654,0,0.020791305125433764,4.8097028732299805,scale > 0; no floor
50f5273d30913e8ca5eb613b9335fb72bb417ffd820673799e209a043bb92c8b,True,llama3-8b-inst,O_NATIVE,2,15448,0,0.02404235366410096,4.159326553344727,scale > 0; no floor
