alias,case_index,depth,eff_margin,eff_nll_new,gen_margin_mean,gen_nll_new_max,gen_nll_new_mean,request_index,request_sha256,target_nll_ge_0_05,terminal_full_six_target_new_nll
llama3-8b-inst,7,IL1,13.1219482421875,0.0030517578125,10.3603515625,0.18359375,0.1083984375,9,917e1683ed6303e6329abda3892afc6a827a129a43cdc31f1361ee9a99cabca9,False,0.010287640616297722
llama3-8b-inst,8,IL1,15.98980712890625,0.01019287109375,12.85760498046875,0.07177734375,0.04864501953125,0,d97bda6d6a887cafe4132a43d6d106a50a3a151b295c299fbaa9079c4004d670,False,0.005979159381240606
llama3-8b-inst,8,IL1,5.0126953125,0.0498046875,1.8359375,2.953125,2.421875,1,7a3cc6340e797e103f5ab68ea59b5e176a2d12639a688d3976372b570f83f3d3,False,0.04917476698756218
llama3-8b-inst,8,IL1,6.423828125,0.263671875,7.40234375,6.15625,3.41015625,2,a0e3b3665e3acf91cc0f8e3266db11b483ea3b8269b38dbde27b268007d89343,True,0.19219407439231873
llama3-8b-inst,8,IL1,8.2158203125,0.0341796875,4.8408203125,9.0,4.7373046875,3,0f87867b9b690190efe9e3d65b533309c8a7791ed39a0a0b7c231d0b7d6a89a0,True,0.06950495392084122
llama3-8b-inst,8,IL1,14.681365966796875,0.006134033203125,8.951171875,1.171875,0.736328125,4,44ab2dfa36200c934db39cfa054a5522dc88440bf69af322dc936c4ba1de5509,False,0.03213532269001007
llama3-8b-inst,8,IL1,6.4912109375,0.0400390625,3.418701171875,4.40625,2.260986328125,5,cb7c55a4e2dd79332d59c67a80558cdd018be66887291ba61bda4f4cd96f0c0d,True,0.05802205950021744
llama3-8b-inst,8,IL1,9.892578125,0.107421875,8.75927734375,0.84765625,0.52197265625,6,bc8ea88677fa3c48a9f530c375644aa2795c663a9f9bd749229249c49602f1d7,True,0.12296617031097412
llama3-8b-inst,8,IL1,5.88330078125,0.05419921875,7.453125,3.890625,3.671875,7,b413834a331862a731306abda170f203ac59c4af3e39d4bd2b6671b13fa2651c,True,0.08546295017004013
llama3-8b-inst,8,IL1,8.5048828125,0.0576171875,2.74609375,12.5625,7.17578125,8,62319418a997482ab3699f64675fd274c3b8fd81156833171d0938833ebbde03,True,0.055442482233047485
llama3-8b-inst,8,IL1,9.1663818359375,0.0211181640625,8.0859375,3.296875,2.7578125,9,f861df3f9c6e6a756af53dd86b9a6637d28dfec0707b093be1f1b66e0835538e,True,0.06909535825252533
llama3-8b-inst,9,IL1,7.8795166015625,0.0267333984375,5.41455078125,0.08642578125,0.08544921875,0,c5da7945932414925468ad5192bc538d69616b204b0c19a08458be414ffd783d,True,0.07227859646081924
llama3-8b-inst,9,IL1,6.631591796875,0.055908203125,7.26513671875,0.08203125,0.07861328125,1,589228d3143b3e0e5da484e7298376b1b8067cb8a493d947f96663047fd97310,True,0.05232074111700058
llama3-8b-inst,9,IL1,13.641357421875,0.046142578125,11.683837890625,0.03759765625,0.034912109375,2,2a475a8db1c123494579a717b4a26faaf206a116fa5e2625a04fd4d22e6f1fe6,True,0.0615825355052948
llama3-8b-inst,9,IL1,10.498046875,0.064453125,8.574951171875,5.21875,2.612548828125,3,c5bb0823d9465b1daec7a2e191874ebc0e80430ac73333d7510aee66649f2711,True,0.11414054036140442
llama3-8b-inst,9,IL1,10.226806640625,0.023193359375,7.798828125,0.392578125,0.373046875,4,3cdee578c9ea2f065dc37a81eef836ce67d8d7925897fa1b78b87f8ebf769bde,True,0.052040860056877136
llama3-8b-inst,9,IL1,6.385986328125,0.020263671875,4.71923828125,0.031494140625,0.03076171875,5,c2a511b461d586287863e69ded39d72e773ee7ff59c54b951a1fc191530a9230,False,0.0385344922542572
llama3-8b-inst,9,IL1,13.810501098632812,0.0019989013671875,5.2177734375,0.84375,0.6259765625,6,3e85fe2dc398bc4391de8657ba293c4c2da08fa360ff4e648e41a041f0e4caa8,True,0.050354860723018646
llama3-8b-inst,9,IL1,12.6676025390625,0.0198974609375,5.408203125,1.28125,1.123046875,7,0d37408f349a9e1575f9996b4666d8be3c1a4b030ef6385556f20138f0e45d77,False,0.04363911598920822
llama3-8b-inst,9,IL1,7.049072265625,0.044677734375,3.399658203125,1.640625,0.858154296875,8,cad93aa25aedcacddc439835622bc76cd6fca8de2ba3a8c308395f1f1077074d,False,0.018629491329193115
llama3-8b-inst,9,IL1,10.2900390625,0.0224609375,6.498046875,5.875,3.220703125,9,93d42cde8e8fd31026407a218569f7f6e8f3966169613fa62ecac7505fffc82b,True,0.05196528881788254
