W0_restored,alias,case_index,case_net_target_displacement,clamp_hit_count,configured_inner_count,current_selection_count,depth,eff_margin_mean,eff_nll_new_mean,executed_inner_count,gen_margin_mean,gen_nll_new_mean,inner_target_path_length,kl_backward_count,kl_forward_count,locality_nll_new_mean,outer_target_path_length,path_to_net_ratio,primary_endpoint_forward_count,reference_energy_max,reference_energy_min,request_nll_ge_0_05_count,request_nll_max,request_nll_mean,request_nll_median,request_nll_p90,rescue_endpoint_forward_count,selection_slot_count,semantic_backward_count,semantic_forward_count,target_wall_seconds,terminal_evaluator_wall_seconds,terminal_full_six_target_new_nll,terminal_identity_sha256,terminal_sha256,total_wall_seconds,z_eff_denominator,z_eff_numerator,z_gen_denominator,z_gen_numerator
True,llama3-8b-inst,1,9.508914990034748,21,3,0,IL3-FULL,13.689203643798828,0.004546356201171875,24,8.858673095703125,1.585858154296875,18.74217956057742,120,125,12.7309375,14.566671442414986,1.9710113698796385,120,1681.5193498525769,0.08599402523070798,0,0.008739819750189781,0.006820955034345389,0.007007867330685258,0.008256179746240377,10,240,120,125,56.00462214183062,1.1914077000692487,0.006820955034345389,202ab0c294fed2e3c5327dc039b98eaa425ee59793584fa634efc25977cdeb2f,f92fee9dba0882cbaf16c9d9f46a79cf8dc603473a128d72ad2b1e692f5510b0,70.05850301636383,10,10,20,20
True,llama3-8b-inst,2,8.041449125223743,0,3,3,IL3-FULL,13.694742584228516,0.005257415771484375,24,7.09801025390625,1.56214599609375,14.65441049786285,120,125,11.329140625,11.058542863917133,1.8223594118000603,120,810.5402164036948,0.0467380420709467,0,0.008210040628910065,0.0050920126494020225,0.004554360872134566,0.0074991089757531874,30,240,120,125,59.87983834184706,1.2028473443351686,0.0050920126494020225,d5a5c5fd6b91450ff62dc084e0185804244a4bde8f4eb17bb157af80040f6658,f6dae1171f851379d3305c38bbb1a494d3008966635a980a3673bee612c22feb,69.99040217185393,10,10,20,20
True,llama3-8b-inst,3,7.659403524710233,0,3,2,IL3-FULL,12.549454498291016,0.006795501708984375,24,7.0701593399047855,2.396246910095215,14.106656320928833,120,125,9.64318359375,10.902237546458009,1.841743456317313,120,466.35033388827725,0.08292275375586801,0,0.011184620670974255,0.007359400298446417,0.007278917357325554,0.01112170359119773,15,240,120,125,51.52418281883001,1.147562521044165,0.007359400298446417,730b70b403f88915aee56f5fa0ddc78751b0153523d9cf927c4f35bc62c4ff30,fda800a49e084d1760a3b515444216761cd30e32795c5aa354d886fdecb6176c,61.46661524474621,10,10,20,20
True,llama3-8b-inst,4,8.175690572073831,8,3,12,IL3-FULL,11.02154083251953,0.00345916748046875,24,5.12122802734375,2.26217041015625,21.326322419970754,120,125,11.244375,14.254571034035573,2.6085041051842497,120,3924.093902254781,0.038996784350315866,0,0.004932295996695757,0.003206083562690765,0.003305867314338684,0.004129046900197863,75,240,120,125,55.71787601150572,1.2350619472563267,0.003206083562690765,82ff5d47b35793303dff0712b9daf703fdbdeb402bde72bfa321e4f040ca9982,a65826ae269cb3a36f4385322c0608c947444116231be2e03db9dc7e7218443c,65.48481979593635,10,10,20,18
True,llama3-8b-inst,5,7.955398467680801,4,3,2,IL3-FULL,12.703022766113282,0.00322723388671875,24,8.096794128417969,1.2899246215820312,17.776273449477014,120,125,10.306796875,12.516210883597912,2.2344919015300113,120,1548.0476964703576,0.05332825071216399,0,0.007093489170074463,0.0040791772305965425,0.003741515683941543,0.006104895239695906,25,240,120,125,55.59865736309439,1.2197756180539727,0.0040791772305965425,d32f203216d65ff035b47307f9353744734acc9326e1a849ba173b30d3d75962,6e4225d1afac58b8e6f5230da9ac950a74b30e3b39f6b2c0abbe75237c622619,65.41460920404643,10,10,20,20
True,llama3-8b-inst,6,10.375333475858115,26,3,32,IL3-FULL,15.184805297851563,0.0026947021484375,24,9.702758979797363,1.1601316452026367,27.693933462302613,120,125,10.28625,18.333264826976723,2.669208997160655,120,2374.677639266157,0.08603576434255776,0,0.005402355454862118,0.003974408889189362,0.004030195996165276,0.005347775854170323,100,240,120,125,58.549140544608235,1.0886581102386117,0.003974408889189362,cdae161d359d6ae986ea07fa9abd434b182c219d9b5359e50f8956028d66909f,147beb741fcea9f855a9d2ffcff7a2f96af60e99191ce35d2e48d16e386d2dd9,69.21707914909348,10,10,20,18
True,llama3-8b-inst,7,9.434407388752792,6,3,20,IL3-FULL,13.30327730178833,0.00297393798828125,24,10.141421127319337,0.9669380187988281,25.8713844978085,120,125,11.053984375,17.03303920243191,2.7422373692120834,120,1565.2718353179134,0.06330360365624413,0,0.007354054134339094,0.004228324792347848,0.003582838922739029,0.006166875315830111,85,240,120,125,63.42445837846026,1.2294270410202444,0.004228324792347848,075f837e9b34948c7c8b207adfb2d325550583c1260fbacde14a35172c6baeea,61320efd37683acc35cddd65cdda83985799affa60cee1d597b07bc1fbd4ebe4,72.90377205889672,10,10,20,20
True,llama3-8b-inst,8,6.930421623403103,0,3,14,IL3-FULL,10.364185333251953,0.017064666748046874,24,7.362127685546875,2.704278564453125,12.226768133830458,120,125,10.51390625,9.54445574770648,1.7642170705087123,120,524.5341890537641,0.1466113282751423,0,0.02943245880305767,0.01610018047504127,0.015463562216609716,0.025526176765561102,75,240,120,125,56.956698511727154,1.2463915818370879,0.01610018047504127,4647f85f23d85c5ad58f13618a4299518f3d5c929cf54964da3779d0f32601c7,8e9b19f3f7f6e47745d47c031a73b14e24168fe6282cec75fbf53d63d0f3490f,67.15172582305968,10,10,20,20
True,llama3-8b-inst,9,7.710983551958446,0,3,2,IL3-FULL,12.203618240356445,0.005756759643554687,24,7.571382141113281,0.7676803588867187,13.674385716062417,120,125,10.45984375,10.847783159589731,1.7733646588559224,120,785.7187147242425,0.11081557919322382,0,0.015256265178322792,0.007755653886124492,0.007089253282174468,0.01063327845185995,10,240,120,125,46.683824551291764,1.2196123553439975,0.007755653886124492,81ef82de9227b9951f240eac97ada74d894b5f5351ceab4be21c92ce11270821,d9bb22eed22cb9dc26d1008da634a994dd5da721d9f06f372683da8fc97ca003,56.929988680873066,10,10,20,20
True,llama3-8b-inst,10,9.114843102196813,5,3,8,IL3-FULL,14.803927612304687,0.0023223876953125,24,10.683071899414063,0.8247406005859375,25.281217284989314,120,125,11.18796875,15.906501006059205,2.773631646922827,120,3413.5470767095535,0.0873584519744759,0,0.0054878853261470795,0.003012324299197644,0.002920885686762631,0.004256984824314713,40,240,120,125,52.73716899706051,1.359592983033508,0.003012324299197644,54be0a14f239a4b39f884bc2cf464b061f9bb3d5487f66c5dc0e2d84bcdf982b,101099e722a150e604706569c71f61c73fbd21a21849cb7a26d4acdcfbe63f28,62.41093743732199,10,10,20,19
True,qwen2.5-7b-inst,1,78.08117561833821,0,1,0,IL1,12.750496292114258,0.06512870788574218,8,6.5804180145263675,3.5711444854736327,165.1225456072103,40,45,12.548125,165.1225456072103,2.1147548599208013,40,67763.93098652738,447.08680323826917,2,0.07358484715223312,0.037679091840982434,0.03338335454463959,0.053495467081665984,0,80,40,45,30.293962342198938,1.1050061080604792,0.037679091840982434,8ec386dbec2552b22127d686b405cf120eb369fc89bc58bc9cc44860bdd17923,866dada96bb51ec18e6c2bd01c382cb72326f63f01f397efe6cd162891ceac07,43.415743459016085,10,10,20,18
True,qwen2.5-7b-inst,2,117.69552909896619,0,1,0,IL1,15.516171264648438,0.0182037353515625,8,7.1211181640625,1.7546630859375,246.20814685935065,40,45,9.922421875,246.20814685935065,2.0919073880225523,40,456863.8455994577,47.695585011781255,0,0.018682517111301422,0.011179174529388547,0.010489942971616983,0.016844965890049933,15,80,40,45,32.86980906641111,1.1098805549554527,0.011179174529388547,08bbb5a798eefbd9adad7fe9c6838caeca63d83b439a5975535dd6f84f7602d1,43c55bedec337525f15b3c4437bf2c7f58691e5f437b774f18bdc33c7da57d25,43.393209111876786,10,10,20,18
True,qwen2.5-7b-inst,3,61.00410586806439,0,1,0,IL1,9.841826629638671,0.15192337036132814,8,4.7219164848327635,4.315583515167236,128.2590375663036,40,45,8.907565765380859,128.2590375663036,2.102465657700052,40,60608.98735051141,17443.83712462273,3,0.6405587196350098,0.10022386386990548,0.035769470036029816,0.12920345664024332,25,80,40,45,32.34207859169692,1.0476157059893012,0.10022386386990548,4e42f00d6eba1d1bcbd1557155b6889e43413ca35c4917b2e47fe4ba707071e5,f2a78cda7a1d1e8f118cea18ba3931f2ab5b49dc12d57d7dba68c84a720cd729,42.59777890983969,10,10,20,18
True,qwen2.5-7b-inst,4,91.0666286696047,0,1,1,IL1,8.1759033203125,0.6240966796875,8,5.536822509765625,3.172161865234375,220.45819897924605,40,45,10.94953125,220.45819897924605,2.420845069153508,40,205820.5642784228,22321.87449725756,9,3.1168925762176514,0.531773292273283,0.09557031840085983,1.6894578456878657,20,80,40,45,30.13600522466004,1.1603914489969611,0.531773292273283,8cd9453b27fb87bc90d04f25e68d9e2f2708cd475a4f99b412e2e0ec98e9e542,f2d835ae037d06587e6caa91db797dc50a39fb483b9896ce20cb66359fa9dd67,40.38042716868222,10,10,20,16
True,qwen2.5-7b-inst,5,91.79601934789224,0,1,2,IL1,9.097332763671876,0.171417236328125,8,5.547158813476562,1.7061614990234375,219.8128616945497,40,45,8.54453125,219.8128616945497,2.3945794518768193,40,157546.8908226068,5702.622384009723,3,0.6933754682540894,0.10740058226510882,0.01739929709583521,0.22781258076429348,30,80,40,45,33.35731857921928,1.156660641077906,0.10740058226510882,9ff7ed54f1746f5fdca673bda46c709aafa16fb801a63e3de97bb10013cb70c0,b1647bb4660326bbe8c257346611c8f8edce82b31d5920eac491f2ebda50207a,43.766357980668545,10,10,20,19
True,qwen2.5-7b-inst,6,56.1792710810127,0,1,6,IL1,8.5905517578125,1.2367919921875,8,4.557582092285156,4.044956970214844,104.28309192423185,40,45,10.288125,104.28309192423185,1.8562556956969336,40,77859.8739148739,20587.929130248704,8,10.003446578979492,1.0743159879930317,0.09254905581474304,1.140654712915417,30,80,40,45,29.668710329569876,1.0043855272233486,1.0743159879930317,714b6260e138662bbecffb2df58e31d7b9122e91dd38fd83d89be1a354a16210,fae6ed334806b86a3aabe4e927e22764ea23c62d07fcbfe6a80d393f50358b53,40.16200595442206,10,9,20,15
True,qwen2.5-7b-inst,7,131.29300698255028,0,1,4,IL1,11.718785095214844,0.50567626953125,8,5.633261108398438,3.2396392822265625,313.7215191001442,40,45,11.1125,313.7215191001442,2.3894762280967474,40,509405.58255244524,38255.8399172488,1,5.333810329437256,0.5518558947369456,0.0210225572809577,0.566329073905943,30,80,40,45,32.94153912877664,1.1071552941575646,0.5518558947369456,b56ee3cd9672e6be25dd416f6bacfee565ffc604edcbd50acdf30841501b5824,7fdd75ec918f445dc9a7e941f9192c4cd87874235abb77ee4de8043e9d072434,44.367421036120504,10,9,20,16
True,qwen2.5-7b-inst,8,67.851121659765,0,1,2,IL1,9.37392578125,0.53857421875,8,4.1462890625,5.2189453125,144.17559852148187,40,45,9.78546875,144.17559852148187,2.124881578884443,40,217959.85905351205,20547.76448636167,3,4.458188533782959,0.4850677499547601,0.033944860100746155,0.5680793046951278,25,80,40,45,30.499858075287193,1.1272576549090445,0.4850677499547601,2218cf9d74d75f697c88b65e8b0ae4c7fa69a0bffa15e30795c62f0de5b2efd1,4fd9a1aa660eeb729b793229de2ab2e1404008115491bb52c3b087486f2c2039,40.77402528282255,10,10,20,15
True,qwen2.5-7b-inst,9,68.06333534679983,0,1,0,IL1,9.97447509765625,0.07864990234375,8,5.590061950683594,1.5341567993164062,126.08617889657134,40,45,9.18265625,126.08617889657134,1.8524831064203733,40,81797.72398790068,151.30459599621156,2,0.07220800220966339,0.034710412845015526,0.027964120730757713,0.06675133630633354,0,80,40,45,33.81249104719609,1.1409814110957086,0.034710412845015526,5bedae447d071cb4302de7f66c02f3dbaeda06690fc22c21837e807db5cfa390,83bba7a33686320ca651e2fc4f0cd3a546eecf6630ea982392c93dd2133470fd,44.25858126534149,10,10,20,18
True,qwen2.5-7b-inst,10,106.0364048894606,0,1,13,IL1,8.5655029296875,1.9985595703125,8,4.77197265625,4.14287109375,245.8070788372785,40,45,10.79046875,245.8070788372785,2.31813855904983,40,1736973.6211852443,44815.117637391595,3,11.47606086730957,1.6508169393986463,0.021612610667943954,3.5040964365005465,25,80,40,45,31.667575533501804,1.2641067379154265,1.6508169393986463,3acac3f9257fbe2fdbecadf815b097d75ce07b5fae852307ce914eb99ac80c6f,3f948a15bc92de393d33ab79ff6133f9876a7b4b172d4c57928989da575efe37,42.04318617284298,10,9,20,17
True,qwen2.5-7b-inst,1,79.48864651530299,0,3,1,IL3-FULL,14.70363826751709,0.008861732482910157,24,6.95814094543457,3.36920280456543,173.985541464507,120,125,12.548125,115.67995282430779,2.1888099633324574,120,67763.93098652738,4.0378123784120215,0,0.006272695958614349,0.004623309173621237,0.004697148688137531,0.00608408385887742,20,240,120,125,48.454075139947236,1.1135713318362832,0.004623309173621237,d491e7b8a8ebe00a1ba153cfe0cc9c7248b48007a0c7dde30a44445cb54bdba2,9c2993f000095f41760fba10a96ec9dc6e44447c33cd49bba6f48171447e8dea,59.2429072461091,10,10,20,18
True,qwen2.5-7b-inst,2,117.99279796027648,0,3,16,IL3-FULL,16.70071487426758,0.005535125732421875,24,7.29775390625,1.61943359375,251.95259603234578,120,125,9.922421875,161.9850124619506,2.135321819533157,120,456863.8455994577,2.9993248255911027,0,0.004674586933106184,0.003029248828534037,0.0026371246203780174,0.00454225386492908,80,240,120,125,54.08397732488811,1.1288522146642208,0.003029248828534037,33f3fd69a102cb0dd9563da254372729bda8f8d32c6ca8ed863dc2798b56f701,d2626eb1603c0d014562812744dbc6d34856ed2a2fd8b61926c76fa484ff43fb,64.40881068119779,10,10,20,19
True,qwen2.5-7b-inst,3,64.67680628626616,0,3,16,IL3-FULL,12.537861633300782,0.00901336669921875,24,5.419729113578796,4.071677136421203,150.5876886096676,120,125,8.907565765380859,98.82731698575361,2.3283105220618205,120,60608.98735051141,3.0897631760847286,0,0.006619482301175594,0.004017303045839071,0.0038771609542891383,0.004520596330985426,70,240,120,125,51.220019665546715,1.059204112738371,0.004017303045839071,ec93b87093f4ed0566a072fd35986ab079d624609e3f389fe6bb53bcf8c31a53,abb27b9a10b9c0dd0986ca561e430882d0f3766231a790b63474c7950231abeb,61.732778447214514,10,10,20,18
True,qwen2.5-7b-inst,4,95.80515992281273,0,3,5,IL3-FULL,12.103744506835938,0.0087554931640625,24,6.623020935058594,2.7086196899414063,274.7301438482802,120,125,10.94953125,169.90763552300078,2.8675923517023696,120,250159.12040582276,5.770842621348582,0,0.006618467625230551,0.0041032125474885104,0.004238510970026255,0.0052160499151796096,45,240,120,125,70.33487026626244,1.170682375319302,0.0041032125474885104,51e7ae8dddf097fd5da2c54c2ea7f9cfa7404fe5551a3815a76c2f10036eb445,0140b576e77c37f9d4e35c134547ef0f977f5ff9202757a51d5790343be174bb,80.6038284720853,10,10,20,17
True,qwen2.5-7b-inst,5,93.13590966718681,0,3,8,IL3-FULL,11.122541809082032,0.00870819091796875,24,6.009084320068359,1.4895484924316407,236.02002374513083,120,125,8.54453125,150.66140916945474,2.5341463307603713,120,157546.8908226068,8.331298096118857,0,0.0077012041583657265,0.004068368393927812,0.0037564807571470737,0.005984129384160041,70,240,120,125,53.742292686831206,1.1713823298923671,0.004068368393927812,384abc3ea6de56eab7142b2be482bf38dc6c148bface184dde1e16792aac8e73,33e9247c83f0281651c60f9e0580dd4af9da490c31b39f9573532aa363a80549,64.74025152996182,10,10,20,19
True,qwen2.5-7b-inst,6,64.71154617987561,0,3,32,IL3-FULL,12.0483154296875,0.3594970703125,24,5.369167327880859,3.4725318908691407,162.67630255144624,120,125,10.288125,108.03785967589097,2.51386826856621,120,118504.21039661857,20587.929130248704,1,4.883167266845703,0.4944274332839996,0.006588177988305688,0.4976148079149408,105,240,120,125,56.202920875977725,1.0244939047843218,0.4944274332839996,ab85ffad8b860a8bdf044c6cf489cb470718e984ef2e094fe8a4fc019c0fd4ab,292bf131488b1fab197390b884930be38456722f3c7059f42ec31c882e755068,66.50457780528814,10,9,20,15
True,qwen2.5-7b-inst,7,131.75899755980458,0,3,49,IL3-FULL,12.959396362304688,0.48377685546875,24,5.908787536621094,3.1662612915039063,319.6660442896922,120,125,11.1125,220.57638520935112,2.4261420488160423,120,509405.58255244524,38255.8399172488,1,5.333810329437256,0.5378311615204439,0.004511011298745871,0.5423732970841211,110,240,120,125,54.82684167381376,1.1332373591139913,0.5378311615204439,08f2d1f984b9ac47c3e4525cd9fb0975e3c0750754189ff5ab66686b346ed4bd,37227032a6ee7d47fcc17dfb72fc5fb8b8c61ac47b118a4af8716a5329aa9ea5,65.43608169304207,10,9,20,16
True,qwen2.5-7b-inst,8,69.54930402971112,0,3,32,IL3-FULL,11.082542419433594,0.49245758056640626,24,4.561865234375,5.023681640625,154.58584077273633,120,125,9.78546875,108.99367218735614,2.222679909301436,120,218057.25605028475,20547.76448636167,1,4.458188533782959,0.45073257402982564,0.005404491443186998,0.4546283333562299,105,240,120,125,54.59358268789947,1.1515385899692774,0.45073257402982564,d3c58833c307fa9dc995284508b29cb49af4c548abdbc98036d572e6c435dd8b,827bb3cf1c70a5a08b537acb7842b944981bafad09c64adfe9d1b56d168ec3ff,64.92816557828337,10,10,20,15
True,qwen2.5-7b-inst,9,70.50759442981646,0,3,4,IL3-FULL,12.341426849365234,0.014823150634765626,24,6.4705345153808596,1.3716529846191405,135.4043810752783,120,125,9.18265625,96.23375930902617,1.9204226462450136,120,81797.72398790068,6.1331943384462875,0,0.010731364600360394,0.005717872153036296,0.005567427491769195,0.007128670904785393,20,240,120,125,51.03618939034641,1.1536792148835957,0.005717872153036296,495a949fe2f83629053dfe6c9ad16eeac26c5f414304c179adf2ddbc7c64a940,7b6020922fe54dd81782c8574168b57ffd3751e43ac8262160ccc0427f690a07,62.2330915639177,10,10,20,18
True,qwen2.5-7b-inst,10,106.18906731193962,0,3,126,IL3-FULL,9.395663452148437,1.9840240478515625,24,4.7745849609375,4.1793212890625,249.53908564140457,120,125,10.79046875,164.64711443645893,2.349950818461959,120,1736973.6211852443,44815.117637391595,3,11.47606086730957,1.6428824825678021,0.006251484854146838,3.5040964365005465,105,240,120,125,57.69681513682008,1.2801245213486254,1.6428824825678021,55765a19d0ebf7002eb44bd6093d409183a9cbbddd197954509f9b338f966bd0,0b8fb171cbb9cfbc9188c57b9d3838cc810fcd1cc6ae3097bbf2a90e55836695,73.84051900077611,10,9,20,17
