arm,allocated_GPU_hours,runtime_hours,raw_GiB,peak_GPU_GiB,checkpoint_GiB,edit_hours,target_hours,key_hours,solve_hours,evaluation_hours,runtime_other_hours,arm_display_label
AlphaEdit_ORIGINAL,12.045,12.035801480045645,24.349397358484566,35.466660022735596,23.625396143645048,8.712600356735702,8.197681640612426,0.4135829820170895,0.006693168620630685,3.037044610132774,0.28615651317716884,AlphaEdit_BLUE (L4+L8)
AlphaEdit_L4_ONLY,10.93361111111111,10.929364317131435,12.379020225256681,35.246384143829346,11.812892850488424,7.904618479787476,7.647986650655512,0.20544298685880172,0.003332436625431809,2.8734396723926894,0.15130616495127036,AlphaEdit_BLUE_L4_ONLY
AlphaEdit_L8_ONLY,8.593055555555555,8.589001806272297,12.379040386527777,35.246384143829346,11.812892850488424,5.557604854465721,5.301136053993832,0.2055762088764459,0.003333084371406585,2.8806467620803353,0.15075018972624044,AlphaEdit_BLUE_L8_ONLY
