arm,batch,metric,comparison,denominator,before_num,after_num,retained,lost,gained,both_failed,conditional_loss_den,conditional_loss_rate,paired_rate_delta,previous_batch,arm_display_label
MEMIT_L4_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,7814,6738,6519,1295,219,967,7814,0.16572818018940363,-0.11955555555555553,90,MEMIT_BLUE_L4_ONLY
MEMIT_L4_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,18959,14966,14665,4294,301,740,18959,0.22648873885753468,-0.19965,,MEMIT_BLUE_L4_ONLY
MEMIT_L4_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,15419,13102,12632,2787,470,2111,15419,0.1807510214670212,-0.12872222222222218,90,MEMIT_BLUE_L4_ONLY
MEMIT_L4_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,69438,57848,49615,19823,8233,22329,69438,0.2854776923298482,-0.1159,,MEMIT_BLUE_L4_ONLY
MEMIT_L4_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,51877,52255,43336,8541,8919,29204,51877,0.16463943558802552,0.0041999999999999815,90,MEMIT_BLUE_L4_ONLY
MEMIT_L8_ONLY,1,RS,AT_WRITE_TO_CHECKPOINT,100,75,75,75,0,0,25,75,0.0,0.0,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,1,PS,AT_WRITE_TO_CHECKPOINT,200,97,97,97,0,0,103,97,0.0,0.0,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,1,NS,AT_WRITE_TO_CHECKPOINT,1000,880,880,880,0,0,120,880,0.0,0.0,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,5,RS,AT_WRITE_TO_CHECKPOINT,500,425,457,424,1,33,42,425,0.002352941176470588,0.06400000000000006,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,5,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,100,75,88,74,1,14,11,75,0.013333333333333334,0.13,1,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,5,PS,AT_WRITE_TO_CHECKPOINT,1000,660,713,631,29,82,258,660,0.04393939393939394,0.052999999999999936,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,5,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,200,97,128,86,11,42,61,97,0.1134020618556701,0.15500000000000003,1,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,5,NS,AT_WRITE_TO_CHECKPOINT,5000,4304,4242,4203,101,39,657,4304,0.023466542750929367,-0.012399999999999967,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,5,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,880,865,850,30,15,105,880,0.03409090909090909,-0.015000000000000013,1,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,10,RS,AT_WRITE_TO_CHECKPOINT,1000,887,937,883,4,54,59,887,0.004509582863585118,0.050000000000000044,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,10,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,500,457,466,451,6,15,28,457,0.01312910284463895,0.018000000000000016,5,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,10,PS,AT_WRITE_TO_CHECKPOINT,2000,1471,1458,1290,181,168,361,1471,0.1230455472467709,-0.006500000000000061,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,10,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,713,681,599,114,82,205,713,0.15988779803646563,-0.03199999999999992,5,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,10,NS,AT_WRITE_TO_CHECKPOINT,10000,8259,7692,7527,732,165,1576,8259,0.08863058481656375,-0.05669999999999997,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,10,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4242,3862,3781,461,81,677,4242,0.10867515322960868,-0.07600000000000007,5,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,20,RS,AT_WRITE_TO_CHECKPOINT,2000,1830,1824,1761,69,63,107,1830,0.03770491803278689,-0.0030000000000000027,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,20,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,1000,937,895,879,58,16,47,937,0.061899679829242264,-0.04200000000000004,10,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,20,PS,AT_WRITE_TO_CHECKPOINT,4000,3138,2709,2455,683,254,608,3138,0.21765455704270237,-0.10724999999999996,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,20,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1458,1187,1053,405,134,408,1458,0.2777777777777778,-0.13549999999999995,10,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,20,NS,AT_WRITE_TO_CHECKPOINT,20000,15562,14275,13525,2037,750,3688,15562,0.13089577175170286,-0.06435000000000002,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,20,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,7692,7140,6666,1026,474,1834,7692,0.13338533541341654,-0.05520000000000003,10,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,30,RS,AT_WRITE_TO_CHECKPOINT,3000,2779,2606,2534,245,72,149,2779,0.08816120906801007,-0.057666666666666644,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,30,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,2000,1824,1665,1628,196,37,139,1824,0.1074561403508772,-0.07950000000000002,20,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,30,PS,AT_WRITE_TO_CHECKPOINT,6000,4863,4240,3896,967,344,793,4863,0.19884844746041538,-0.10383333333333333,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,30,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,2709,2566,2203,506,363,928,2709,0.18678479143595422,-0.03575000000000006,20,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,30,NS,AT_WRITE_TO_CHECKPOINT,30000,22306,20011,18462,3844,1549,6145,22306,0.17233031471353,-0.07650000000000001,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,30,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,20000,14275,13482,12224,2051,1258,4467,14275,0.14367775831873905,-0.03964999999999996,20,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,40,RS,AT_WRITE_TO_CHECKPOINT,4000,3758,3332,3269,489,63,179,3758,0.13012240553485896,-0.10650000000000004,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,40,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,3000,2606,2370,2302,304,68,326,2606,0.11665387567152724,-0.07866666666666666,30,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,40,PS,AT_WRITE_TO_CHECKPOINT,8000,6621,5575,5148,1473,427,952,6621,0.22247394653375624,-0.13075000000000003,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,40,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,4240,3894,3468,772,426,1334,4240,0.1820754716981132,-0.057666666666666644,30,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,40,NS,AT_WRITE_TO_CHECKPOINT,40000,28330,25294,22445,5885,2849,8821,28330,0.2077303212142605,-0.07590000000000008,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,40,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,30000,20011,19221,16862,3149,2359,7630,20011,0.15736345010244365,-0.02633333333333332,30,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,50,RS,AT_WRITE_TO_CHECKPOINT,5000,4738,4198,4109,629,89,173,4738,0.1327564373153229,-0.10799999999999998,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,50,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,4000,3332,3230,3050,282,180,488,3332,0.08463385354141657,-0.025499999999999967,40,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,50,PS,AT_WRITE_TO_CHECKPOINT,10000,8408,7125,6593,1815,532,1060,8408,0.21586584205518553,-0.12829999999999997,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,50,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,5575,5415,4689,886,726,1699,5575,0.1589237668161435,-0.020000000000000018,40,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,50,NS,AT_WRITE_TO_CHECKPOINT,50000,33792,29364,25398,8394,3966,12242,33792,0.24840198863636365,-0.08855999999999997,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,50,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,40000,25294,23743,20688,4606,3055,11651,25294,0.18209852138847157,-0.038775000000000004,40,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,60,RS,AT_WRITE_TO_CHECKPOINT,6000,5725,5050,4947,778,103,172,5725,0.13589519650655021,-0.11250000000000004,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,60,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,5000,4198,4072,3857,341,215,587,4198,0.08122915674130539,-0.0252,50,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,60,PS,AT_WRITE_TO_CHECKPOINT,12000,10165,8657,8014,2151,643,1192,10165,0.2116084604033448,-0.1256666666666666,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,60,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,10000,7125,6952,6118,1007,834,2041,7125,0.14133333333333334,-0.017299999999999982,50,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,60,NS,AT_WRITE_TO_CHECKPOINT,60000,39097,33218,28214,10883,5004,15899,39097,0.27835895337238153,-0.09798333333333331,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,60,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,50000,29364,27813,23874,5490,3939,16697,29364,0.18696362893338783,-0.031020000000000048,50,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,70,RS,AT_WRITE_TO_CHECKPOINT,7000,6710,5865,5757,953,108,182,6710,0.142026825633383,-0.12071428571428566,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,70,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,6000,5050,4888,4635,415,253,697,5050,0.08217821782178218,-0.027000000000000024,60,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,70,PS,AT_WRITE_TO_CHECKPOINT,14000,11955,10211,9471,2484,740,1305,11955,0.20777917189460476,-0.12457142857142867,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,70,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,12000,8657,8472,7554,1103,918,2425,8657,0.12741134342150862,-0.015416666666666745,60,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,70,NS,AT_WRITE_TO_CHECKPOINT,70000,44031,36600,30547,13484,6053,19916,44031,0.30623878630964546,-0.10615714285714284,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,70,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,60000,33218,31598,26731,6487,4867,21915,33218,0.19528568848214822,-0.027000000000000024,60,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,80,RS,AT_WRITE_TO_CHECKPOINT,8000,7696,6690,6562,1134,128,176,7696,0.14734927234927234,-0.12574999999999992,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,80,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,7000,5865,5717,5402,463,315,820,5865,0.07894288150042626,-0.02114285714285713,70,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,80,PS,AT_WRITE_TO_CHECKPOINT,16000,13747,11808,10927,2820,881,1372,13747,0.20513566596348295,-0.1211875,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,80,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,14000,10211,10037,8982,1229,1055,2734,10211,0.12036039565174811,-0.012428571428571344,70,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,80,NS,AT_WRITE_TO_CHECKPOINT,80000,48574,39917,32384,16190,7533,23893,48574,0.33330588380615145,-0.10821250000000004,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,80,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,70000,36600,35304,29327,7273,5977,27423,36600,0.1987158469945355,-0.018514285714285816,70,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,90,RS,AT_WRITE_TO_CHECKPOINT,9000,8686,7511,7380,1306,131,183,8686,0.15035689615473175,-0.13055555555555554,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,90,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,8000,6690,6524,6153,537,371,939,6690,0.08026905829596413,-0.020750000000000046,80,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,90,PS,AT_WRITE_TO_CHECKPOINT,18000,15579,13246,12288,3291,958,1463,15579,0.21124590795301368,-0.12961111111111112,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,90,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,16000,11808,11440,10390,1418,1050,3142,11808,0.1200880758807588,-0.02300000000000002,80,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,90,NS,AT_WRITE_TO_CHECKPOINT,90000,52874,43157,34305,18569,8852,28274,52874,0.3511934031849302,-0.1079666666666666,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,90,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,80000,39917,38699,31842,8075,6857,33226,39917,0.20229476163038304,-0.015224999999999989,80,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,100,RS,AT_WRITE_TO_CHECKPOINT,10000,9676,8177,8034,1642,143,181,9676,0.16969822240595286,-0.14990000000000003,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,100,RS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,9000,7511,7194,6849,662,345,1144,7511,0.08813739848222607,-0.035222222222222266,90,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,100,PS,AT_WRITE_TO_CHECKPOINT,20000,17427,14460,13486,3941,974,1599,17427,0.2261433407930223,-0.14834999999999998,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,100,PS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,18000,13246,12633,11579,1667,1054,3700,13246,0.12584931300015098,-0.03405555555555562,90,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,100,NS,AT_WRITE_TO_CHECKPOINT,100000,56990,48425,37348,19642,11077,31933,56990,0.34465695736094054,-0.08564999999999995,,MEMIT_BLUE_L8_ONLY
MEMIT_L8_ONLY,100,NS,PREVIOUS_CHECKPOINT_SAME_OLD_PREFIX,90000,43157,43917,35054,8103,8863,37980,43157,0.18775633153370253,0.008444444444444421,90,MEMIT_BLUE_L8_ONLY
